file_name,tumor_type,seed_index,mpp,n_pool,n_tp,seed_base_size_px,seed_base_size_um,window51_ceiling_um,t512_n_components,t512_frac_on_nucleus,t512_frac_area_gt4000,t512_frac_all_area_gt4000,t512_side_p50,t512_side_p90,t512_side_p99,t512_side_max,t512_eqd_p50,t512_area_p50,t512_apriori_keep_frac,t512_tp_frac_on_nucleus,t512_tp_frac_area_gt4000,t512_tp_side_p50,t512_tp_side_min,t512_tp_side_max,t512_tp_apriori_keep,t1024_n_components,t1024_frac_on_nucleus,t1024_frac_area_gt4000,t1024_frac_all_area_gt4000,t1024_side_p50,t1024_side_p90,t1024_side_p99,t1024_side_max,t1024_eqd_p50,t1024_area_p50,t1024_apriori_keep_frac,t1024_tp_frac_on_nucleus,t1024_tp_frac_area_gt4000,t1024_tp_side_p50,t1024_tp_side_min,t1024_tp_side_max,t1024_tp_apriori_keep,tile_both_defined_frac,tile_med_abs_delta_um,tile_frac_delta_gt1um,tile_keep_flip_frac,tile_keep_frac_delta
301.tiff,canine cutaneous mast cell tumor,2,0.2533008895448562,33716,217,19,4.8127169013522675,12.918345366787666,58264,0.2449875430062878,0.007919088859888481,0.007919088859888481,9.118832023614823,20.01077027404364,72.69735529937373,143.87490526147832,6.712193811228774,551.5,0.2002610036777791,0.0967741935483871,0.0,6.332522238621404,0.7599026686345686,14.438150704056802,0.08755760368663594,58124,0.24558073318305848,0.008630917072013288,0.008630917072013288,9.118832023614823,20.264071163588497,139.56879013921576,144.12820615102316,6.721316400211012,553.0,0.20023134416894056,0.0967741935483871,0.0,6.332522238621404,0.7599026686345686,14.438150704056802,0.08755760368663594,0.24246648475501245,0.0,0.0617737003058104,0.00726657966544074,-2.965950883854207e-05
301.tiff,canine cutaneous mast cell tumor,3,0.2533008895448562,34274,217,19,4.8127169013522675,12.918345366787666,58264,0.13748030577113848,0.003734609324852658,0.003734609324852658,9.118832023614823,18.997566715864213,54.37863496749072,143.87490526147832,6.877507238213779,579.0,0.11635642177744063,0.08294930875576037,0.0,6.459172683393833,0.5066017790897124,14.438150704056802,0.07373271889400922,58124,0.137801248759993,0.0037929625955534806,0.0037929625955534806,9.118832023614823,18.997566715864213,79.02987753799513,144.12820615102316,6.877507238213779,579.0,0.11621053860068857,0.08294930875576037,0.0,6.459172683393833,0.5066017790897124,14.438150704056802,0.07373271889400922,0.13570053101476337,0.0,0.05418189636637282,0.004464025208612943,-0.00014588317675205686
301.tiff,canine cutaneous mast cell tumor,4,0.2533008895448562,30382,217,27,6.839124017711117,12.918345366787666,58264,0.6664472384964781,0.01477848726219472,0.01477848726219472,8.105628465435398,17.98436315768479,48.380469903067535,143.87490526147832,6.140129957940871,461.5,0.5739911789875585,0.9308755760368663,0.0,6.0792213490765485,4.052814232717699,13.93154892496709,0.9308755760368663,58124,0.6678954644197223,0.015601342900401554,0.015601342900401554,8.105628465435398,17.98436315768479,74.47046152618772,144.12820615102316,6.143456139825905,462.0,0.5735962082812192,0.9308755760368663,0.0,6.0792213490765485,4.052814232717699,14.438150704056802,0.9308755760368663,0.6635178724244618,0.0,0.052036311324966514,0.013297347113422422,-0.00039497070633931486
402.tiff,human neuroendocrine tumor,0,0.2263209480531052,32553,104,29,6.5633074935400515,11.542368350708365,64808,0.6651614290541579,0.16523822689153073,0.16523822689153073,17.4267130000891,43.00098013008999,111.34990644212776,138.2820992604473,10.828658474981163,1798.0,0.3197554756858047,0.9903846153846154,0.07692307692307693,7.015949389646261,4.073777064955894,138.2820992604473,0.8557692307692307,64683,0.6680490277393789,0.17961478204773754,0.17961478204773754,17.653033948142205,45.94315245478036,237.18435355965426,237.18435355965426,10.990066092070684,1852.0,0.31336589561637945,0.9903846153846154,0.08653846153846154,7.242270337699367,4.073777064955894,229.9420832219549,0.8461538461538461,0.6570515774275797,0.0,0.17396792743933798,0.0393819310048229,-0.006389580069425249
402.tiff,human neuroendocrine tumor,1,0.2263209480531052,21387,104,51,11.542368350708365,11.542368350708365,64808,0.7117875344835648,0.17356337962313556,0.17356337962313556,17.200392052035994,43.00098013008999,111.34990644212776,138.2820992604473,10.710573670174304,1759.0,0.3598447655117595,0.9903846153846154,0.07692307692307693,7.015949389646261,4.526418961062104,138.2820992604473,0.8557692307692307,64683,0.7145929770421284,0.1895076448309721,0.1895076448309721,17.4267130000891,45.71683150672725,237.18435355965426,237.18435355965426,10.858729786625512,1808.0,0.3526441296114462,0.9903846153846154,0.08653846153846154,7.242270337699367,4.526418961062104,229.9420832219549,0.8461538461538461,0.7038855379436106,0.0,0.17098445595854922,0.042549212138214804,-0.007200635900313279
402.tiff,human neuroendocrine tumor,2,0.2263209480531052,29723,104,51,11.542368350708365,11.542368350708365,64808,0.7038320492547858,0.1695993002052283,0.1695993002052283,16.97407110398289,42.774659182036885,111.34990644212776,138.2820992604473,10.680085211882176,1749.0,0.34723951148941895,0.9903846153846154,0.0673076923076923,7.242270337699367,4.073777064955894,138.2820992604473,0.8557692307692307,64683,0.7066244995458063,0.18443629512498738,0.18443629512498738,17.4267130000891,45.264189610621045,237.18435355965426,237.18435355965426,10.804541165586254,1790.0,0.3410490192780002,0.9903846153846154,0.07692307692307693,7.242270337699367,4.073777064955894,229.9420832219549,0.8365384615384616,0.6962285099081519,0.0,0.1716439547694984,0.04225683813881506,-0.006190492211418763
402.tiff,human neuroendocrine tumor,3,0.2263209480531052,31042,104,31,7.015949389646261,11.542368350708365,64808,0.71960569550931,0.1754397268217254,0.1754397268217254,17.200392052035994,42.774659182036885,111.34990644212776,138.2820992604473,10.725785400138044,1764.0,0.349687520134012,1.0,0.07692307692307693,7.015949389646261,4.073777064955894,138.2820992604473,0.8653846153846154,64683,0.7222472778815798,0.19029057406094968,0.19029057406094968,17.4267130000891,45.490510558674146,237.18435355965426,237.18435355965426,10.870735019464636,1812.0,0.3442432832936022,1.0,0.08653846153846154,7.242270337699367,4.073777064955894,229.9420832219549,0.8557692307692307,0.7121641646801108,0.0,0.17166508345772832,0.0424908188905354,-0.0054442368404097885
402.tiff,human neuroendocrine tumor,4,0.2263209480531052,33966,104,27,6.11066559743384,11.542368350708365,64808,0.27389153859742094,0.08040393334510981,0.08040393334510981,19.689922480620154,46.848436246992776,138.2820992604473,138.2820992604473,11.972742911064755,2198.0,0.11005122769828653,0.125,0.038461538461538464,13.579256883186313,1.5842466363717365,70.38581484451572,0.07692307692307693,64683,0.27927927927927926,0.09041394335511982,0.09041394335511982,20.142564376726362,56.12759511717009,237.18435355965426,237.18435355965426,12.260700333746662,2305.0,0.10854972619678502,0.125,0.04807692307692308,17.4267130000891,1.5842466363717365,229.9420832219549,0.0673076923076923,0.267591120532297,0.0,0.19033997139399275,0.01769416475298828,-0.0015015015015015093
403.tiff,human neuroendocrine tumor,0,0.2268606593249555,30303,52,33,7.486401757723532,11.56989362557273,36861,0.14137214137214138,0.03973203973203973,0.03973203973203973,17.468270768021572,50.13620571081517,195.3270276787867,195.3270276787867,10.929683441599114,1823.0,0.06468006468006468,0.23076923076923078,0.019230769230769232,11.11617230692282,1.1343032966247775,37.2051481292927,0.11538461538461539,37222,0.14592614592614592,0.05039105039105039,0.05039105039105039,19.73687736127113,68.51191911613657,138.6118628475478,155.62641229691948,12.211034460806047,2275.5,0.05982905982905983,0.23076923076923078,0.057692307692307696,16.901119119709186,1.1343032966247775,44.237828568366325,0.09615384615384616,0.1344091344091344,0.2268606593249558,0.30370734102627056,0.01725901725901726,-0.004851004851004849
403.tiff,human neuroendocrine tumor,1,0.2268606593249555,28794,52,43,9.755008350973087,11.56989362557273,36861,0.3455581023824408,0.06991039799958325,0.06991039799958325,14.06536087814724,38.112590766592525,195.3270276787867,195.3270276787867,9.086560484679586,1260.0,0.20004167534903106,0.9807692307692307,0.09615384615384616,10.662450988272909,5.898377142448843,67.60447647883674,0.8076923076923077,37222,0.3453844550948114,0.08651107869695075,0.08651107869695075,14.972803515447064,50.81678768879003,134.51929655332086,155.62641229691948,9.894401923500885,1494.0,0.1850732791553796,0.9807692307692307,0.15384615384615385,11.11617230692282,6.352098461098754,96.41578021310609,0.75,0.33489615892199764,0.0,0.2351965156071762,0.033097173022157395,-0.014968396193651451
403.tiff,human neuroendocrine tumor,2,0.2268606593249555,28589,52,51,11.56989362557273,11.56989362557273,36861,0.1418727482598202,0.040470110881807686,0.040470110881807686,17.695131427346528,49.228763073515346,195.3270276787867,195.3270276787867,11.143427604613077,1895.0,0.06596942880128721,0.2692307692307692,0.038461538461538464,13.838500218822286,1.1343032966247775,37.2051481292927,0.17307692307692307,37222,0.147924026723565,0.051663227115324076,0.051663227115324076,19.73687736127113,68.51191911613657,138.6118628475478,155.62641229691948,12.353755266668554,2329.0,0.059848193361082935,0.2692307692307692,0.038461538461538464,14.065360878147242,2.722327911899466,39.47375472254226,0.19230769230769232,0.1358214697960754,0.22686065932495536,0.2948750965748133,0.01731435167372066,-0.0061212354402042785
403.tiff,human neuroendocrine tumor,3,0.2268606593249555,28178,52,45,10.208729669622997,11.56989362557273,36861,0.3298672723401235,0.06874157143871105,0.06874157143871105,14.292221537472196,39.47375472254226,195.3270276787867,195.3270276787867,9.208340869878933,1294.0,0.19107104833558095,0.9423076923076923,0.09615384615384616,10.662450988272909,5.898377142448843,67.60447647883674,0.7692307692307693,37222,0.3322095251614735,0.0860955355241678,0.0860955355241678,15.426524834096973,52.40481230406472,138.6118628475478,155.62641229691948,10.019444221855728,1532.0,0.1771239974448151,0.9423076923076923,0.15384615384615385,11.11617230692282,6.352098461098754,96.41578021310609,0.7115384615384616,0.31925615728582585,0.22686065932495225,0.2502223210315696,0.03360777911846121,-0.013947050890765839
403.tiff,human neuroendocrine tumor,4,0.2268606593249555,30303,52,33,7.486401757723532,11.56989362557273,36861,0.14137214137214138,0.03973203973203973,0.03973203973203973,17.468270768021572,50.13620571081517,195.3270276787867,195.3270276787867,10.929683441599114,1823.0,0.06468006468006468,0.23076923076923078,0.019230769230769232,11.11617230692282,1.1343032966247775,37.2051481292927,0.11538461538461539,37222,0.14592614592614592,0.05039105039105039,0.05039105039105039,19.73687736127113,68.51191911613657,138.6118628475478,155.62641229691948,12.211034460806047,2275.5,0.05982905982905983,0.23076923076923078,0.057692307692307696,16.901119119709186,1.1343032966247775,44.237828568366325,0.09615384615384616,0.1344091344091344,0.2268606593249558,0.30370734102627056,0.01725901725901726,-0.004851004851004849
459.tiff,canine soft tissue sarcoma,0,0.2481656261296909,26152,130,33,8.1894656622798,12.656446932614235,92815,0.6337565004588559,0.033840624044050166,0.033840624044050166,11.663784428095472,25.56105949135816,45.414309581733434,81.894656622798,8.311600105798092,881.0,0.45950596512695013,0.9384615384615385,0.015384615384615385,9.678459419057946,6.452306279371963,38.962003302361474,0.8692307692307693,92759,0.6345594983175283,0.034184765983481184,0.034184765983481184,11.663784428095472,25.56105949135816,45.414309581733434,81.894656622798,8.335152434409798,886.0,0.45870296726827775,0.9384615384615385,0.015384615384615385,9.678459419057946,6.2041406532422725,38.962003302361474,0.8692307692307693,0.6315004588559192,0.0,0.042930669088707234,0.011586111960844294,-0.0008029978586723829
459.tiff,canine soft tissue sarcoma,1,0.2481656261296909,21905,130,47,11.663784428095472,12.656446932614235,92815,0.7231682264323214,0.03743437571330746,0.03743437571330746,11.415618801965781,25.31289386522847,45.414309581733434,81.894656622798,8.159255461583276,849.0,0.5280073042684319,0.9769230769230769,0.023076923076923078,9.678459419057946,5.707809400982891,38.962003302361474,0.8923076923076924,92759,0.7238986532755078,0.037525679068705776,0.037525679068705776,11.415618801965781,25.31289386522847,45.414309581733434,81.894656622798,8.202388390123762,858.0,0.5263181921935631,0.9769230769230769,0.023076923076923078,9.430293792928254,5.707809400982891,38.962003302361474,0.8923076923076924,0.7211139009358594,0.0,0.04121296530767283,0.01273681807806437,-0.0016891120748687705
459.tiff,canine soft tissue sarcoma,2,0.2481656261296909,24546,130,39,9.678459419057946,12.656446932614235,92815,0.7496537113990059,0.038539884298867434,0.038539884298867434,11.16745317583609,25.31289386522847,45.414309581733434,81.894656622798,8.08200633331312,833.0,0.5372362095657134,0.9846153846153847,0.023076923076923078,9.678459419057946,5.707809400982891,38.962003302361474,0.9,92759,0.7504277682718162,0.03866210380510063,0.03866210380510063,11.415618801965781,25.06472823909878,45.414309581733434,81.894656622798,8.101387671296143,837.0,0.5361362340096146,0.9846153846153847,0.023076923076923078,9.678459419057946,5.707809400982891,38.962003302361474,0.9,0.7480241179825633,0.0,0.04373400141604488,0.013484885521062496,-0.0010999755560987534
459.tiff,canine soft tissue sarcoma,3,0.2481656261296909,19414,130,51,12.656446932614235,12.656446932614235,92815,0.7248377459565262,0.038425878232203566,0.038425878232203566,11.663784428095472,25.56105949135816,45.414309581733434,81.894656622798,8.330447295771016,885.0,0.5293087462655816,0.9384615384615385,0.007692307692307693,9.678459419057946,1.4889937567781453,38.962003302361474,0.8615384615384616,92759,0.7254043473781807,0.038734933553106005,0.038734933553106005,11.663784428095472,25.56105949135816,45.414309581733434,81.894656622798,8.358638399344258,891.0,0.5279179973215206,0.9384615384615385,0.007692307692307693,9.554376605993099,1.4889937567781453,38.962003302361474,0.8615384615384616,0.7228288863706603,0.0,0.04282762060856552,0.01303183269805295,-0.0013907489440609933
459.tiff,canine soft tissue sarcoma,4,0.2481656261296909,20990,130,45,11.16745317583609,12.656446932614235,92815,0.6955216769890424,0.036874702239161505,0.036874702239161505,11.663784428095472,25.56105949135816,45.414309581733434,81.894656622798,8.349251941134273,889.0,0.508099094807051,0.9384615384615385,0.015384615384615385,9.678459419057946,5.955975027112581,38.962003302361474,0.8615384615384616,92759,0.6962363030014292,0.03735111958075274,0.03735111958075274,11.663784428095472,25.56105949135816,45.414309581733434,81.894656622798,8.377379764574847,895.0,0.5068604097189138,0.9384615384615385,0.015384615384615385,9.678459419057946,5.955975027112581,38.962003302361474,0.8615384615384616,0.6933777989518819,0.0,0.04198158581833173,0.012958551691281562,-0.0012386850881371814
460.tiff,canine soft tissue sarcoma,0,0.2481656261296909,20009,35,47,11.663784428095472,12.656446932614235,65468,0.4556949372782248,0.0,0.0,9.182128166798563,16.62709695068929,25.31289386522847,41.93999081591776,6.700147905314867,572.5,0.39872057574091657,0.9428571428571428,0.0,8.933962540668873,5.707809400982891,12.408281306484545,0.9428571428571428,65421,0.45529511719726123,0.0,0.0,9.182128166798563,16.62709695068929,24.81656261296909,36.48034704106456,6.691365299976462,571.0,0.3991703733320006,0.9428571428571428,0.0,8.933962540668873,5.707809400982891,12.408281306484545,0.9428571428571428,0.4532960167924434,0.0,0.020727673649393607,0.006147233744814833,0.0004497975910840446
460.tiff,canine soft tissue sarcoma,1,0.2481656261296909,25290,35,39,9.678459419057946,12.656446932614235,65468,0.45895610913404505,0.0,0.0,9.182128166798563,16.87526257681898,25.31289386522847,41.93999081591776,6.62659913139543,560.0,0.38655595096876233,0.9142857142857143,0.0,9.182128166798563,6.700471905501654,12.408281306484545,0.9142857142857143,65421,0.45820482404112295,0.0,0.0,9.182128166798563,16.62709695068929,24.81656261296909,36.48034704106456,6.614755334383334,558.0,0.3858046658758403,0.9142857142857143,0.0,9.182128166798563,6.700471905501654,12.408281306484545,0.9142857142857143,0.4561486753657572,0.0,0.01985090152565881,0.006207987346777383,-0.0007512850929220494
460.tiff,canine soft tissue sarcoma,2,0.2481656261296909,17993,35,51,12.656446932614235,12.656446932614235,65468,0.4792419274162174,0.0,0.0,9.182128166798563,16.87526257681898,25.31289386522847,41.93999081591776,6.7380769686580955,579.0,0.42316456399711,0.9714285714285714,0.0,9.058045353733718,3.7224843919453634,12.408281306484545,0.9428571428571428,65421,0.47874173289612626,0.0,0.0,9.182128166798563,16.62709695068929,24.81656261296909,36.48034704106456,6.7380769686580955,579.0,0.4237203356861001,0.9714285714285714,0.0,9.058045353733718,3.7224843919453634,12.408281306484545,0.9428571428571428,0.4769076863224587,0.0,0.020626966554014685,0.006224642916689824,0.0005557716889901254
460.tiff,canine soft tissue sarcoma,3,0.2481656261296909,22948,35,39,9.678459419057946,12.656446932614235,65468,0.39981697751438033,0.0,0.0,9.430293792928254,17.123428202948674,26.057390743617542,41.93999081591776,6.790243504515961,588.0,0.3490500261460694,0.9142857142857143,0.0,9.058045353733718,6.700471905501654,12.408281306484545,0.9142857142857143,65421,0.3992940561268956,0.0,0.0,9.430293792928254,16.87526257681898,25.31289386522847,36.48034704106456,6.790243504515961,588.0,0.3488757190169078,0.9142857142857143,0.0,9.058045353733718,6.700471905501654,12.408281306484545,0.9142857142857143,0.39746383127069895,0.0,0.02039250082227826,0.005316367439428272,-0.0001743071291616105
460.tiff,canine soft tissue sarcoma,4,0.2481656261296909,23730,35,37,9.182128166798563,12.656446932614235,65468,0.4829751369574378,0.0,0.0,8.933962540668873,16.62709695068929,25.163994489550568,41.93999081591776,6.6088254763251095,557.0,0.4020648967551622,0.8857142857142857,0.0,9.182128166798563,5.707809400982891,12.408281306484545,0.8857142857142857,65421,0.48175305520438266,0.0,0.0,8.933962540668873,16.3789313245596,24.5683969868394,36.48034704106456,6.602890292841073,556.0,0.4014749262536873,0.8857142857142857,0.0,9.182128166798563,5.707809400982891,12.408281306484545,0.8857142857142857,0.4799410029498525,0.0,0.02203880937746949,0.006911083017277707,-0.0005899705014749124
529.tiff,human melanoma,0,0.2268329263261596,23167,19,37,8.392818274067904,11.568479242634139,110302,0.3965122803988432,0.007899166918461605,0.007899166918461605,11.568479242634139,20.414963369354364,35.385936506880896,51.94474012869055,7.889018191729195,950.0,0.3178659299866189,1.0,0.0,10.434314611003341,6.351321937132468,22.91012555894212,0.9473684210526315,107826,0.3919799715112013,0.007597012992618811,0.007597012992618811,11.568479242634139,20.188130443028204,34.932270654228574,60.337558402758454,7.876551997701732,947.0,0.3154055337333276,1.0,0.0,10.434314611003341,6.578154863458628,23.136958485268277,0.9473684210526315,0.38580739845469847,0.0,0.09129559185500112,0.021366599041740406,-0.002460396253291308
529.tiff,human melanoma,1,0.2268329263261596,22979,19,41,9.300149979372543,11.568479242634139,110302,0.516602114974542,0.008921188911614952,0.008921188911614952,11.34164631630798,19.734464590375886,32.89077431729314,51.94474012869055,7.7126580912382865,908.0,0.40345532877844986,1.0,0.0,10.434314611003341,6.351321937132468,22.91012555894212,0.9473684210526315,107826,0.5123808694895339,0.009095260890378171,0.009095260890378171,11.34164631630798,19.734464590375886,33.1176072436193,60.337558402758454,7.6529682977682905,894.0,0.398972975325297,1.0,0.0,10.434314611003341,6.578154863458628,23.136958485268277,0.9473684210526315,0.5063753862222029,0.0,0.09573736679271228,0.023717307106488533,-0.004482353453152843
529.tiff,human melanoma,2,0.2268329263261596,23466,19,39,8.846484126720224,11.568479242634139,110302,0.3965311514531663,0.007031449757095372,0.007031449757095372,11.568479242634139,20.097397272497822,34.705437727902414,51.94474012869055,7.983945707852494,973.0,0.31556294212903774,0.8947368421052632,0.0,10.434314611003341,6.351321937132468,22.91012555894212,0.8421052631578947,107826,0.39248274098695984,0.007244523992158868,0.007244523992158868,11.568479242634139,19.961297516702043,33.34444016994546,60.337558402758454,7.9716279647887,970.0,0.3126225176851615,0.8947368421052632,0.0,10.207481684677182,6.578154863458628,23.136958485268277,0.8421052631578947,0.38626097332310577,0.0,0.0970873786407767,0.02049774141310833,-0.0029404244438762106
529.tiff,human melanoma,3,0.2268329263261596,20405,19,43,9.753815832024863,11.568479242634139,110302,0.3360940945846606,0.006910071061014458,0.006910071061014458,11.568479242634139,20.64179629568052,36.06643528585938,51.94474012869055,7.975735992871102,971.0,0.26679735358980644,0.631578947368421,0.0,10.88798046365566,7.939152421415586,22.91012555894212,0.5789473684210527,107826,0.3303111982357265,0.0068120558686596425,0.0068120558686596425,11.568479242634139,20.414963369354364,35.20900682434634,60.337558402758454,7.95929115889513,967.0,0.262778730703259,0.6842105263157895,0.0,10.88798046365566,7.939152421415586,23.136958485268277,0.631578947368421,0.3251163930409213,0.0,0.09029243292131445,0.018524871355060035,-0.004018622886547418
529.tiff,human melanoma,4,0.2268329263261596,23167,19,37,8.392818274067904,11.568479242634139,110302,0.3965122803988432,0.007899166918461605,0.007899166918461605,11.568479242634139,20.414963369354364,35.385936506880896,51.94474012869055,7.889018191729195,950.0,0.3178659299866189,1.0,0.0,10.434314611003341,6.351321937132468,22.91012555894212,0.9473684210526315,107826,0.3919799715112013,0.007597012992618811,0.007597012992618811,11.568479242634139,20.188130443028204,34.932270654228574,60.337558402758454,7.876551997701732,947.0,0.3154055337333276,1.0,0.0,10.434314611003341,6.578154863458628,23.136958485268277,0.9473684210526315,0.38580739845469847,0.0,0.09129559185500112,0.021366599041740406,-0.002460396253291308
548.tiff,human melanoma,0,0.2274429426126747,29162,238,29,6.595845335767566,11.599590073246409,62326,0.4946848638639325,0.03926342500514368,0.03926342500514368,10.917261245408385,26.15593840045759,47.08068912082366,70.27986926731649,7.968306701461926,964.0,0.34325492078732595,0.9621848739495799,0.008403361344537815,7.733060048830939,4.548858852253494,42.98671615379552,0.9243697478991597,62698,0.4937932926411083,0.03806323297441876,0.03806323297441876,10.917261245408385,25.70105251523224,44.583365610936596,70.27986926731649,7.9351743055595385,956.0,0.34390645360400524,0.9663865546218487,0.008403361344537815,7.733060048830939,4.548858852253494,42.98671615379552,0.9243697478991597,0.4859748988409574,0.0,0.10824160316116285,0.027672999108428777,0.00065153281667929
548.tiff,human melanoma,1,0.2274429426126747,25403,238,37,8.415388876668963,11.599590073246409,62326,0.531787584143605,0.04129433531472661,0.04129433531472661,10.917261245408385,25.473609572619566,47.08068912082366,70.27986926731649,7.8349365008760685,932.0,0.3788135259615006,0.9789915966386554,0.008403361344537815,7.733060048830939,4.093972967028145,42.98671615379552,0.9411764705882353,62698,0.5290713695232847,0.04019210329488643,0.04019210329488643,10.917261245408385,25.24616663000689,44.57881675208424,70.27986926731649,7.805458000490953,925.0,0.3781049482344605,0.9789915966386554,0.008403361344537815,7.733060048830939,4.093972967028145,42.98671615379552,0.9369747899159664,0.5244656142975239,0.0,0.108609172108384,0.02605991418336417,-0.0007085777270400828
548.tiff,human melanoma,2,0.2274429426126747,27120,238,33,7.505617106218265,11.599590073246409,62326,0.45896017699115044,0.03797935103244838,0.03797935103244838,11.14470418802106,26.383381343070266,48.217903833887036,70.27986926731649,8.001301901410406,972.0,0.3247418879056047,0.9117647058823529,0.008403361344537815,7.733060048830939,4.548858852253494,42.98671615379552,0.8739495798319328,62698,0.45722713864306785,0.036946902654867254,0.036946902654867254,11.14470418802106,25.928495457844914,45.03370263730959,70.27986926731649,7.986883007744158,968.5,0.32525811209439526,0.9117647058823529,0.008403361344537815,7.733060048830939,4.548858852253494,42.98671615379552,0.8697478991596639,0.45,0.0,0.10824319895116355,0.02654867256637168,0.0005162241887905483
548.tiff,human melanoma,3,0.2274429426126747,26956,238,33,7.505617106218265,11.599590073246409,62326,0.5310876984715833,0.041512093782460305,0.041512093782460305,10.917261245408385,25.70105251523224,47.08068912082366,70.27986926731649,7.889390069568436,945.0,0.3715313844784093,0.9705882352941176,0.008403361344537815,7.733060048830939,4.548858852253494,42.98671615379552,0.9285714285714286,62698,0.5284166790324974,0.039842706633031605,0.039842706633031605,10.917261245408385,25.24616663000689,44.57881675208424,70.27986926731649,7.870583113818364,940.5,0.37034426472770443,0.9705882352941176,0.008403361344537815,7.733060048830939,4.548858852253494,42.98671615379552,0.9243697478991597,0.5222955928179255,0.0,0.10782015768165353,0.027526339219468763,-0.0011871197507048459
548.tiff,human melanoma,4,0.2274429426126747,29408,238,33,7.505617106218265,11.599590073246409,62326,0.5354665397170838,0.04063520130576714,0.04063520130576714,10.689818302795711,25.24616663000689,47.99046089127436,70.27986926731649,7.805458000490953,925.0,0.3723476605005441,0.9327731092436975,0.008403361344537815,7.733060048830939,4.093972967028145,42.98671615379552,0.8949579831932774,62698,0.5335282916213275,0.03951305767138193,0.03951305767138193,10.689818302795711,25.018723687394218,45.03370263730959,70.27986926731649,7.775867747209718,918.0,0.37156556039173017,0.9327731092436975,0.008403361344537815,7.733060048830939,4.093972967028145,42.98671615379552,0.8907563025210085,0.5277475516866159,0.0,0.10689432989690721,0.026353373231773666,-0.0007821001088139101
