subset,roi_tier,domain,file_name,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,n_gt_mitotic,tpl_sha1,n_peaks,n_detections,n_self_hits,n_near_click,od_nan,od_descending,tp_at_10,tp_at_20,tp_at_30,precision_at_10,precision_at_20,precision_at_30
testing_35,existing_7,human neuroendocrine tumor,364.tiff,364,2,default_51,18785,6674.0,3662.0,0.22632094805310524,33.13877952755905,22,d1917967871f17eeec68c5563120eeea62b9ef44,100,99,1,0,0,True,5,5,5,0.5,0.25,0.16666666666666666
testing_35,existing_7,human neuroendocrine tumor,364.tiff,364,2,hem_rect_fill,18785,6674.0,3662.0,0.22632094805310524,33.13877952755905,22,a74ebd9ce2ef6a236e49aa78ba0143fba8e10431,100,97,0,0,0,True,5,5,5,0.5,0.25,0.16666666666666666
testing_35,existing_7,human neuroendocrine tumor,400.tiff,400,0,default_51,20040,85.0,4646.0,0.22686065932495555,33.059940944881895,103,30061a69ef5261252733d6a117f39478c6b4b9e2,100,99,1,0,0,True,9,17,25,0.9,0.85,0.8333333333333334
testing_35,existing_7,human neuroendocrine tumor,400.tiff,400,0,hem_rect_fill,20040,85.0,4646.0,0.22686065932495555,33.059940944881895,103,7706f1e96cc4d6f074d0395407d0d39f26e2afbe,100,98,1,0,0,True,9,17,25,0.9,0.85,0.8333333333333334
testing_35,existing_7,human neuroendocrine tumor,400.tiff,400,1,default_51,19942,3384.0,664.0,0.22686065932495555,33.059940944881895,103,67179f8c22c7bcaadc2e18088d1c1ec322de4616,100,99,1,0,0,True,9,17,27,0.9,0.85,0.9
testing_35,existing_7,human neuroendocrine tumor,400.tiff,400,1,hem_rect_fill,19942,3384.0,664.0,0.22686065932495555,33.059940944881895,103,e00d0650c919b1a29c4030d4ce2a9259be05cb8c,100,99,1,0,0,True,9,17,27,0.9,0.85,0.9
testing_35,existing_7,human neuroendocrine tumor,400.tiff,400,2,default_51,19947,5673.0,540.0,0.22686065932495555,33.059940944881895,103,56fd9991704348442a3d0933222a1da1f6df6c52,100,99,1,0,0,True,9,17,27,0.9,0.85,0.9
testing_35,existing_7,human neuroendocrine tumor,400.tiff,400,2,hem_rect_fill,19947,5673.0,540.0,0.22686065932495555,33.059940944881895,103,b617e29f9753bea58254ad25d61c15f793fb8d88,100,99,1,0,0,True,9,17,26,0.9,0.85,0.8666666666666667
testing_35,existing_7,human neuroendocrine tumor,401.tiff,401,0,default_51,20132,3990.0,5047.0,0.22686065932495555,33.059940944881895,18,bbc423519d5a46078f4ae67bcced13a4584648ce,100,99,1,0,0,True,7,9,10,0.7,0.45,0.3333333333333333
testing_35,existing_7,human neuroendocrine tumor,401.tiff,401,0,hem_rect_fill,20132,3990.0,5047.0,0.22686065932495555,33.059940944881895,18,5e5f07b549d1d56abf0c1c7a58db6190a7fe29dd,100,98,1,0,0,True,7,9,10,0.7,0.45,0.3333333333333333
testing_35,existing_7,human neuroendocrine tumor,401.tiff,401,1,default_51,20102,2485.0,507.0,0.22686065932495555,33.059940944881895,18,8fc6ca7310ef1dcddca58068a9456d5ff8c13a18,100,99,1,0,0,True,7,8,8,0.7,0.4,0.26666666666666666
testing_35,existing_7,human neuroendocrine tumor,401.tiff,401,1,hem_rect_fill,20102,2485.0,507.0,0.22686065932495555,33.059940944881895,18,81d015354d3cd2315218799c5e9c538d62db79c8,100,99,1,0,0,True,7,8,8,0.7,0.4,0.26666666666666666
testing_35,existing_7,human neuroendocrine tumor,401.tiff,401,2,default_51,20112,2811.0,1659.0,0.22686065932495555,33.059940944881895,18,c0153a4608412cc571ad03b783fd30a7c2d1cbc0,100,99,1,0,0,True,7,9,10,0.7,0.45,0.3333333333333333
testing_35,existing_7,human neuroendocrine tumor,401.tiff,401,2,hem_rect_fill,20112,2811.0,1659.0,0.22686065932495555,33.059940944881895,18,357d12d3e0344b2b86f045bca78814549d602783,100,99,1,0,0,True,7,9,10,0.7,0.45,0.3333333333333333
original_14,existing_7,human neuroendocrine tumor,402.tiff,402,0,default_51,20254,989.0,4917.0,0.22632094805310524,33.13877952755905,104,39f71f8939a3332cdd84002ef2610418ec32cb6d,100,99,1,0,0,True,8,14,19,0.8,0.7,0.6333333333333333
