file_name,tumor_type,arm_tag,arm,axis,budget,n_seeds,mean,sd,min,max,range,seed_pool_size,n_gt_mitotic,granularity_1_over_n
094.tiff,human breast cancer,pad_on,tm_score@pad_on,tm_score,1000,5,0.9185185185185185,0.020658272260100634,0.9012345679012346,0.9506172839506173,0.04938271604938271,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.41728395061728396,0.005521155499999481,0.4074074074074074,0.41975308641975306,0.012345679012345678,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.6,0.006762006882779858,0.5925925925925926,0.6049382716049383,0.012345679012345734,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.7333333333333334,0.006762006882779797,0.7283950617283951,0.7407407407407407,0.012345679012345623,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.8592592592592594,0.011042310999998955,0.8518518518518519,0.8765432098765432,0.024691358024691357,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.9506172839506173,0.0,0.9506172839506173,0.9506172839506173,0.0,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.40740740740740744,0.021383343303319473,0.3950617283950617,0.4444444444444444,0.04938271604938271,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.5925925925925926,0.02895318370261375,0.5679012345679012,0.6419753086419753,0.07407407407407407,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.7308641975308643,0.0342578689518805,0.6790123456790124,0.7654320987654321,0.08641975308641969,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.8345679012345679,0.022427039659981395,0.8024691358024691,0.8641975308641975,0.061728395061728336,49,81,0.012345679012345678
094.tiff,human breast cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.9259259259259259,0.017459426695964154,0.9135802469135802,0.9506172839506173,0.03703703703703709,49,81,0.012345679012345678
201.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,50,5,0.5882352941176471,0.0,0.5882352941176471,0.5882352941176471,0.0,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,100,5,0.7882352941176469,0.03221897397089213,0.7647058823529411,0.8235294117647058,0.05882352941176472,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,250,5,0.8823529411764707,0.04159451654038516,0.8235294117647058,0.9411764705882353,0.11764705882352944,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,500,5,0.9294117647058824,0.02630668208823283,0.8823529411764706,0.9411764705882353,0.05882352941176472,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,1000,5,0.9647058823529411,0.05261336417646566,0.8823529411764706,1.0,0.11764705882352944,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,50,5,0.4235294117647059,0.12055236195246585,0.29411764705882354,0.5294117647058824,0.23529411764705882,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,100,5,0.5764705882352941,0.14043925160368614,0.4117647058823529,0.7647058823529411,0.3529411764705882,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,250,5,0.6470588235294118,0.09300816647554055,0.5294117647058824,0.7647058823529411,0.23529411764705876,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,500,5,0.7411764705882353,0.11466816876245838,0.5882352941176471,0.8823529411764706,0.2941176470588235,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,1000,5,0.8,0.07892004626469844,0.7058823529411765,0.8823529411764706,0.17647058823529405,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,50,5,0.5764705882352942,0.02630668208823283,0.5294117647058824,0.5882352941176471,0.05882352941176472,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,100,5,0.8,0.032218973970892135,0.7647058823529411,0.8235294117647058,0.05882352941176472,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,250,5,0.8941176470588236,0.02630668208823283,0.8823529411764706,0.9411764705882353,0.05882352941176472,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,500,5,0.9411764705882353,0.0,0.9411764705882353,0.9411764705882353,0.0,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,1000,5,1.0,0.0,1.0,1.0,0.0,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,50,5,0.4470588235294118,0.1533929977694741,0.29411764705882354,0.6470588235294118,0.35294117647058826,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,100,5,0.5882352941176471,0.17149858514250885,0.35294117647058826,0.7647058823529411,0.41176470588235287,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,250,5,0.6705882352941176,0.14764588703542508,0.5294117647058824,0.8235294117647058,0.2941176470588235,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,500,5,0.823529411764706,0.12478354962115543,0.6470588235294118,0.9411764705882353,0.2941176470588235,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,1000,5,0.9058823529411765,0.08921029934178296,0.8235294117647058,1.0,0.17647058823529416,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.6000000000000001,0.02630668208823283,0.5882352941176471,0.6470588235294118,0.05882352941176472,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.7529411764705882,0.026306682088232777,0.7058823529411765,0.7647058823529411,0.05882352941176461,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.8352941176470587,0.02630668208823283,0.8235294117647058,0.8823529411764706,0.05882352941176472,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.8823529411764707,1.2412670766236366e-16,0.8823529411764706,0.8823529411764706,0.0,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.8823529411764707,1.2412670766236366e-16,0.8823529411764706,0.8823529411764706,0.0,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.4235294117647059,0.12055236195246585,0.29411764705882354,0.5294117647058824,0.23529411764705882,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.5764705882352941,0.14043925160368614,0.4117647058823529,0.7647058823529411,0.3529411764705882,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.6470588235294118,0.09300816647554055,0.5294117647058824,0.7647058823529411,0.23529411764705876,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.7411764705882353,0.11466816876245838,0.5882352941176471,0.8823529411764706,0.2941176470588235,7,17,0.058823529411764705
201.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.8,0.07892004626469844,0.7058823529411765,0.8823529411764706,0.17647058823529405,7,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,50,5,0.6,0.026306682088232825,0.5882352941176471,0.6470588235294118,0.05882352941176472,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,100,5,0.6823529411764706,0.032218973970892135,0.6470588235294118,0.7058823529411765,0.05882352941176472,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,250,5,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.0,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,500,5,0.8823529411764707,1.2412670766236366e-16,0.8823529411764706,0.8823529411764706,0.0,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,chromatin_od@pad_off,chromatin_od,1000,5,0.9058823529411765,0.03221897397089213,0.8823529411764706,0.9411764705882353,0.05882352941176472,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,50,5,0.5411764705882354,0.07669649888473706,0.47058823529411764,0.6470588235294118,0.17647058823529416,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,100,5,0.6,0.12752637287458116,0.47058823529411764,0.7647058823529411,0.2941176470588235,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,250,5,0.6705882352941176,0.12197906678428068,0.5294117647058824,0.8235294117647058,0.2941176470588235,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,500,5,0.788235294117647,0.12197906678428069,0.6470588235294118,0.9411764705882353,0.2941176470588235,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_off,tm_score@pad_off,tm_score,1000,5,0.9176470588235295,0.06706914265289049,0.8235294117647058,1.0,0.17647058823529416,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,50,5,0.6,0.026306682088232825,0.5882352941176471,0.6470588235294118,0.05882352941176472,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,100,5,0.6588235294117648,0.026306682088232825,0.6470588235294118,0.7058823529411765,0.05882352941176472,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,250,5,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.0,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,500,5,0.8823529411764707,1.2412670766236366e-16,0.8823529411764706,0.8823529411764706,0.0,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,chromatin_od@pad_on,chromatin_od,1000,5,0.9058823529411765,0.03221897397089213,0.8823529411764706,0.9411764705882353,0.05882352941176472,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,50,5,0.5882352941176471,0.0930081664755406,0.47058823529411764,0.7058823529411765,0.23529411764705888,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,100,5,0.6588235294117647,0.12752637287458116,0.5294117647058824,0.8235294117647058,0.2941176470588235,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,250,5,0.7058823529411764,0.11764705882352938,0.5882352941176471,0.8235294117647058,0.23529411764705876,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,500,5,0.8117647058823529,0.10522672835293125,0.7058823529411765,0.9411764705882353,0.23529411764705876,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on,tm_score@pad_on,tm_score,1000,5,0.9294117647058824,0.07669649888473706,0.8235294117647058,1.0,0.17647058823529416,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.5411764705882354,0.026306682088232825,0.5294117647058824,0.5882352941176471,0.05882352941176472,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.6588235294117647,0.02630668208823283,0.6470588235294118,0.7058823529411765,0.05882352941176472,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.7647058823529411,0.0,0.7647058823529411,0.7647058823529411,0.0,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.8235294117647058,0.0,0.8235294117647058,0.8235294117647058,0.0,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.8470588235294116,0.03221897397089213,0.8235294117647058,0.8823529411764706,0.05882352941176472,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.5411764705882354,0.07669649888473706,0.47058823529411764,0.6470588235294118,0.17647058823529416,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.6,0.12752637287458116,0.47058823529411764,0.7647058823529411,0.2941176470588235,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.6470588235294117,0.11764705882352938,0.5294117647058824,0.7647058823529411,0.23529411764705876,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.7647058823529411,0.11764705882352938,0.6470588235294118,0.8823529411764706,0.23529411764705876,12,17,0.058823529411764705
233.tiff,canine lung cancer,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.8705882352941178,0.07669649888473706,0.7647058823529411,0.9411764705882353,0.17647058823529416,12,17,0.058823529411764705
245.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,50,5,0.0898876404494382,0.007945020013331994,0.07865168539325842,0.10112359550561797,0.02247191011235955,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,100,5,0.18426966292134833,0.023299372307109798,0.14606741573033707,0.20224719101123595,0.056179775280898875,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,250,5,0.31235955056179776,0.0268254750254232,0.2808988764044944,0.34831460674157305,0.06741573033707865,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,500,5,0.48539325842696635,0.026825475025423214,0.449438202247191,0.5168539325842697,0.0674157303370787,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,1000,5,0.6134831460674157,0.018801348910878094,0.5842696629213483,0.6292134831460674,0.0449438202247191,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,50,5,0.020224719101123594,0.01464989304539921,0.0,0.033707865168539325,0.033707865168539325,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,100,5,0.04719101123595505,0.023026855653841792,0.02247191011235955,0.06741573033707865,0.0449438202247191,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,250,5,0.10786516853932585,0.017040169537194495,0.0898876404494382,0.1348314606741573,0.0449438202247191,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,500,5,0.17752808988764043,0.0216127910805296,0.15730337078651685,0.21348314606741572,0.056179775280898875,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,1000,5,0.2876404494382022,0.03138031470509875,0.23595505617977527,0.3146067415730337,0.07865168539325842,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,50,5,0.07865168539325842,0.011235955056179775,0.06741573033707865,0.0898876404494382,0.02247191011235955,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,100,5,0.17752808988764043,0.02797730246739041,0.1348314606741573,0.20224719101123595,0.06741573033707865,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,250,5,0.298876404494382,0.0232993723071098,0.2696629213483146,0.3258426966292135,0.0561797752808989,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,500,5,0.4741573033707865,0.02009948743820035,0.449438202247191,0.4943820224719101,0.0449438202247191,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,1000,5,0.6112359550561798,0.02041112598267971,0.5842696629213483,0.6292134831460674,0.0449438202247191,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,50,5,0.020224719101123594,0.01464989304539921,0.0,0.033707865168539325,0.033707865168539325,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,100,5,0.04719101123595505,0.023026855653841792,0.02247191011235955,0.06741573033707865,0.0449438202247191,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,250,5,0.10786516853932585,0.017040169537194495,0.0898876404494382,0.1348314606741573,0.0449438202247191,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,500,5,0.17752808988764043,0.0216127910805296,0.15730337078651685,0.21348314606741572,0.056179775280898875,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,1000,5,0.2876404494382022,0.03138031470509875,0.23595505617977527,0.3146067415730337,0.07865168539325842,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.0898876404494382,0.007945020013331994,0.07865168539325842,0.10112359550561797,0.02247191011235955,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.18202247191011237,0.023026855653841792,0.14606741573033707,0.20224719101123595,0.056179775280898875,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.3101123595505618,0.030357878845182696,0.2696629213483146,0.34831460674157305,0.07865168539325845,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.48539325842696635,0.031178509944969922,0.449438202247191,0.5168539325842697,0.0674157303370787,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.6179775280898876,0.02512435929775046,0.5842696629213483,0.651685393258427,0.0674157303370787,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.020224719101123594,0.01464989304539921,0.0,0.033707865168539325,0.033707865168539325,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.04719101123595505,0.023026855653841792,0.02247191011235955,0.06741573033707865,0.0449438202247191,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.10786516853932585,0.017040169537194495,0.0898876404494382,0.1348314606741573,0.0449438202247191,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.17752808988764043,0.0216127910805296,0.15730337078651685,0.21348314606741572,0.056179775280898875,78,89,0.011235955056179775
245.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.2876404494382022,0.03138031470509875,0.23595505617977527,0.3146067415730337,0.07865168539325842,78,89,0.011235955056179775
246.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,50,5,0.2973913043478261,0.01428841454361304,0.2782608695652174,0.3130434782608696,0.034782608695652195,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,100,5,0.4626086956521739,0.01555525549565072,0.4434782608695652,0.4782608695652174,0.034782608695652195,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,250,5,0.6539130434782607,0.016726420923192466,0.6347826086956522,0.6782608695652174,0.04347826086956519,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,500,5,0.7669565217391304,0.007275304578557177,0.7565217391304347,0.7739130434782608,0.017391304347826098,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_off,chromatin_od@pad_off,chromatin_od,1000,5,0.8591304347826088,0.00727530457855719,0.8521739130434782,0.8695652173913043,0.017391304347826098,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,50,5,0.29565217391304344,0.036376522892785895,0.25217391304347825,0.33043478260869563,0.07826086956521738,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,100,5,0.44521739130434784,0.04050718156122478,0.41739130434782606,0.5130434782608696,0.09565217391304354,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,250,5,0.6226086956521739,0.0200188946664719,0.6,0.6521739130434783,0.05217391304347829,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,500,5,0.7304347826086957,0.04215373789057677,0.6695652173913044,0.7652173913043478,0.09565217391304348,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_off,tm_score@pad_off,tm_score,1000,5,0.8330434782608697,0.01885172468580764,0.8173913043478261,0.8608695652173913,0.04347826086956519,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,50,5,0.27652173913043476,0.007275304578557184,0.26956521739130435,0.28695652173913044,0.017391304347826098,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,100,5,0.44869565217391305,0.013187609467915747,0.43478260869565216,0.46956521739130436,0.034782608695652195,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,250,5,0.648695652173913,0.01318760946791576,0.6347826086956522,0.6695652173913044,0.034782608695652195,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,500,5,0.7721739130434783,0.014288414543613036,0.7478260869565218,0.782608695652174,0.034782608695652195,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,chromatin_od@pad_on,chromatin_od,1000,5,0.8626086956521739,0.011337743313395935,0.8521739130434782,0.8782608695652174,0.026086956521739202,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,50,5,0.3008695652173913,0.035641567881598606,0.2608695652173913,0.34782608695652173,0.08695652173913043,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,100,5,0.4539130434782609,0.04050718156122476,0.4260869565217391,0.5217391304347826,0.09565217391304348,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,250,5,0.6313043478260869,0.015796436630073865,0.6173913043478261,0.6521739130434783,0.034782608695652195,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,500,5,0.7426086956521739,0.037703449371615266,0.6869565217391305,0.7739130434782608,0.08695652173913038,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on,tm_score@pad_on,tm_score,1000,5,0.8469565217391304,0.018031688133328456,0.8260869565217391,0.8695652173913043,0.04347826086956519,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,50,5,0.29565217391304344,0.013749033305079919,0.2782608695652174,0.3130434782608696,0.034782608695652195,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,100,5,0.4643478260869565,0.016950946686624297,0.45217391304347826,0.48695652173913045,0.034782608695652195,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,250,5,0.657391304347826,0.016950946686624307,0.6434782608695652,0.6869565217391305,0.0434782608695653,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,500,5,0.7669565217391304,0.012897736499296805,0.7478260869565218,0.782608695652174,0.034782608695652195,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,chromatin_od@pad_on_dropband,chromatin_od,1000,5,0.8591304347826088,0.00727530457855719,0.8521739130434782,0.8695652173913043,0.017391304347826098,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,50,5,0.29565217391304344,0.036376522892785895,0.25217391304347825,0.33043478260869563,0.07826086956521738,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,100,5,0.44521739130434784,0.04050718156122478,0.41739130434782606,0.5130434782608696,0.09565217391304354,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,250,5,0.6226086956521739,0.0200188946664719,0.6,0.6521739130434783,0.05217391304347829,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,500,5,0.7304347826086957,0.04215373789057677,0.6695652173913044,0.7652173913043478,0.09565217391304348,97,115,0.008695652173913044
246.tiff,canine lymphosarcoma,pad_on_dropband,tm_score@pad_on_dropband,tm_score,1000,5,0.8330434782608697,0.01885172468580764,0.8173913043478261,0.8608695652173913,0.04347826086956519,97,115,0.008695652173913044
300.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,50,5,0.2511111111111111,0.0046481112585226355,0.24444444444444444,0.25555555555555554,0.0111111111111111,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,100,5,0.4188888888888889,0.004969039949999515,0.4166666666666667,0.42777777777777776,0.011111111111111072,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,250,5,0.6177777777777778,0.013833221775543032,0.5944444444444444,0.6277777777777778,0.033333333333333326,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,500,5,0.7555555555555555,0.015713484026367765,0.7333333333333333,0.7666666666666667,0.03333333333333344,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_off,chromatin_od@pad_off,chromatin_od,1000,5,0.8400000000000001,0.011385500851066222,0.8222222222222222,0.85,0.02777777777777779,127,180,0.005555555555555556
300.tiff,canine cutaneous mast cell tumor,pad_off,tm_score@pad_off,tm_score,50,5,0.20777777777777778,0.025337231668869736,0.16666666666666666,0.23333333333333334,0.06666666666666668,127,180,0.005555555555555556
