file_name,image_id,seed_index,seed_ann_id,query_variant,n_candidates,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_100,encoder,provenance,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,178.0,323.0,1829.0,fcos_midogpp_r18,mitotic,500,500,201,42,0.9262672811059908
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,178.0,323.0,1829.0,fcos_midogpp_r18,mitotic,1000,1000,214,63,0.9861751152073732
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,178.0,323.0,1829.0,fcos_midogpp_r18,mitotic,2000,2000,217,89,1.0
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,178.0,323.0,1829.0,fcos_midogpp_r18,mitotic,5000,5000,217,105,1.0
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,3351.0,8396.0,19499.0,kaiko_vits16,mitotic,500,500,42,10,0.1935483870967742
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,3351.0,8396.0,19499.0,kaiko_vits16,mitotic,1000,1000,62,19,0.2857142857142857
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,3351.0,8396.0,19499.0,kaiko_vits16,mitotic,2000,2000,85,26,0.391705069124424
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,3351.0,8396.0,19499.0,kaiko_vits16,mitotic,5000,5000,134,46,0.6175115207373272
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4906.0,10987.0,20162.0,lunit_dino_vits16,mitotic,500,500,22,5,0.10138248847926268
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4906.0,10987.0,20162.0,lunit_dino_vits16,mitotic,1000,1000,40,11,0.18433179723502305
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4906.0,10987.0,20162.0,lunit_dino_vits16,mitotic,2000,2000,63,19,0.2903225806451613
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4906.0,10987.0,20162.0,lunit_dino_vits16,mitotic,5000,5000,110,39,0.5069124423963134
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,1067.0,3417.0,17784.0,lunit_dino_vits16_16um,mitotic,500,500,80,25,0.3686635944700461
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,1067.0,3417.0,17784.0,lunit_dino_vits16_16um,mitotic,1000,1000,103,38,0.47465437788018433
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,1067.0,3417.0,17784.0,lunit_dino_vits16_16um,mitotic,2000,2000,142,57,0.6543778801843319
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__mitotic,lunit_dino_vits16_16um__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,1067.0,3417.0,17784.0,lunit_dino_vits16_16um,mitotic,5000,5000,190,83,0.8755760368663594
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,5640.0,12599.0,20222.0,resnet18_in1k,mitotic,500,500,23,6,0.10599078341013825
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,5640.0,12599.0,20222.0,resnet18_in1k,mitotic,1000,1000,40,11,0.18433179723502305
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,5640.0,12599.0,20222.0,resnet18_in1k,mitotic,2000,2000,53,22,0.24423963133640553
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__mitotic,resnet18_in1k__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,5640.0,12599.0,20222.0,resnet18_in1k,mitotic,5000,5000,98,45,0.45161290322580644
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,2187.0,6548.0,18420.0,resnet18_in1k_16um,mitotic,500,500,45,11,0.2073732718894009
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,2187.0,6548.0,18420.0,resnet18_in1k_16um,mitotic,1000,1000,60,14,0.2764976958525346
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,2187.0,6548.0,18420.0,resnet18_in1k_16um,mitotic,2000,2000,100,24,0.4608294930875576
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__mitotic,resnet18_in1k_16um__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,2187.0,6548.0,18420.0,resnet18_in1k_16um,mitotic,5000,5000,159,56,0.7327188940092166
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,2167.0,6679.0,19106.0,rawpixel_ccoeff,mitotic,500,500,57,11,0.2626728110599078
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,2167.0,6679.0,19106.0,rawpixel_ccoeff,mitotic,1000,1000,82,17,0.3778801843317972
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,2167.0,6679.0,19106.0,rawpixel_ccoeff,mitotic,2000,2000,104,21,0.4792626728110599
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__mitotic,rawpixel_ccoeff__mitotic,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,2167.0,6679.0,19106.0,rawpixel_ccoeff,mitotic,5000,5000,153,44,0.7050691244239631
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,1347.0,2472.0,3092.0,fcos_midogpp_r18,lookalike,500,500,72,33,0.3317972350230415
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,1347.0,2472.0,3092.0,fcos_midogpp_r18,lookalike,1000,1000,94,46,0.43317972350230416
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,1347.0,2472.0,3092.0,fcos_midogpp_r18,lookalike,2000,2000,139,80,0.6405529953917051
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__lookalike,fcos_midogpp_r18__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,1347.0,2472.0,3092.0,fcos_midogpp_r18,lookalike,5000,5000,217,104,1.0
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,6259.0,11879.0,19958.0,kaiko_vits16,lookalike,500,500,11,9,0.05069124423963134
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,6259.0,11879.0,19958.0,kaiko_vits16,lookalike,1000,1000,23,15,0.10599078341013825
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,6259.0,11879.0,19958.0,kaiko_vits16,lookalike,2000,2000,41,20,0.1889400921658986
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__lookalike,kaiko_vits16__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,6259.0,11879.0,19958.0,kaiko_vits16,lookalike,5000,5000,92,42,0.423963133640553
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7207.0,14225.0,19984.0,lunit_dino_vits16,lookalike,500,500,10,1,0.04608294930875576
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7207.0,14225.0,19984.0,lunit_dino_vits16,lookalike,1000,1000,17,4,0.07834101382488479
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7207.0,14225.0,19984.0,lunit_dino_vits16,lookalike,2000,2000,34,18,0.15668202764976957
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__lookalike,lunit_dino_vits16__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7207.0,14225.0,19984.0,lunit_dino_vits16,lookalike,5000,5000,85,42,0.391705069124424
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4734.0,9297.0,19456.0,lunit_dino_vits16_16um,lookalike,500,500,12,12,0.055299539170506916
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4734.0,9297.0,19456.0,lunit_dino_vits16_16um,lookalike,1000,1000,30,19,0.1382488479262673
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4734.0,9297.0,19456.0,lunit_dino_vits16_16um,lookalike,2000,2000,57,32,0.2626728110599078
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__lookalike,lunit_dino_vits16_16um__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4734.0,9297.0,19456.0,lunit_dino_vits16_16um,lookalike,5000,5000,116,56,0.5345622119815668
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,9341.0,15711.0,20193.0,resnet18_in1k,lookalike,500,500,7,7,0.03225806451612903
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,9341.0,15711.0,20193.0,resnet18_in1k,lookalike,1000,1000,14,15,0.06451612903225806
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,9341.0,15711.0,20193.0,resnet18_in1k,lookalike,2000,2000,34,23,0.15668202764976957
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__lookalike,resnet18_in1k__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,9341.0,15711.0,20193.0,resnet18_in1k,lookalike,5000,5000,65,38,0.2995391705069124
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,3787.0,8456.0,18120.0,resnet18_in1k_16um,lookalike,500,500,11,2,0.05069124423963134
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,3787.0,8456.0,18120.0,resnet18_in1k_16um,lookalike,1000,1000,27,11,0.12442396313364056
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,3787.0,8456.0,18120.0,resnet18_in1k_16um,lookalike,2000,2000,60,26,0.2764976958525346
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__lookalike,resnet18_in1k_16um__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,3787.0,8456.0,18120.0,resnet18_in1k_16um,lookalike,5000,5000,134,54,0.6175115207373272
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7772.0,12851.0,20232.0,rawpixel_ccoeff,lookalike,500,500,7,2,0.03225806451612903
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7772.0,12851.0,20232.0,rawpixel_ccoeff,lookalike,1000,1000,12,7,0.055299539170506916
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7772.0,12851.0,20232.0,rawpixel_ccoeff,lookalike,2000,2000,26,14,0.11981566820276497
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__lookalike,rawpixel_ccoeff__lookalike,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7772.0,12851.0,20232.0,rawpixel_ccoeff,lookalike,5000,5000,71,38,0.3271889400921659
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,19617.0,19966.0,20348.0,fcos_midogpp_r18,random,500,500,0,0,0.0
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,19617.0,19966.0,20348.0,fcos_midogpp_r18,random,1000,1000,0,0,0.0
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,19617.0,19966.0,20348.0,fcos_midogpp_r18,random,2000,2000,0,1,0.0
301.tiff,301,0,14976,cl2n_snap,20367,fcos_midogpp_r18__random,fcos_midogpp_r18__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,19617.0,19966.0,20348.0,fcos_midogpp_r18,random,5000,5000,0,3,0.0
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,12619.0,17995.0,20344.0,kaiko_vits16,random,500,500,5,3,0.02304147465437788
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,12619.0,17995.0,20344.0,kaiko_vits16,random,1000,1000,6,10,0.027649769585253458
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,12619.0,17995.0,20344.0,kaiko_vits16,random,2000,2000,16,14,0.07373271889400922
301.tiff,301,0,14976,cl2n_snap,20367,kaiko_vits16__random,kaiko_vits16__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,12619.0,17995.0,20344.0,kaiko_vits16,random,5000,5000,34,28,0.15668202764976957
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,12465.0,17685.0,20352.0,lunit_dino_vits16,random,500,500,5,3,0.02304147465437788
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,12465.0,17685.0,20352.0,lunit_dino_vits16,random,1000,1000,8,8,0.03686635944700461
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,12465.0,17685.0,20352.0,lunit_dino_vits16,random,2000,2000,12,11,0.055299539170506916
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16__random,lunit_dino_vits16__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,12465.0,17685.0,20352.0,lunit_dino_vits16,random,5000,5000,27,23,0.12442396313364056
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7045.0,11856.0,20224.0,lunit_dino_vits16_16um,random,500,500,8,6,0.03686635944700461
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7045.0,11856.0,20224.0,lunit_dino_vits16_16um,random,1000,1000,16,8,0.07373271889400922
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7045.0,11856.0,20224.0,lunit_dino_vits16_16um,random,2000,2000,27,27,0.12442396313364056
301.tiff,301,0,14976,cl2n_snap,20367,lunit_dino_vits16_16um__random,lunit_dino_vits16_16um__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,7045.0,11856.0,20224.0,lunit_dino_vits16_16um,random,5000,5000,76,49,0.35023041474654376
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,11209.0,16486.0,20088.0,resnet18_in1k,random,500,500,3,2,0.013824884792626729
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,11209.0,16486.0,20088.0,resnet18_in1k,random,1000,1000,8,5,0.03686635944700461
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,11209.0,16486.0,20088.0,resnet18_in1k,random,2000,2000,16,13,0.07373271889400922
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k__random,resnet18_in1k__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,11209.0,16486.0,20088.0,resnet18_in1k,random,5000,5000,38,26,0.17511520737327188
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4043.0,9302.0,19376.0,resnet18_in1k_16um,random,500,500,19,6,0.08755760368663594
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4043.0,9302.0,19376.0,resnet18_in1k_16um,random,1000,1000,26,11,0.11981566820276497
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4043.0,9302.0,19376.0,resnet18_in1k_16um,random,2000,2000,63,25,0.2903225806451613
301.tiff,301,0,14976,cl2n_snap,20367,resnet18_in1k_16um__random,resnet18_in1k_16um__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,4043.0,9302.0,19376.0,resnet18_in1k_16um,random,5000,5000,128,49,0.5898617511520737
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,8173.0,14801.0,19948.0,rawpixel_ccoeff,random,500,500,5,4,0.02304147465437788
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,8173.0,14801.0,19948.0,rawpixel_ccoeff,random,1000,1000,12,7,0.055299539170506916
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,8173.0,14801.0,19948.0,rawpixel_ccoeff,random,2000,2000,29,16,0.1336405529953917
301.tiff,301,0,14976,cl2n_snap,20367,rawpixel_ccoeff__random,rawpixel_ccoeff__random,True,,False,False,217,109,20367,0.9358,106,4,0.0,1.0,29.609,8173.0,14801.0,19948.0,rawpixel_ccoeff,random,5000,5000,75,37,0.3456221198156682
301.tiff,301,0,14976,cl2n_snap,20367,blob_native,score,False,,False,False,217,109,20367,0.9358,106,2,0.0,1.0,29.609,167.0,480.0,7748.0,otsu_component_mean,none,500,500,174,68,0.8018433179723502
301.tiff,301,0,14976,cl2n_snap,20367,blob_native,score,False,,False,False,217,109,20367,0.9358,106,2,0.0,1.0,29.609,167.0,480.0,7748.0,otsu_component_mean,none,1000,1000,202,85,0.9308755760368663
301.tiff,301,0,14976,cl2n_snap,20367,blob_native,score,False,,False,False,217,109,20367,0.9358,106,2,0.0,1.0,29.609,167.0,480.0,7748.0,otsu_component_mean,none,2000,2000,210,98,0.967741935483871
301.tiff,301,0,14976,cl2n_snap,20367,blob_native,score,False,,False,False,217,109,20367,0.9358,106,2,0.0,1.0,29.609,167.0,480.0,7748.0,otsu_component_mean,none,5000,5000,214,104,0.9861751152073732
301.tiff,301,0,14976,cl2n_snap,20367,chromatin,od,False,,False,False,217,109,20367,0.9358,106,2,0.022144,1.0,29.609,192.0,1576.0,19931.0,chromatin_density_51px,none,500,500,137,37,0.631336405529954
301.tiff,301,0,14976,cl2n_snap,20367,chromatin,od,False,,False,False,217,109,20367,0.9358,106,2,0.022144,1.0,29.609,192.0,1576.0,19931.0,chromatin_density_51px,none,1000,1000,165,59,0.7603686635944701
301.tiff,301,0,14976,cl2n_snap,20367,chromatin,od,False,,False,False,217,109,20367,0.9358,106,2,0.022144,1.0,29.609,192.0,1576.0,19931.0,chromatin_density_51px,none,2000,2000,183,77,0.8433179723502304
301.tiff,301,0,14976,cl2n_snap,20367,chromatin,od,False,,False,False,217,109,20367,0.9358,106,2,0.022144,1.0,29.609,192.0,1576.0,19931.0,chromatin_density_51px,none,5000,5000,197,95,0.9078341013824884
301.tiff,301,1,14754,cl2n_snap,20367,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,217,109,20367,0.9359,107,4,0.0,1.0,29.609,220.0,358.0,1416.0,fcos_midogpp_r18,mitotic,500,500,205,79,0.9447004608294931
301.tiff,301,1,14754,cl2n_snap,20367,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,217,109,20367,0.9359,107,4,0.0,1.0,29.609,220.0,358.0,1416.0,fcos_midogpp_r18,mitotic,1000,1000,212,89,0.9769585253456221
301.tiff,301,1,14754,cl2n_snap,20367,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,217,109,20367,0.9359,107,4,0.0,1.0,29.609,220.0,358.0,1416.0,fcos_midogpp_r18,mitotic,2000,2000,217,98,1.0
301.tiff,301,1,14754,cl2n_snap,20367,fcos_midogpp_r18__mitotic,fcos_midogpp_r18__mitotic,True,,False,False,217,109,20367,0.9359,107,4,0.0,1.0,29.609,220.0,358.0,1416.0,fcos_midogpp_r18,mitotic,5000,5000,217,105,1.0
301.tiff,301,1,14754,cl2n_snap,20367,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,217,109,20367,0.9359,107,4,0.0,1.0,29.609,7502.0,13265.0,20117.0,kaiko_vits16,mitotic,500,500,12,4,0.055299539170506916
301.tiff,301,1,14754,cl2n_snap,20367,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,217,109,20367,0.9359,107,4,0.0,1.0,29.609,7502.0,13265.0,20117.0,kaiko_vits16,mitotic,1000,1000,22,4,0.10138248847926268
301.tiff,301,1,14754,cl2n_snap,20367,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,217,109,20367,0.9359,107,4,0.0,1.0,29.609,7502.0,13265.0,20117.0,kaiko_vits16,mitotic,2000,2000,36,11,0.16589861751152074
301.tiff,301,1,14754,cl2n_snap,20367,kaiko_vits16__mitotic,kaiko_vits16__mitotic,True,,False,False,217,109,20367,0.9359,107,4,0.0,1.0,29.609,7502.0,13265.0,20117.0,kaiko_vits16,mitotic,5000,5000,78,27,0.35944700460829493
301.tiff,301,1,14754,cl2n_snap,20367,lunit_dino_vits16__mitotic,lunit_dino_vits16__mitotic,True,,False,False,217,109,20367,0.9359,107,4,0.0,1.0,29.609,7932.0,13370.0,19929.0,lunit_dino_vits16,mitotic,500,500,13,2,0.059907834101382486
