file_name,tumor_type,seed_index,budget_pre_nms,n_pre_nms,n_post_nms,z_last_kept,z_excluded,null_hit_frac,null_precision,n_detections,tp,fp_lookalike,fp_unannotated,fp_dup_on_mitotic,n_gt_mitotic_eval,n_mitotic_missed,recall_mitotic,precision_mitotic,precision_mitotic_dedup,f1_mitotic,coverage_frac
201.tiff,canine lung cancer,2,10,9,9,6.575336740644458,6.377635958500564,0.0014374587614289754,0.0014370334211917524,8,3,2,3,0,17,14,0.17647058823529413,0.375,0.375,0.24,0.0007069469318503157
201.tiff,canine lung cancer,2,25,24,24,5.883329224350834,5.881834506613804,0.0014374587614289754,0.0014361225427806836,23,3,5,15,0,17,14,0.17647058823529413,0.13043478260869565,0.13043478260869565,0.15,0.00203443617054702
201.tiff,canine lung cancer,2,50,49,49,5.5161467197488445,5.513346119701599,0.0014374587614289754,0.0014346061223746316,48,6,7,35,0,17,11,0.35294117647058826,0.125,0.125,0.18461538461538463,0.004123857102460176
201.tiff,canine lung cancer,2,100,99,98,5.165329034569771,5.160609249980615,0.0014374587614289754,0.0014316401281980087,97,9,14,74,0,17,8,0.5294117647058824,0.09278350515463918,0.09278350515463918,0.15789473684210525,0.008349828761743174
201.tiff,canine lung cancer,2,250,249,247,4.674273793221109,4.673858685606478,0.0014374587614289754,0.0014226712099263325,246,12,19,215,0,17,5,0.7058823529411765,0.04878048780487805,0.04878048780487805,0.09125475285171103,0.021224117887328368
201.tiff,canine lung cancer,2,500,499,495,4.2487061824051615,4.248371178448261,0.0014374587614289754,0.0014079087920535222,494,13,25,456,0,17,4,0.7647058823529411,0.02631578947368421,0.02631578947368421,0.050880626223091974,0.042542495365570115
201.tiff,canine lung cancer,2,1000,999,988,3.8025761553390476,3.802158019751101,0.0014374587614289754,0.0013791659864145287,987,14,35,938,0,17,3,0.8235294117647058,0.014184397163120567,0.014184397163120567,0.027888446215139442,0.08404028026518365
201.tiff,canine lung cancer,2,2500,2499,2430,3.118621121174583,3.1183874166886274,0.0014374587614289754,0.0012994982090016901,2429,16,41,2372,0,17,1,0.9411764705882353,0.006587072869493619,0.006587072869493619,0.013082583810302535,0.20281521978194614
201.tiff,canine lung cancer,2,5000,4999,4706,2.50919221789189,2.5090911936912472,0.0014374587614289754,0.0011859906522175736,4705,17,46,4642,0,17,0,1.0,0.0036131774707757703,0.0036131774707757703,0.007200338839474799,0.3773839821535174
201.tiff,canine lung cancer,2,-1,15046,11856,1.000121199167062,,0.0014374587614289754,0.0009077524938402954,11855,17,48,11790,0,17,0,1.0,0.001433994095318431,0.001433994095318431,0.0028638814016172503,0.8090457787413202
201.tiff,canine lung cancer,3,10,9,9,7.053768584064091,7.044621886110194,0.0014374587614289754,0.0014370334211917524,8,3,3,2,0,17,14,0.17647058823529413,0.375,0.375,0.24,0.0006833820341219719
201.tiff,canine lung cancer,3,25,24,24,6.453945051150698,6.417182076798432,0.0014374587614289754,0.0014361225427806836,23,5,7,11,0,17,12,0.29411764705882354,0.21739130434782608,0.21739130434782608,0.25,0.001971596443271436
201.tiff,canine lung cancer,3,50,49,49,6.084911226954039,6.084635521457707,0.0014374587614289754,0.0014346061223746316,48,10,8,30,0,17,7,0.5882352941176471,0.20833333333333334,0.20833333333333334,0.3076923076923077,0.0041002922047318315
201.tiff,canine lung cancer,3,100,99,97,5.608728496322821,5.607062495427308,0.0014374587614289754,0.001431700576878606,96,11,14,71,0,17,6,0.6470588235294118,0.11458333333333333,0.11458333333333333,0.19469026548672563,0.00832626386401483
201.tiff,canine lung cancer,3,250,249,238,5.030698474215768,5.029945999946513,0.0014374587614289754,0.001423210824403398,237,11,23,203,0,17,6,0.6470588235294118,0.046413502109704644,0.046413502109704644,0.08661417322834646,0.02067427027366701
201.tiff,canine lung cancer,3,500,499,475,4.601445190000924,4.596932361742683,0.0014374587614289754,0.0014090916954323462,474,12,32,430,0,17,5,0.7058823529411765,0.02531645569620253,0.02531645569620253,0.04887983706720977,0.04051591416093254
201.tiff,canine lung cancer,3,1000,999,931,4.1092100111851435,4.109148818014006,0.0014374587614289754,0.0013824487272767628,930,14,38,878,0,17,3,0.8235294117647058,0.015053763440860216,0.015053763440860216,0.029567053854276666,0.07917020140132591
201.tiff,canine lung cancer,3,2500,2499,2232,3.4433267688983538,3.4432783523233885,0.0014374587614289754,0.0013100625910381035,2231,17,43,2171,0,17,0,1.0,0.00761990138951143,0.00761990138951143,0.015124555160142349,0.18633550130392434
201.tiff,canine lung cancer,3,5000,4999,4157,2.875167003559959,2.8749158425773254,0.0014374587614289754,0.0012120876124834049,4156,17,46,4093,0,17,0,1.0,0.0040904716073147255,0.0040904716073147255,0.008147615624251137,0.33487290665158514
201.tiff,canine lung cancer,3,-1,24624,13183,1.0002038689834896,,0.0014374587614289754,0.0008666058190498769,13182,17,49,13116,0,17,0,1.0,0.0012896373843119405,0.0012896373843119405,0.002575952723691189,0.8554529173343388
201.tiff,canine lung cancer,4,10,9,9,5.9750781912199615,5.924272813718405,0.0014138938637006315,0.00141348235359752,8,2,2,4,0,17,15,0.11764705882352941,0.25,0.25,0.15999999999999998,0.0007148018977597637
201.tiff,canine lung cancer,4,25,24,24,5.499926631792015,5.493287389212882,0.0014138938637006315,0.0014126010838582598,23,3,5,15,0,17,14,0.17647058823529413,0.13043478260869565,0.13043478260869565,0.15,0.002018726238728124
201.tiff,canine lung cancer,4,50,49,48,5.203180944424012,5.1362009959224,0.0014138938637006315,0.0014111925757215504,47,5,11,31,0,17,12,0.29411764705882354,0.10638297872340426,0.10638297872340426,0.15625,0.004194551795645207
201.tiff,canine lung cancer,4,100,99,98,4.854584136320722,4.853800300801215,0.0014138938637006315,0.0014082641948090931,97,6,15,76,0,17,11,0.35294117647058826,0.061855670103092786,0.061855670103092786,0.10526315789473685,0.008436233386747101
201.tiff,canine lung cancer,4,250,249,248,4.409443425696523,4.408276402674403,0.0014138938637006315,0.0013995275639893552,247,9,20,218,0,17,8,0.5294117647058824,0.03643724696356275,0.03643724696356275,0.06818181818181818,0.021389072171426778
201.tiff,canine lung cancer,4,500,499,495,4.036479290148773,4.035435906444,0.0014138938637006315,0.001385298348742757,494,11,24,459,0,17,6,0.6470588235294118,0.022267206477732792,0.022267206477732792,0.04305283757338551,0.042597480126936246
201.tiff,canine lung cancer,4,1000,999,988,3.613327973686195,3.6119372673189547,0.0014138938637006315,0.001357471338191118,987,14,31,942,0,17,3,0.8235294117647058,0.014184397163120567,0.014184397163120567,0.027888446215139442,0.08475508216294342
201.tiff,canine lung cancer,4,2500,2499,2441,2.9509128704938234,2.950560120914756,0.0014138938637006315,0.0012797089835714576,2440,17,42,2381,0,17,0,1.0,0.0069672131147540985,0.0069672131147540985,0.013838013838013839,0.2044804725547491
201.tiff,canine lung cancer,4,5000,4999,4763,2.3450575640232767,2.3448258582797017,0.0014138938637006315,0.0011675183550723302,4762,17,46,4699,0,17,0,1.0,0.0035699286014279717,0.0035699286014279717,0.007114459091860223,0.38567097118798505
201.tiff,canine lung cancer,4,-1,13988,11509,1.0003923903793022,,0.0014138938637006315,0.0009100040615467587,11508,17,49,11442,0,17,0,1.0,0.0014772332290580465,0.0014772332290580465,0.0029501084598698483,0.7999261633204512
233.tiff,canine lung cancer,0,10,9,9,10.83498924637985,10.810603940450893,0.001508153454614007,0.0015076852527536322,8,3,2,3,0,17,14,0.17647058823529413,0.375,0.375,0.24,0.0006912370000314199
233.tiff,canine lung cancer,0,25,24,24,10.16869606108934,10.157127214415688,0.001508153454614007,0.0015066826155099699,23,7,3,13,0,17,10,0.4117647058823529,0.30434782608695654,0.30434782608695654,0.35,0.001971596443271436
233.tiff,canine lung cancer,0,50,49,47,9.57263856666471,9.526768259770398,0.001508153454614007,0.001505146964698527,46,10,4,32,0,17,7,0.5882352941176471,0.21739130434782608,0.21739130434782608,0.3174603174603175,0.003935337920633424
233.tiff,canine lung cancer,0,100,99,96,8.783887599532303,8.763645230659254,0.001508153454614007,0.0015018823157547352,95,11,4,80,0,17,6,0.6470588235294118,0.11578947368421053,0.11578947368421053,0.19642857142857142,0.008161309579916422
233.tiff,canine lung cancer,0,250,249,242,7.82951045913493,7.823660044314244,0.001508153454614007,0.0014922108486254025,241,12,7,222,1,17,5,0.7058823529411765,0.04979253112033195,0.05394190871369295,0.09302325581395347,0.020713545103214253
233.tiff,canine lung cancer,0,500,499,473,7.132205426838061,7.132200446348713,0.001508153454614007,0.0014770779819245376,472,16,11,445,1,17,1,0.9411764705882353,0.03389830508474576,0.036016949152542374,0.06543967280163598,0.04050020422911364
233.tiff,canine lung cancer,0,1000,999,910,6.34953522215868,6.347784995193667,0.001508153454614007,0.001449007212992214,909,16,12,881,1,17,1,0.9411764705882353,0.0176017601760176,0.0187018701870187,0.0345572354211663,0.0762010242875546
233.tiff,canine lung cancer,0,2500,2499,2173,5.298433658298537,5.297672473509864,0.001508153454614007,0.0013718064086901084,2172,17,15,2140,1,17,0,1.0,0.007826887661141806,0.008287292817679558,0.015532206486980359,0.17618688534891758
233.tiff,canine lung cancer,0,5000,4999,4032,4.457867755194301,4.457766900285005,0.001508153454614007,0.0012680000423074531,4031,17,19,3995,1,17,0,1.0,0.0042173158025303895,0.004465393202679236,0.008399209486166006,0.3144657052188394
233.tiff,canine lung cancer,0,-1,34461,15075,1.0002339973764396,,0.001508153454614007,0.0008316838463840774,15074,17,21,15036,4,17,0,1.0,0.0011277696696298262,0.0013931272389544913,0.0022529984759127957,0.8963929996543815
233.tiff,canine lung cancer,1,10,9,9,10.83498924637985,10.810603940450893,0.001508153454614007,0.0015076852527536322,8,3,2,3,0,17,14,0.17647058823529413,0.375,0.375,0.24,0.0006912370000314199
233.tiff,canine lung cancer,1,25,24,24,10.16869606108934,10.157127214415688,0.001508153454614007,0.0015066826155099699,23,7,3,13,0,17,10,0.4117647058823529,0.30434782608695654,0.30434782608695654,0.35,0.001971596443271436
233.tiff,canine lung cancer,1,50,49,47,9.57263856666471,9.526768259770398,0.001508153454614007,0.001505146964698527,46,10,4,32,0,17,7,0.5882352941176471,0.21739130434782608,0.21739130434782608,0.3174603174603175,0.003935337920633424
233.tiff,canine lung cancer,1,100,99,96,8.783887599532303,8.763645230659254,0.001508153454614007,0.0015018823157547352,95,11,4,80,0,17,6,0.6470588235294118,0.11578947368421053,0.11578947368421053,0.19642857142857142,0.008161309579916422
233.tiff,canine lung cancer,1,250,249,242,7.82951045913493,7.823660044314244,0.001508153454614007,0.0014922108486254025,241,12,7,222,1,17,5,0.7058823529411765,0.04979253112033195,0.05394190871369295,0.09302325581395347,0.020713545103214253
233.tiff,canine lung cancer,1,500,499,473,7.132205426838061,7.132200446348713,0.001508153454614007,0.0014770779819245376,472,16,11,445,1,17,1,0.9411764705882353,0.03389830508474576,0.036016949152542374,0.06543967280163598,0.04050020422911364
233.tiff,canine lung cancer,1,1000,999,910,6.34953522215868,6.347784995193667,0.001508153454614007,0.001449007212992214,909,16,12,881,1,17,1,0.9411764705882353,0.0176017601760176,0.0187018701870187,0.0345572354211663,0.0762010242875546
233.tiff,canine lung cancer,1,2500,2499,2173,5.298433658298537,5.297672473509864,0.001508153454614007,0.0013718064086901084,2172,17,15,2140,1,17,0,1.0,0.007826887661141806,0.008287292817679558,0.015532206486980359,0.17618688534891758
233.tiff,canine lung cancer,1,5000,4999,4032,4.457867755194301,4.457766900285005,0.001508153454614007,0.0012680000423074531,4031,17,19,3995,1,17,0,1.0,0.0042173158025303895,0.004465393202679236,0.008399209486166006,0.3144657052188394
233.tiff,canine lung cancer,1,-1,34461,15075,1.0002339973764396,,0.001508153454614007,0.0008316838463840774,15074,17,21,15036,4,17,0,1.0,0.0011277696696298262,0.0013931272389544913,0.0022529984759127957,0.8963929996543815
233.tiff,canine lung cancer,2,10,9,9,7.669319342674694,7.639748343940068,0.001523863386432903,0.00152338538044898,8,5,0,3,0,17,12,0.29411764705882354,0.625,0.625,0.4,0.0006755270682125239
233.tiff,canine lung cancer,2,25,24,24,6.671425541347505,6.668807927855728,0.001523863386432903,0.0015223617549640803,23,8,0,15,0,17,9,0.47058823529411764,0.34782608695652173,0.34782608695652173,0.39999999999999997,0.002018726238728124
233.tiff,canine lung cancer,2,50,49,49,6.323795528005358,6.312354127214905,0.001523863386432903,0.0015206577499001644,48,8,1,39,0,17,9,0.47058823529411764,0.16666666666666666,0.16666666666666666,0.24615384615384617,0.004233826625192447
233.tiff,canine lung cancer,2,100,99,99,5.907427408234277,5.907309120296407,0.001523863386432903,0.0015172573646745294,98,10,1,87,0,17,7,0.5882352941176471,0.10204081632653061,0.10204081632653061,0.1739130434782609,0.008585477739026612
233.tiff,canine lung cancer,2,250,249,249,5.481928445392466,5.480460196363658,0.001523863386432903,0.0015071169017633974,248,12,1,235,0,17,5,0.7058823529411765,0.04838709677419355,0.04838709677419355,0.09056603773584906,0.021577591353253527
233.tiff,canine lung cancer,2,500,499,498,5.098803671960458,5.096067277664404,0.001523863386432903,0.0014904827214212927,497,14,5,478,0,17,3,0.8235294117647058,0.028169014084507043,0.028169014084507043,0.054474708171206226,0.04282527413831024
233.tiff,canine lung cancer,2,1000,999,990,4.674014436745865,4.673471790830887,0.001523863386432903,0.0014583309989103905,989,14,9,966,0,17,3,0.8235294117647058,0.014155712841253791,0.014155712841253791,0.02783300198807157,0.08418166965155371
233.tiff,canine lung cancer,2,2500,2499,2448,3.9899225164289054,3.989867315391233,0.001523863386432903,0.0013683689133717227,2447,17,12,2418,2,17,0,1.0,0.006947282386595832,0.007764609726195341,0.013798701298701298,0.20127564646369434
233.tiff,canine lung cancer,2,5000,4999,4722,3.3228670163636385,3.322738871097613,0.001523863386432903,0.001242521428368251,4721,17,16,4688,2,17,0,1.0,0.003600932005930947,0.004024571065452235,0.0071760236386661045,0.36894774876677033
233.tiff,canine lung cancer,2,-1,16387,12390,1.0000894749676703,,0.001523863386432903,0.0009202347961472065,12389,17,20,12352,4,17,0,1.0,0.0013721850028250867,0.0016950520623133425,0.0027406093825568275,0.8054089295252459
233.tiff,canine lung cancer,3,10,9,9,7.342907917757848,7.331505917819018,0.001516008420523455,0.0015155353292975876,8,5,0,3,0,17,12,0.29411764705882354,0.625,0.625,0.4,0.0006598171363936281
233.tiff,canine lung cancer,3,25,24,24,6.572371375951889,6.512360145258255,0.001516008420523455,0.0015145222250862046,23,8,0,15,0,17,9,0.47058823529411764,0.34782608695652173,0.34782608695652173,0.39999999999999997,0.0019087567159958526
233.tiff,canine lung cancer,3,50,49,49,6.2149400601696545,6.207674946978256,0.001516008420523455,0.0015128357241507965,48,9,1,38,0,17,8,0.5294117647058824,0.1875,0.1875,0.27692307692307694,0.004139567034279071
233.tiff,canine lung cancer,3,100,99,99,5.757084560811174,5.744873928537348,0.001516008420523455,0.0015094702300194902,98,9,3,86,0,17,8,0.5294117647058824,0.09183673469387756,0.09183673469387756,0.1565217391304348,0.008569767807207716
233.tiff,canine lung cancer,3,250,249,249,5.2426690232535345,5.239772877941337,0.001516008420523455,0.0014994335093473222,248,10,3,235,0,17,7,0.5882352941176471,0.04032258064516129,0.04032258064516129,0.07547169811320754,0.02167970591007635
233.tiff,canine lung cancer,3,500,499,499,4.894210564515184,4.892676881511527,0.001516008420523455,0.001482902862858602,498,12,3,483,0,17,5,0.7058823529411765,0.024096385542168676,0.024096385542168676,0.046601941747572824,0.04343796147924718
233.tiff,canine lung cancer,3,1000,999,999,4.490521665250421,4.490292830008606,0.001516008420523455,0.0014505665155888604,998,14,7,977,0,17,3,0.8235294117647058,0.014028056112224449,0.014028056112224449,0.027586206896551724,0.08567411317434882
233.tiff,canine lung cancer,3,2500,2499,2472,3.839689081879911,3.839330005303658,0.001516008420523455,0.0013606532883372342,2471,17,13,2441,0,17,0,1.0,0.006879805746661271,0.006879805746661271,0.013665594855305467,0.20558802274798127
233.tiff,canine lung cancer,3,5000,4999,4805,3.2022149586185047,3.2018613594815504,0.001516008420523455,0.0012331217787488625,4804,17,17,4770,1,17,0,1.0,0.0035387177352206494,0.003746877601998335,0.007052478738850861,0.38191629748326894
233.tiff,canine lung cancer,3,-1,14120,11606,1.0001560971403376,,0.001516008420523455,0.0009444910290778091,11605,17,22,11566,3,17,0,1.0,0.0014648858250753986,0.0017233950883239983,0.002925486146962657,0.7806108021491187
233.tiff,canine lung cancer,4,10,9,9,10.83498924637985,10.810603940450893,0.001508153454614007,0.0015076852527536322,8,3,2,3,0,17,14,0.17647058823529413,0.375,0.375,0.24,0.0006912370000314199
233.tiff,canine lung cancer,4,25,24,24,10.16869606108934,10.157127214415688,0.001508153454614007,0.0015066826155099699,23,7,3,13,0,17,10,0.4117647058823529,0.30434782608695654,0.30434782608695654,0.35,0.001971596443271436
233.tiff,canine lung cancer,4,50,49,47,9.57263856666471,9.526768259770398,0.001508153454614007,0.001505146964698527,46,10,4,32,0,17,7,0.5882352941176471,0.21739130434782608,0.21739130434782608,0.3174603174603175,0.003935337920633424
233.tiff,canine lung cancer,4,100,99,96,8.783887599532303,8.763645230659254,0.001508153454614007,0.0015018823157547352,95,11,4,80,0,17,6,0.6470588235294118,0.11578947368421053,0.11578947368421053,0.19642857142857142,0.008161309579916422
233.tiff,canine lung cancer,4,250,249,242,7.82951045913493,7.823660044314244,0.001508153454614007,0.0014922108486254025,241,12,7,222,1,17,5,0.7058823529411765,0.04979253112033195,0.05394190871369295,0.09302325581395347,0.020713545103214253
233.tiff,canine lung cancer,4,500,499,473,7.132205426838061,7.132200446348713,0.001508153454614007,0.0014770779819245376,472,16,11,445,1,17,1,0.9411764705882353,0.03389830508474576,0.036016949152542374,0.06543967280163598,0.04050020422911364
233.tiff,canine lung cancer,4,1000,999,910,6.34953522215868,6.347784995193667,0.001508153454614007,0.001449007212992214,909,16,12,881,1,17,1,0.9411764705882353,0.0176017601760176,0.0187018701870187,0.0345572354211663,0.0762010242875546
233.tiff,canine lung cancer,4,2500,2499,2173,5.298433658298537,5.297672473509864,0.001508153454614007,0.0013718064086901084,2172,17,15,2140,1,17,0,1.0,0.007826887661141806,0.008287292817679558,0.015532206486980359,0.17618688534891758
233.tiff,canine lung cancer,4,5000,4999,4032,4.457867755194301,4.457766900285005,0.001508153454614007,0.0012680000423074531,4031,17,19,3995,1,17,0,1.0,0.0042173158025303895,0.004465393202679236,0.008399209486166006,0.3144657052188394
233.tiff,canine lung cancer,4,-1,34461,15075,1.0002339973764396,,0.001508153454614007,0.0008316838463840774,15074,17,21,15036,4,17,0,1.0,0.0011277696696298262,0.0013931272389544913,0.0022529984759127957,0.8963929996543815
245.tiff,canine lymphosarcoma,0,10,9,9,5.4461312475779655,5.418389235252113,0.0077528513526251295,0.0077504880176010316,8,1,0,7,0,89,88,0.011235955056179775,0.125,0.125,0.020618556701030927,0.0007148018977597637
245.tiff,canine lymphosarcoma,0,25,24,23,5.098196278723282,5.0863815356367725,0.0077528513526251295,0.0077457642286992345,22,1,1,20,0,89,88,0.011235955056179775,0.045454545454545456,0.045454545454545456,0.018018018018018018,0.0019244666478147486
245.tiff,canine lymphosarcoma,0,50,49,47,4.905146416818712,4.897645761551339,0.0077528513526251295,0.007737675233520386,46,4,2,40,0,89,85,0.0449438202247191,0.08695652173913043,0.08695652173913043,0.05925925925925926,0.004021742545637352
245.tiff,canine lymphosarcoma,0,100,99,92,4.664549160073224,4.6615983975025586,0.0077528513526251295,0.007722538711219883,91,5,2,84,0,89,84,0.056179775280898875,0.054945054945054944,0.054945054945054944,0.05555555555555555,0.00798064536399912
245.tiff,canine lymphosarcoma,0,250,249,233,4.304157457520845,4.301158531734337,0.0077528513526251295,0.007675366067082911,232,8,2,222,1,89,81,0.0898876404494382,0.034482758620689655,0.03879310344827586,0.04984423676012461,0.02017940742137179
245.tiff,canine lymphosarcoma,0,500,499,466,4.050836481389837,4.050659697331683,0.0077528513526251295,0.007598254138171913,465,16,4,445,1,89,73,0.1797752808988764,0.034408602150537634,0.03655913978494624,0.057761732851985555,0.04020171552455462
245.tiff,canine lymphosarcoma,0,1000,999,913,3.7840877120416976,3.7838482879629383,0.0077528513526251295,0.007453196738396098,912,19,10,883,1,89,70,0.21348314606741572,0.020833333333333332,0.021929824561403508,0.03796203796203796,0.07819618562855438
245.tiff,canine lymphosarcoma,0,2500,2499,2118,3.4060482276840065,3.4059702756583636,0.0077528513526251295,0.007080257673430683,2117,35,24,2058,2,89,54,0.39325842696629215,0.01653282947567312,0.01747756258856873,0.031731640979147775,0.17768718383762214
245.tiff,canine lymphosarcoma,0,5000,4999,3872,3.067072173776396,3.066924343327767,0.0077528513526251295,0.0065812711494905324,3871,54,30,3787,6,89,35,0.6067415730337079,0.013949883750968742,0.015499870834409714,0.027272727272727275,0.31217205517328056
245.tiff,canine lymphosarcoma,0,-1,53530,17032,1.0012395118119828,,0.0077528513526251295,0.004040513997255681,17031,87,67,16877,42,89,2,0.9775280898876404,0.005108331865421878,0.007574423110797957,0.01016355140186916,0.9554466333616112
245.tiff,canine lymphosarcoma,1,10,9,9,5.485038380086948,5.38724483170228,0.0077528513526251295,0.0077504880176010316,8,0,0,8,0,89,89,0.0,0.0,0.0,,0.0006912370000314199
245.tiff,canine lymphosarcoma,1,25,24,24,5.04928430330822,5.0347164212828925,0.0077528513526251295,0.007745426962132545,23,0,1,22,0,89,89,0.0,0.0,0.0,,0.0019637414773619882
245.tiff,canine lymphosarcoma,1,50,49,48,4.8647945710394636,4.848918657353411,0.0077528513526251295,0.007737338436601558,47,0,1,46,0,89,89,0.0,0.0,0.0,,0.004013887579727904
245.tiff,canine lymphosarcoma,1,100,99,97,4.528502195835068,4.52589175392285,0.0077528513526251295,0.0077208593146040165,96,2,1,93,0,89,87,0.02247191011235955,0.020833333333333332,0.020833333333333332,0.021621621621621623,0.00828698903446759
245.tiff,canine lymphosarcoma,1,250,249,238,4.220584937744591,4.220060389995608,0.0077528513526251295,0.007673700350236256,237,7,3,227,0,89,82,0.07865168539325842,0.029535864978902954,0.029535864978902954,0.04294478527607362,0.020619285512300876
245.tiff,canine lymphosarcoma,1,500,499,468,3.9609422341120553,3.9604977914446318,0.0077528513526251295,0.0075975967269695825,467,15,5,447,0,89,74,0.16853932584269662,0.032119914346895075,0.032119914346895075,0.0539568345323741,0.04056304395638923
245.tiff,canine lymphosarcoma,1,1000,999,914,3.6964528217071053,3.6963354747893824,0.0077528513526251295,0.00745287640518882,913,25,8,880,0,89,64,0.2808988764044944,0.027382256297918947,0.027382256297918947,0.0499001996007984,0.0786596286172118
245.tiff,canine lymphosarcoma,1,2500,2499,2081,3.3215318789492003,3.321529068244584,0.0077528513526251295,0.007091329521524953,2080,35,22,2023,6,89,54,0.39325842696629215,0.016826923076923076,0.01971153846153846,0.032272936837252186,0.17599836616709083
245.tiff,canine lymphosarcoma,1,5000,4999,3747,3.01430816222275,3.0142544074969666,0.0077528513526251295,0.006615213350303931,3746,59,34,3653,13,89,30,0.6629213483146067,0.01575013347570742,0.019220501868659905,0.03076923076923077,0.3065636095139347
245.tiff,canine lymphosarcoma,1,-1,56838,16547,1.000183409000973,,0.0077528513526251295,0.004106300677136925,16546,89,69,16388,52,89,0,1.0,0.005378943551311495,0.008521697086909223,0.01070033062819357,0.9488798818613127
245.tiff,canine lymphosarcoma,2,10,9,9,5.184128081067133,5.180990912265438,0.0077528513526251295,0.0077504880176010316,8,1,0,7,0,89,88,0.011235955056179775,0.125,0.125,0.020618556701030927,0.0007148018977597637
245.tiff,canine lymphosarcoma,2,25,24,24,4.737843911422774,4.73479058361125,0.0077528513526251295,0.007745426962132545,23,3,1,19,0,89,86,0.033707865168539325,0.13043478260869565,0.13043478260869565,0.05357142857142857,0.002026581204637572
245.tiff,canine lymphosarcoma,2,50,49,48,4.440219290909097,4.440009451594714,0.0077528513526251295,0.007737338436601558,47,8,1,38,0,89,81,0.0898876404494382,0.1702127659574468,0.1702127659574468,0.1176470588235294,0.004147422000188519
245.tiff,canine lymphosarcoma,2,100,99,95,4.208925209246036,4.206231402968634,0.0077528513526251295,0.007721531014770786,94,11,6,77,0,89,78,0.12359550561797752,0.11702127659574468,0.11702127659574468,0.12021857923497267,0.008247714204920351
245.tiff,canine lymphosarcoma,2,250,249,243,3.923323955136315,3.91921100983885,0.0077528513526251295,0.007672035116179834,242,15,11,216,0,89,74,0.16853932584269662,0.06198347107438017,0.06198347107438017,0.0906344410876133,0.021357652307788983
245.tiff,canine lymphosarcoma,2,500,499,467,3.678510395388768,3.6778948509439844,0.0077528513526251295,0.007597925423058128,466,22,14,430,0,89,67,0.24719101123595505,0.04721030042918455,0.04721030042918455,0.07927927927927929,0.040924372388223836
245.tiff,canine lymphosarcoma,2,1000,999,908,3.4376598618799914,3.4374784432402437,0.0077528513526251295,0.007454798681663902,907,32,20,855,0,89,57,0.3595505617977528,0.03528114663726571,0.03528114663726571,0.0642570281124498,0.07854965909447953
245.tiff,canine lymphosarcoma,2,2500,2499,2117,3.085203470633698,3.085029157162609,0.0077528513526251295,0.00708055660469055,2116,48,30,2038,2,89,41,0.5393258426966292,0.022684310018903593,0.023629489603024575,0.0435374149659864,0.17796996261036227
245.tiff,canine lymphosarcoma,2,5000,4999,3895,2.776622206370664,2.7765743649016965,0.0077528513526251295,0.006575051819221541,3894,61,41,3792,3,89,28,0.6853932584269663,0.01566512583461736,0.016435541859270673,0.03063017825759478,0.3155732554120715
245.tiff,canine lymphosarcoma,2,-1,43334,16366,1.0002290891346735,,0.0077528513526251295,0.004131267724062941,16365,87,65,16213,32,89,2,0.9775280898876404,0.005316223648029331,0.0072716162542010385,0.010574936185729914,0.9414333741791561
245.tiff,canine lymphosarcoma,3,10,9,9,5.286616059721792,5.1872860141072925,0.007776416250353474,0.007774038527982349,8,1,0,7,0,89,88,0.011235955056179775,0.125,0.125,0.020618556701030927,0.0006755270682125239
245.tiff,canine lymphosarcoma,3,25,24,23,4.79919711879928,4.794491358812038,0.007776416250353474,0.0077692859907204145,22,4,1,17,0,89,85,0.0449438202247191,0.18181818181818182,0.18181818181818182,0.07207207207207207,0.0018851918182675087
245.tiff,canine lymphosarcoma,3,50,49,48,4.512300127554741,4.508842038532533,0.007776416250353474,0.007760808949524762,47,9,2,36,0,89,80,0.10112359550561797,0.19148936170212766,0.19148936170212766,0.13235294117647062,0.004021742545637352
245.tiff,canine lymphosarcoma,3,100,99,95,4.252912659404354,4.24552557691871,0.007776416250353474,0.007744905481485958,94,14,3,77,0,89,75,0.15730337078651685,0.14893617021276595,0.14893617021276595,0.1530054644808743,0.007957080466270776
245.tiff,canine lymphosarcoma,3,250,249,236,3.9350538037872895,3.934356274017762,0.007776416250353474,0.007697455258943319,235,22,8,205,1,89,67,0.24719101123595505,0.09361702127659574,0.09787234042553192,0.1358024691358025,0.020399346466836332
245.tiff,canine lymphosarcoma,3,500,499,465,3.675687273846582,3.675501703831381,0.007776416250353474,0.007621214828875411,464,30,10,424,1,89,59,0.33707865168539325,0.06465517241379311,0.0668103448275862,0.108499095840868,0.04020957049046407
245.tiff,canine lymphosarcoma,3,1000,999,923,3.4274808096651843,3.426999641395681,0.007776416250353474,0.007471739672617155,922,38,17,867,3,89,51,0.42696629213483145,0.04121475054229935,0.044468546637744036,0.0751730959446093,0.07953152983316053
245.tiff,canine lymphosarcoma,3,2500,2499,2194,3.0950924787428935,3.0948299300156346,0.007776416250353474,0.007077051781084932,2193,53,29,2111,3,89,36,0.5955056179775281,0.02416780665754674,0.02553579571363429,0.046450482033304125,0.1840339962924561
245.tiff,canine lymphosarcoma,3,5000,4999,4034,2.804761621110875,2.8047421198371536,0.007776416250353474,0.0065542129818612445,4033,60,37,3936,6,89,29,0.6741573033707865,0.014877262583684603,0.016364988842053063,0.029112081513828242,0.3252662833443303
