file_name,image_id,tumor_type,decision_grade,mpp,channel,base_size,n_angles,n_flips,n_seeds_delivered,seed_agreement_flagged,n_gt_mitotic_total,n_mitotic_crowded,geometric_ceiling,seed_index,seed_ann_id,seed_cx,seed_cy,n_matched_pool,map_median,mad_scale,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,method,pool_scope,generator,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,shipped_base_size,extract_floor,n_peaks,tie_frac,tail_arbitrary
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,full,tm_ccoeff,25,25,16,3,0.08888888888888889,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,full,tm_ccoeff,50,50,30,5,0.16666666666666666,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,full,tm_ccoeff,100,100,51,7,0.2833333333333333,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,full,tm_ccoeff,250,250,75,12,0.4166666666666667,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,full,tm_ccoeff,500,500,100,20,0.5555555555555556,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,full,tm_ccoeff,1000,1000,123,28,0.6833333333333333,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,full,tm_ccoeff,2000,2000,144,42,0.8,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,full,tm_ccoeff,5000,5000,168,59,0.9333333333333333,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_od,od,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,130.0,637.0,2188.0,3822.0,12123.0,,ccoeff,full,tm_ccoeff,25,25,23,1,0.12777777777777777,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_od,od,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,130.0,637.0,2188.0,3822.0,12123.0,,ccoeff,full,tm_ccoeff,50,50,46,3,0.25555555555555554,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_od,od,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,130.0,637.0,2188.0,3822.0,12123.0,,ccoeff,full,tm_ccoeff,100,100,77,7,0.42777777777777776,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_od,od,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,130.0,637.0,2188.0,3822.0,12123.0,,ccoeff,full,tm_ccoeff,250,250,113,24,0.6277777777777778,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_od,od,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,130.0,637.0,2188.0,3822.0,12123.0,,ccoeff,full,tm_ccoeff,500,500,138,31,0.7666666666666667,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_od,od,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,130.0,637.0,2188.0,3822.0,12123.0,,ccoeff,full,tm_ccoeff,1000,1000,153,50,0.85,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_od,od,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,130.0,637.0,2188.0,3822.0,12123.0,,ccoeff,full,tm_ccoeff,2000,2000,161,60,0.8944444444444445,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_od,od,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,130.0,637.0,2188.0,3822.0,12123.0,,ccoeff,full,tm_ccoeff,5000,5000,173,69,0.9611111111111111,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff@matched,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,matched,tm_ccoeff,25,25,16,3,0.08888888888888889,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff@matched,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,matched,tm_ccoeff,50,50,30,5,0.16666666666666666,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff@matched,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,matched,tm_ccoeff,100,100,51,7,0.2833333333333333,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff@matched,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,matched,tm_ccoeff,250,250,75,12,0.4166666666666667,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff@matched,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,matched,tm_ccoeff,500,500,100,20,0.5555555555555556,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff@matched,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,matched,tm_ccoeff,1000,1000,123,28,0.6833333333333333,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff@matched,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,matched,tm_ccoeff,2000,2000,144,42,0.8,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff@matched,score,True,,False,False,180,85,15700,0.9243,83,2,0.0,0.9944444444444445,29.609,371.0,1987.0,3687.0,6389.0,13873.0,,ccoeff,matched,tm_ccoeff,5000,5000,168,59,0.9333333333333333,,0.160539,25887.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed,score,True,,False,False,180,85,16238,0.9399,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,full,tm_ccoeff_normed,25,25,3,0,0.016666666666666666,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed,score,True,,False,False,180,85,16238,0.9399,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,full,tm_ccoeff_normed,50,50,7,0,0.03888888888888889,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed,score,True,,False,False,180,85,16238,0.9399,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,full,tm_ccoeff_normed,100,100,12,0,0.06666666666666667,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed,score,True,,False,False,180,85,16238,0.9399,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,full,tm_ccoeff_normed,250,250,18,1,0.1,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed,score,True,,False,False,180,85,16238,0.9399,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,full,tm_ccoeff_normed,500,500,26,5,0.14444444444444443,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed,score,True,,False,False,180,85,16238,0.9399,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,full,tm_ccoeff_normed,1000,1000,38,8,0.2111111111111111,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed,score,True,,False,False,180,85,16238,0.9399,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,full,tm_ccoeff_normed,2000,2000,57,13,0.31666666666666665,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed,score,True,,False,False,180,85,16238,0.9399,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,full,tm_ccoeff_normed,5000,5000,118,37,0.6555555555555556,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed_od,od,True,,False,False,180,85,16238,0.9399,83,3,0.0,0.9944444444444445,29.609,129.0,652.0,2435.0,4306.0,12030.0,,ccoeff_normed,full,tm_ccoeff_normed,25,25,23,1,0.12777777777777777,,0.053685,26975.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed_od,od,True,,False,False,180,85,16238,0.9399,83,3,0.0,0.9944444444444445,29.609,129.0,652.0,2435.0,4306.0,12030.0,,ccoeff_normed,full,tm_ccoeff_normed,50,50,47,2,0.2611111111111111,,0.053685,26975.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed_od,od,True,,False,False,180,85,16238,0.9399,83,3,0.0,0.9944444444444445,29.609,129.0,652.0,2435.0,4306.0,12030.0,,ccoeff_normed,full,tm_ccoeff_normed,100,100,76,8,0.4222222222222222,,0.053685,26975.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed_od,od,True,,False,False,180,85,16238,0.9399,83,3,0.0,0.9944444444444445,29.609,129.0,652.0,2435.0,4306.0,12030.0,,ccoeff_normed,full,tm_ccoeff_normed,250,250,112,23,0.6222222222222222,,0.053685,26975.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed_od,od,True,,False,False,180,85,16238,0.9399,83,3,0.0,0.9944444444444445,29.609,129.0,652.0,2435.0,4306.0,12030.0,,ccoeff_normed,full,tm_ccoeff_normed,500,500,135,29,0.75,,0.053685,26975.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed_od,od,True,,False,False,180,85,16238,0.9399,83,3,0.0,0.9944444444444445,29.609,129.0,652.0,2435.0,4306.0,12030.0,,ccoeff_normed,full,tm_ccoeff_normed,1000,1000,152,50,0.8444444444444444,,0.053685,26975.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed_od,od,True,,False,False,180,85,16238,0.9399,83,3,0.0,0.9944444444444445,29.609,129.0,652.0,2435.0,4306.0,12030.0,,ccoeff_normed,full,tm_ccoeff_normed,2000,2000,160,61,0.8888888888888888,,0.053685,26975.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed_od,od,True,,False,False,180,85,16238,0.9399,83,3,0.0,0.9944444444444445,29.609,129.0,652.0,2435.0,4306.0,12030.0,,ccoeff_normed,full,tm_ccoeff_normed,5000,5000,171,68,0.95,,0.053685,26975.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed@matched,score,True,,False,False,180,85,15700,0.9272,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,matched,tm_ccoeff_normed,25,25,3,0,0.016666666666666666,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed@matched,score,True,,False,False,180,85,15700,0.9272,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,matched,tm_ccoeff_normed,50,50,7,0,0.03888888888888889,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed@matched,score,True,,False,False,180,85,15700,0.9272,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,matched,tm_ccoeff_normed,100,100,12,0,0.06666666666666667,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed@matched,score,True,,False,False,180,85,15700,0.9272,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,matched,tm_ccoeff_normed,250,250,18,1,0.1,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed@matched,score,True,,False,False,180,85,15700,0.9272,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,matched,tm_ccoeff_normed,500,500,26,5,0.14444444444444443,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed@matched,score,True,,False,False,180,85,15700,0.9272,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,matched,tm_ccoeff_normed,1000,1000,38,8,0.2111111111111111,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed@matched,score,True,,False,False,180,85,15700,0.9272,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,matched,tm_ccoeff_normed,2000,2000,57,13,0.31666666666666665,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,tm_ccoeff_normed@matched,score,True,,False,False,180,85,15700,0.9272,83,2,0.0,0.9944444444444445,29.609,3496.0,6874.0,8205.0,10169.0,15158.0,,ccoeff_normed,matched,tm_ccoeff_normed,5000,5000,118,37,0.6555555555555556,,0.053685,26975.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_native,score,False,,False,False,180,85,17376,0.8896,85,2,0.0,1.0,29.609,141.0,423.0,699.0,1157.0,3241.0,4246.0,-,full,nucleus_blobs,25,25,22,2,0.12222222222222222,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_native,score,False,,False,False,180,85,17376,0.8896,85,2,0.0,1.0,29.609,141.0,423.0,699.0,1157.0,3241.0,4246.0,-,full,nucleus_blobs,50,50,40,3,0.2222222222222222,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_native,score,False,,False,False,180,85,17376,0.8896,85,2,0.0,1.0,29.609,141.0,423.0,699.0,1157.0,3241.0,4246.0,-,full,nucleus_blobs,100,100,71,8,0.39444444444444443,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_native,score,False,,False,False,180,85,17376,0.8896,85,2,0.0,1.0,29.609,141.0,423.0,699.0,1157.0,3241.0,4246.0,-,full,nucleus_blobs,250,250,117,25,0.65,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_native,score,False,,False,False,180,85,17376,0.8896,85,2,0.0,1.0,29.609,141.0,423.0,699.0,1157.0,3241.0,4246.0,-,full,nucleus_blobs,500,500,150,39,0.8333333333333334,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_native,score,False,,False,False,180,85,17376,0.8896,85,2,0.0,1.0,29.609,141.0,423.0,699.0,1157.0,3241.0,4246.0,-,full,nucleus_blobs,1000,1000,169,58,0.9388888888888889,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_native,score,False,,False,False,180,85,17376,0.8896,85,2,0.0,1.0,29.609,141.0,423.0,699.0,1157.0,3241.0,4246.0,-,full,nucleus_blobs,2000,2000,175,77,0.9722222222222222,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_native,score,False,,False,False,180,85,17376,0.8896,85,2,0.0,1.0,29.609,141.0,423.0,699.0,1157.0,3241.0,4246.0,-,full,nucleus_blobs,5000,5000,180,80,1.0,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_od,od,False,,False,False,180,85,17376,0.8896,85,2,0.018416,1.0,29.609,148.0,840.0,3006.0,5096.0,17065.0,17093.0,-,full,nucleus_blobs,25,25,23,0,0.12777777777777777,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_od,od,False,,False,False,180,85,17376,0.8896,85,2,0.018416,1.0,29.609,148.0,840.0,3006.0,5096.0,17065.0,17093.0,-,full,nucleus_blobs,50,50,41,3,0.22777777777777777,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_od,od,False,,False,False,180,85,17376,0.8896,85,2,0.018416,1.0,29.609,148.0,840.0,3006.0,5096.0,17065.0,17093.0,-,full,nucleus_blobs,100,100,69,7,0.38333333333333336,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_od,od,False,,False,False,180,85,17376,0.8896,85,2,0.018416,1.0,29.609,148.0,840.0,3006.0,5096.0,17065.0,17093.0,-,full,nucleus_blobs,250,250,106,23,0.5888888888888889,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_od,od,False,,False,False,180,85,17376,0.8896,85,2,0.018416,1.0,29.609,148.0,840.0,3006.0,5096.0,17065.0,17093.0,-,full,nucleus_blobs,500,500,128,29,0.7111111111111111,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_od,od,False,,False,False,180,85,17376,0.8896,85,2,0.018416,1.0,29.609,148.0,840.0,3006.0,5096.0,17065.0,17093.0,-,full,nucleus_blobs,1000,1000,146,46,0.8111111111111111,,,,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,15700,-0.061117,0.443312,blob_od,od,False,,False,False,180,85,17376,0.8896,85,2,0.018416,1.0,29.609,148.0,840.0,3006.0,5096.0,17065.0,17093.0,-,full,nucleus_blobs,2000,2000,157,56,0.8722222222222222,,,,0.0001,False
