budget,var_tm_mine,var_ch_mine,ratio_mine,levene_stat_mine,levene_p_mine,var_tm_nb,var_ch_nb,ratio_nb,levene_p_nb,ratio_absdiff,p_absdiff
10,0.021391304347826084,0.004521739130434782,0.21138211382113822,32.77417424605075,6.194014446459113e-08,0.021391304347826,0.0045217391304347,0.2113821138211382,6.194014446459113e-08,2.7755575615628914e-17,0.0
20,0.012260869565217393,0.004710144927536232,0.38416075650118203,9.085648738210555,0.003066594910323904,0.0122608695652173,0.0047101449275362,0.384160756501182,0.0030665949103239,5.551115123125783e-17,3.903127820947816e-18
30,0.009391304347826089,0.0030338164251207736,0.32304526748971196,12.15085998343,0.0006582557180848951,0.009391304347826,0.0030338164251207,0.323045267489712,0.0006582557180848,5.551115123125783e-17,9.508453052697874e-17
