file_name,arm,metric,tumor_type,decision_grade,method,pool_scope,n_seeds,n_unreached,mean,sd,cv,min,median,max,iqr,worst
002.tiff,disc_ccorr,recall_at_250,human breast cancer,False,ccorr,full,5,0,0.3,0.06846531968814576,0.2282177322938192,0.25,0.25,0.375,0.125,0.25
002.tiff,disc_ccorr@matched,read_100,human breast cancer,False,ccorr,matched,5,0,1043.4,25.938388538997554,0.02485948681138351,997.0,1055.0,1055.0,0.0,1055.0
002.tiff,disc_ccorr@matched,read_95,human breast cancer,False,ccorr,matched,5,0,1043.4,25.938388538997554,0.02485948681138351,997.0,1055.0,1055.0,0.0,1055.0
002.tiff,disc_ccorr@matched,read_50,human breast cancer,False,ccorr,matched,5,0,318.2,36.69741135284613,0.11532813121573267,278.0,345.0,345.0,67.0,345.0
002.tiff,disc_ccorr@matched,n_detections,human breast cancer,False,ccorr,matched,5,0,3901.0,899.9341642586974,0.230693197707946,2443.0,4465.0,4496.0,891.0,4496.0
002.tiff,disc_ccorr@matched,full_list_recall,human breast cancer,False,ccorr,matched,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_ccorr@matched,recall_at_250,human breast cancer,False,ccorr,matched,5,0,0.3,0.06846531968814576,0.2282177322938192,0.25,0.25,0.375,0.125,0.25
002.tiff,disc_ccorr_normed,read_100,human breast cancer,False,ccorr_normed,full,5,5,,,,,,,,
002.tiff,disc_ccorr_normed,read_95,human breast cancer,False,ccorr_normed,full,5,5,,,,,,,,
002.tiff,disc_ccorr_normed,read_50,human breast cancer,False,ccorr_normed,full,5,5,,,,,,,,
002.tiff,disc_ccorr_normed,n_detections,human breast cancer,False,ccorr_normed,full,5,0,11527.0,0.0,0.0,11527.0,11527.0,11527.0,0.0,11527.0
002.tiff,disc_ccorr_normed,full_list_recall,human breast cancer,False,ccorr_normed,full,5,0,0.225,0.05590169943749474,0.24845199749997662,0.125,0.25,0.25,0.0,0.125
002.tiff,disc_ccorr_normed,recall_at_250,human breast cancer,False,ccorr_normed,full,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
002.tiff,disc_ccorr_normed@matched,read_100,human breast cancer,False,ccorr_normed,matched,5,5,,,,,,,,
002.tiff,disc_ccorr_normed@matched,read_95,human breast cancer,False,ccorr_normed,matched,5,5,,,,,,,,
002.tiff,disc_ccorr_normed@matched,read_50,human breast cancer,False,ccorr_normed,matched,5,5,,,,,,,,
002.tiff,disc_ccorr_normed@matched,n_detections,human breast cancer,False,ccorr_normed,matched,5,0,4494.4,1560.4521139721012,0.3471992065619663,2443.0,4465.0,6385.0,1969.0,6385.0
002.tiff,disc_ccorr_normed@matched,full_list_recall,human breast cancer,False,ccorr_normed,matched,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
002.tiff,disc_ccorr_normed@matched,recall_at_250,human breast cancer,False,ccorr_normed,matched,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
002.tiff,disc_ccorr_normed_od,read_100,human breast cancer,False,ccorr_normed,full,5,5,,,,,,,,
002.tiff,disc_ccorr_normed_od,read_95,human breast cancer,False,ccorr_normed,full,5,5,,,,,,,,
002.tiff,disc_ccorr_normed_od,read_50,human breast cancer,False,ccorr_normed,full,5,5,,,,,,,,
002.tiff,disc_ccorr_normed_od,n_detections,human breast cancer,False,ccorr_normed,full,5,0,11527.0,0.0,0.0,11527.0,11527.0,11527.0,0.0,11527.0
002.tiff,disc_ccorr_normed_od,full_list_recall,human breast cancer,False,ccorr_normed,full,5,0,0.225,0.05590169943749474,0.24845199749997662,0.125,0.25,0.25,0.0,0.125
002.tiff,disc_ccorr_normed_od,recall_at_250,human breast cancer,False,ccorr_normed,full,5,0,0.225,0.05590169943749474,0.24845199749997662,0.125,0.25,0.25,0.0,0.125
002.tiff,disc_ccorr_od,read_100,human breast cancer,False,ccorr,full,5,0,208.0,0.0,0.0,208.0,208.0,208.0,0.0,208.0
002.tiff,disc_ccorr_od,read_95,human breast cancer,False,ccorr,full,5,0,208.0,0.0,0.0,208.0,208.0,208.0,0.0,208.0
002.tiff,disc_ccorr_od,read_50,human breast cancer,False,ccorr,full,5,0,16.6,3.2863353450309964,0.197972008736807,13.0,19.0,19.0,6.0,19.0
002.tiff,disc_ccorr_od,n_detections,human breast cancer,False,ccorr,full,5,0,4496.0,0.0,0.0,4496.0,4496.0,4496.0,0.0,4496.0
002.tiff,disc_ccorr_od,full_list_recall,human breast cancer,False,ccorr,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_ccorr_od,recall_at_250,human breast cancer,False,ccorr,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_sqdiff,read_100,human breast cancer,False,sqdiff,full,5,5,,,,,,,,
002.tiff,disc_sqdiff,read_95,human breast cancer,False,sqdiff,full,5,5,,,,,,,,
002.tiff,disc_sqdiff,read_50,human breast cancer,False,sqdiff,full,5,0,1812.4,248.66604110734542,0.13720262696278163,1540.0,1994.0,1994.0,454.0,1994.0
002.tiff,disc_sqdiff,n_detections,human breast cancer,False,sqdiff,full,5,0,5213.0,0.0,0.0,5213.0,5213.0,5213.0,0.0,5213.0
002.tiff,disc_sqdiff,full_list_recall,human breast cancer,False,sqdiff,full,5,0,0.875,0.0,0.0,0.875,0.875,0.875,0.0,0.875
002.tiff,disc_sqdiff,recall_at_250,human breast cancer,False,sqdiff,full,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
002.tiff,disc_sqdiff@matched,read_100,human breast cancer,False,sqdiff,matched,5,5,,,,,,,,
002.tiff,disc_sqdiff@matched,read_95,human breast cancer,False,sqdiff,matched,5,5,,,,,,,,
002.tiff,disc_sqdiff@matched,read_50,human breast cancer,False,sqdiff,matched,5,0,1812.4,248.66604110734542,0.13720262696278163,1540.0,1994.0,1994.0,454.0,1994.0
002.tiff,disc_sqdiff@matched,n_detections,human breast cancer,False,sqdiff,matched,5,0,4187.8,1179.2892774887762,0.2816011455868896,2443.0,4465.0,5213.0,1608.0,5213.0
002.tiff,disc_sqdiff@matched,full_list_recall,human breast cancer,False,sqdiff,matched,5,0,0.8,0.16770509831248423,0.20963137289060527,0.5,0.875,0.875,0.0,0.5
002.tiff,disc_sqdiff@matched,recall_at_250,human breast cancer,False,sqdiff,matched,5,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
002.tiff,disc_sqdiff_normed,read_100,human breast cancer,False,sqdiff_normed,full,5,0,1210.0,0.0,0.0,1210.0,1210.0,1210.0,0.0,1210.0
002.tiff,disc_sqdiff_normed,read_95,human breast cancer,False,sqdiff_normed,full,5,0,1210.0,0.0,0.0,1210.0,1210.0,1210.0,0.0,1210.0
002.tiff,disc_sqdiff_normed,read_50,human breast cancer,False,sqdiff_normed,full,5,0,469.8,92.0173896608679,0.19586502694948468,369.0,537.0,537.0,168.0,537.0
002.tiff,disc_sqdiff_normed,n_detections,human breast cancer,False,sqdiff_normed,full,5,0,1999.0,0.0,0.0,1999.0,1999.0,1999.0,0.0,1999.0
002.tiff,disc_sqdiff_normed,full_list_recall,human breast cancer,False,sqdiff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_sqdiff_normed,recall_at_250,human breast cancer,False,sqdiff_normed,full,5,0,0.1,0.05590169943749474,0.5590169943749473,0.0,0.125,0.125,0.0,0.0
002.tiff,disc_sqdiff_normed@matched,read_100,human breast cancer,False,sqdiff_normed,matched,5,0,1210.0,0.0,0.0,1210.0,1210.0,1210.0,0.0,1210.0
002.tiff,disc_sqdiff_normed@matched,read_95,human breast cancer,False,sqdiff_normed,matched,5,0,1210.0,0.0,0.0,1210.0,1210.0,1210.0,0.0,1210.0
002.tiff,disc_sqdiff_normed@matched,read_50,human breast cancer,False,sqdiff_normed,matched,5,0,469.8,92.0173896608679,0.19586502694948468,369.0,537.0,537.0,168.0,537.0
002.tiff,disc_sqdiff_normed@matched,n_detections,human breast cancer,False,sqdiff_normed,matched,5,0,1999.0,0.0,0.0,1999.0,1999.0,1999.0,0.0,1999.0
002.tiff,disc_sqdiff_normed@matched,full_list_recall,human breast cancer,False,sqdiff_normed,matched,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_sqdiff_normed@matched,recall_at_250,human breast cancer,False,sqdiff_normed,matched,5,0,0.1,0.05590169943749474,0.5590169943749473,0.0,0.125,0.125,0.0,0.0
002.tiff,disc_sqdiff_normed_od,read_100,human breast cancer,False,sqdiff_normed,full,5,0,176.0,0.0,0.0,176.0,176.0,176.0,0.0,176.0
002.tiff,disc_sqdiff_normed_od,read_95,human breast cancer,False,sqdiff_normed,full,5,0,176.0,0.0,0.0,176.0,176.0,176.0,0.0,176.0
002.tiff,disc_sqdiff_normed_od,read_50,human breast cancer,False,sqdiff_normed,full,5,0,16.6,3.2863353450309964,0.197972008736807,13.0,19.0,19.0,6.0,19.0
002.tiff,disc_sqdiff_normed_od,n_detections,human breast cancer,False,sqdiff_normed,full,5,0,1999.0,0.0,0.0,1999.0,1999.0,1999.0,0.0,1999.0
002.tiff,disc_sqdiff_normed_od,full_list_recall,human breast cancer,False,sqdiff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_sqdiff_normed_od,recall_at_250,human breast cancer,False,sqdiff_normed,full,5,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
002.tiff,disc_sqdiff_od,read_100,human breast cancer,False,sqdiff,full,5,5,,,,,,,,
002.tiff,disc_sqdiff_od,read_95,human breast cancer,False,sqdiff,full,5,5,,,,,,,,
002.tiff,disc_sqdiff_od,read_50,human breast cancer,False,sqdiff,full,5,0,13.0,2.7386127875258306,0.21066252211737158,10.0,15.0,15.0,5.0,15.0
002.tiff,disc_sqdiff_od,n_detections,human breast cancer,False,sqdiff,full,5,0,5213.0,0.0,0.0,5213.0,5213.0,5213.0,0.0,5213.0
002.tiff,disc_sqdiff_od,full_list_recall,human breast cancer,False,sqdiff,full,5,0,0.875,0.0,0.0,0.875,0.875,0.875,0.0,0.875
002.tiff,disc_sqdiff_od,recall_at_250,human breast cancer,False,sqdiff,full,5,0,0.875,0.0,0.0,0.875,0.875,0.875,0.0,0.875
002.tiff,lookalike_ccoeff,read_100,human breast cancer,False,ccoeff,full,1,0,558.0,,,558.0,558.0,558.0,0.0,558.0
002.tiff,lookalike_ccoeff,read_95,human breast cancer,False,ccoeff,full,1,0,558.0,,,558.0,558.0,558.0,0.0,558.0
002.tiff,lookalike_ccoeff,read_50,human breast cancer,False,ccoeff,full,1,0,30.0,,,30.0,30.0,30.0,0.0,30.0
002.tiff,lookalike_ccoeff,n_detections,human breast cancer,False,ccoeff,full,1,0,13600.0,,,13600.0,13600.0,13600.0,0.0,13600.0
002.tiff,lookalike_ccoeff,full_list_recall,human breast cancer,False,ccoeff,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff,recall_at_250,human breast cancer,False,ccoeff,full,1,0,0.75,,,0.75,0.75,0.75,0.0,0.75
002.tiff,lookalike_ccoeff@matched,read_100,human breast cancer,False,ccoeff,matched,1,0,558.0,,,558.0,558.0,558.0,0.0,558.0
002.tiff,lookalike_ccoeff@matched,read_95,human breast cancer,False,ccoeff,matched,1,0,558.0,,,558.0,558.0,558.0,0.0,558.0
002.tiff,lookalike_ccoeff@matched,read_50,human breast cancer,False,ccoeff,matched,1,0,30.0,,,30.0,30.0,30.0,0.0,30.0
002.tiff,lookalike_ccoeff@matched,n_detections,human breast cancer,False,ccoeff,matched,1,0,3184.0,,,3184.0,3184.0,3184.0,0.0,3184.0
002.tiff,lookalike_ccoeff@matched,full_list_recall,human breast cancer,False,ccoeff,matched,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff@matched,recall_at_250,human breast cancer,False,ccoeff,matched,1,0,0.75,,,0.75,0.75,0.75,0.0,0.75
002.tiff,lookalike_ccoeff_normed,read_100,human breast cancer,False,ccoeff_normed,full,1,0,4449.0,,,4449.0,4449.0,4449.0,0.0,4449.0
002.tiff,lookalike_ccoeff_normed,read_95,human breast cancer,False,ccoeff_normed,full,1,0,4449.0,,,4449.0,4449.0,4449.0,0.0,4449.0
002.tiff,lookalike_ccoeff_normed,read_50,human breast cancer,False,ccoeff_normed,full,1,0,333.0,,,333.0,333.0,333.0,0.0,333.0
002.tiff,lookalike_ccoeff_normed,n_detections,human breast cancer,False,ccoeff_normed,full,1,0,14999.0,,,14999.0,14999.0,14999.0,0.0,14999.0
002.tiff,lookalike_ccoeff_normed,full_list_recall,human breast cancer,False,ccoeff_normed,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff_normed,recall_at_250,human breast cancer,False,ccoeff_normed,full,1,0,0.375,,,0.375,0.375,0.375,0.0,0.375
002.tiff,lookalike_ccoeff_normed@matched,read_100,human breast cancer,False,ccoeff_normed,matched,1,1,,,,,,,,
002.tiff,lookalike_ccoeff_normed@matched,read_95,human breast cancer,False,ccoeff_normed,matched,1,1,,,,,,,,
002.tiff,lookalike_ccoeff_normed@matched,read_50,human breast cancer,False,ccoeff_normed,matched,1,0,333.0,,,333.0,333.0,333.0,0.0,333.0
002.tiff,lookalike_ccoeff_normed@matched,n_detections,human breast cancer,False,ccoeff_normed,matched,1,0,3184.0,,,3184.0,3184.0,3184.0,0.0,3184.0
002.tiff,lookalike_ccoeff_normed@matched,full_list_recall,human breast cancer,False,ccoeff_normed,matched,1,0,0.75,,,0.75,0.75,0.75,0.0,0.75
002.tiff,lookalike_ccoeff_normed@matched,recall_at_250,human breast cancer,False,ccoeff_normed,matched,1,0,0.375,,,0.375,0.375,0.375,0.0,0.375
002.tiff,lookalike_ccoeff_normed_od,read_100,human breast cancer,False,ccoeff_normed,full,1,0,188.0,,,188.0,188.0,188.0,0.0,188.0
002.tiff,lookalike_ccoeff_normed_od,read_95,human breast cancer,False,ccoeff_normed,full,1,0,188.0,,,188.0,188.0,188.0,0.0,188.0
002.tiff,lookalike_ccoeff_normed_od,read_50,human breast cancer,False,ccoeff_normed,full,1,0,8.0,,,8.0,8.0,8.0,0.0,8.0
002.tiff,lookalike_ccoeff_normed_od,n_detections,human breast cancer,False,ccoeff_normed,full,1,0,14999.0,,,14999.0,14999.0,14999.0,0.0,14999.0
002.tiff,lookalike_ccoeff_normed_od,full_list_recall,human breast cancer,False,ccoeff_normed,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff_normed_od,recall_at_250,human breast cancer,False,ccoeff_normed,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff_od,read_100,human breast cancer,False,ccoeff,full,1,0,199.0,,,199.0,199.0,199.0,0.0,199.0
002.tiff,lookalike_ccoeff_od,read_95,human breast cancer,False,ccoeff,full,1,0,199.0,,,199.0,199.0,199.0,0.0,199.0
002.tiff,lookalike_ccoeff_od,read_50,human breast cancer,False,ccoeff,full,1,0,8.0,,,8.0,8.0,8.0,0.0,8.0
002.tiff,lookalike_ccoeff_od,n_detections,human breast cancer,False,ccoeff,full,1,0,13600.0,,,13600.0,13600.0,13600.0,0.0,13600.0
002.tiff,lookalike_ccoeff_od,full_list_recall,human breast cancer,False,ccoeff,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccoeff_od,recall_at_250,human breast cancer,False,ccoeff,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccorr,read_100,human breast cancer,False,ccorr,full,1,0,604.0,,,604.0,604.0,604.0,0.0,604.0
002.tiff,lookalike_ccorr,read_95,human breast cancer,False,ccorr,full,1,0,604.0,,,604.0,604.0,604.0,0.0,604.0
002.tiff,lookalike_ccorr,read_50,human breast cancer,False,ccorr,full,1,0,33.0,,,33.0,33.0,33.0,0.0,33.0
002.tiff,lookalike_ccorr,n_detections,human breast cancer,False,ccorr,full,1,0,6767.0,,,6767.0,6767.0,6767.0,0.0,6767.0
002.tiff,lookalike_ccorr,full_list_recall,human breast cancer,False,ccorr,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccorr,recall_at_250,human breast cancer,False,ccorr,full,1,0,0.875,,,0.875,0.875,0.875,0.0,0.875
002.tiff,lookalike_ccorr@matched,read_100,human breast cancer,False,ccorr,matched,1,0,604.0,,,604.0,604.0,604.0,0.0,604.0
002.tiff,lookalike_ccorr@matched,read_95,human breast cancer,False,ccorr,matched,1,0,604.0,,,604.0,604.0,604.0,0.0,604.0
002.tiff,lookalike_ccorr@matched,read_50,human breast cancer,False,ccorr,matched,1,0,33.0,,,33.0,33.0,33.0,0.0,33.0
002.tiff,lookalike_ccorr@matched,n_detections,human breast cancer,False,ccorr,matched,1,0,3184.0,,,3184.0,3184.0,3184.0,0.0,3184.0
002.tiff,lookalike_ccorr@matched,full_list_recall,human breast cancer,False,ccorr,matched,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccorr@matched,recall_at_250,human breast cancer,False,ccorr,matched,1,0,0.875,,,0.875,0.875,0.875,0.0,0.875
002.tiff,lookalike_ccorr_normed,read_100,human breast cancer,False,ccorr_normed,full,1,0,5927.0,,,5927.0,5927.0,5927.0,0.0,5927.0
002.tiff,lookalike_ccorr_normed,read_95,human breast cancer,False,ccorr_normed,full,1,0,5927.0,,,5927.0,5927.0,5927.0,0.0,5927.0
002.tiff,lookalike_ccorr_normed,read_50,human breast cancer,False,ccorr_normed,full,1,0,492.0,,,492.0,492.0,492.0,0.0,492.0
002.tiff,lookalike_ccorr_normed,n_detections,human breast cancer,False,ccorr_normed,full,1,0,14575.0,,,14575.0,14575.0,14575.0,0.0,14575.0
002.tiff,lookalike_ccorr_normed,full_list_recall,human breast cancer,False,ccorr_normed,full,1,0,1.0,,,1.0,1.0,1.0,0.0,1.0
002.tiff,lookalike_ccorr_normed,recall_at_250,human breast cancer,False,ccorr_normed,full,1,0,0.375,,,0.375,0.375,0.375,0.0,0.375
002.tiff,lookalike_ccorr_normed@matched,read_100,human breast cancer,False,ccorr_normed,matched,1,1,,,,,,,,
002.tiff,lookalike_ccorr_normed@matched,read_95,human breast cancer,False,ccorr_normed,matched,1,1,,,,,,,,
002.tiff,lookalike_ccorr_normed@matched,read_50,human breast cancer,False,ccorr_normed,matched,1,0,492.0,,,492.0,492.0,492.0,0.0,492.0
002.tiff,lookalike_ccorr_normed@matched,n_detections,human breast cancer,False,ccorr_normed,matched,1,0,3184.0,,,3184.0,3184.0,3184.0,0.0,3184.0
