check,label,n,n_items,passed,note,max_abs_diff,n_seeds,n_distinct_ann,pool_size,n_distinct_streams,n_dropped,atol,caps,min_distance,radius,n_direct,n_filtered,used_radius,expected_radius,mpp,n_cells,n_rois,max_abs_recall_diff,max_abs_ndet_diff
no_cap,201.tiff/tm_score@pad_on,,10689.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,10689.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,7952.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,7952.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,5321.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,5321.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,3129.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,3129.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
gt_within_seed_hole,201.tiff/si1,,0.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,201.tiff/si1/pad_off,31871341.0,31871341.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,201.tiff/si1/pad_on,32444341.0,32444341.0,True,,,,,,,,,,,,,,,,,,,,
dropband_subset,201.tiff/si1,16432.0,15962.0,True,,,,,,,470.0,,,,,,,,,,,,,
od_nan,201.tiff/si1/pad_off,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,201.tiff/si1/pad_off/deep_pool,,29111.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,201.tiff/si1/pad_off,16108.0,,True,,,,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
od_nan,201.tiff/si1/pad_on_dropband,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,201.tiff/si1/pad_on_dropband/deep_pool,,29649.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,201.tiff/si1/pad_on_dropband,15963.0,,True,,,,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
od_nan,201.tiff/si1/pad_on,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,201.tiff/si1/pad_on/deep_pool,,29649.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,201.tiff/si1/pad_on,16433.0,,True,,,,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
no_cap,201.tiff/tm_score@pad_off,,15218.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,15218.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,13685.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,13685.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,11351.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,11351.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,8581.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,8581.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,5800.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,5800.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,3580.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,3580.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,15095.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,15095.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,13586.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,13586.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,11287.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,11287.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,8536.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,8536.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,5779.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,5779.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,3568.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,3568.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,15520.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,15520.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,13952.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,13952.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,11576.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,11576.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,8748.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,8748.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,5914.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,5914.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,3651.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,3651.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
gt_within_seed_hole,201.tiff/si2,,0.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,201.tiff/si2/pad_off,31871341.0,31871341.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,201.tiff/si2/pad_on,32444341.0,32444341.0,True,,,,,,,,,,,,,,,,,,,,
dropband_subset,201.tiff/si2,16076.0,15614.0,True,,,,,,,462.0,,,,,,,,,,,,,
od_nan,201.tiff/si2/pad_off,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,201.tiff/si2/pad_off/deep_pool,,26603.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,201.tiff/si2/pad_off,15777.0,,True,,,,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
od_nan,201.tiff/si2/pad_on_dropband,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,201.tiff/si2/pad_on_dropband/deep_pool,,27081.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,201.tiff/si2/pad_on_dropband,15615.0,,True,,,,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
od_nan,201.tiff/si2/pad_on,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,201.tiff/si2/pad_on/deep_pool,,27081.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,201.tiff/si2/pad_on,16077.0,,True,,,,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
no_cap,201.tiff/tm_score@pad_off,,14685.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,14685.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,13175.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,13175.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,11115.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,11115.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,8778.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,8778.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,6387.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,6387.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,4225.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,4225.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,14566.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,14566.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,13083.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,13083.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,11040.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,11040.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,8725.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,8725.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,6368.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,6368.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on_dropband,,4218.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on_dropband,,4218.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on_dropband,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,14975.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,14975.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,13422.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,13422.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,11306.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,11306.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,8929.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,8929.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,6511.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,6511.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_on,,4314.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_on,,4314.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_on,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
gt_within_seed_hole,201.tiff/si3,,0.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,201.tiff/si3/pad_off,31871341.0,31871341.0,True,,,,,,,,,,,,,,,,,,,,
valid_geometry,201.tiff/si3/pad_on,32444341.0,32444341.0,True,,,,,,,,,,,,,,,,,,,,
dropband_subset,201.tiff/si3,15642.0,15191.0,True,,,,,,,451.0,,,,,,,,,,,,,
od_nan,201.tiff/si3/pad_off,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,201.tiff/si3/pad_off/deep_pool,,31215.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,201.tiff/si3/pad_off,15342.0,,True,,,,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
od_nan,201.tiff/si3/pad_on_dropband,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,201.tiff/si3/pad_on_dropband/deep_pool,,31775.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,201.tiff/si3/pad_on_dropband,15192.0,,True,,,,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
od_nan,201.tiff/si3/pad_on,,0.0,True,,,,,,,,,,,,,,,,,,,,
no_cap,201.tiff/si3/pad_on/deep_pool,,31775.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
min_separation,201.tiff/si3/pad_on,15643.0,,True,,,,,,,,,,30.23243291566195,30.221751968503938,,,,,,,,,
no_cap,201.tiff/tm_score@pad_off,,14105.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,14105.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,12441.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,12441.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,10358.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,10358.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,7952.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,7952.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,5520.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/chromatin_od@pad_off,,5520.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/chromatin_od@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
no_cap,201.tiff/tm_score@pad_off,,3387.0,True,,,,,,,,,"(2000000,)",,,,,,,,,,,
nms_radius,201.tiff/tm_score@pad_off,,,True,,,,,,,,,,,,,,30.221751968503938,30.221751968503938,0.24816562612969095,,,,
