file_name,image_id,tumor_type,mpp,seed_ann_id,map_median,mad_scale,deep_floor,n_pool,pad_px,nms_radius_px,match_radius_px,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.27772,250,250,14,27,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.27772,500,500,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.27772,1000,1000,17,38,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.27772,2000,2000,17,44,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.27772,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,27.0,116.0,167.0,814.0,814.0,814.0,chromatin_od,0.27772,25,25,7,5,0.4117647058823529
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,27.0,116.0,167.0,814.0,814.0,814.0,chromatin_od,0.27772,50,50,10,10,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,27.0,116.0,167.0,814.0,814.0,814.0,chromatin_od,0.27772,100,100,13,21,0.7647058823529411
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,27.0,116.0,167.0,814.0,814.0,814.0,chromatin_od,0.27772,250,250,16,33,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,27.0,116.0,167.0,814.0,814.0,814.0,chromatin_od,0.27772,500,500,16,38,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,27.0,116.0,167.0,814.0,814.0,814.0,chromatin_od,0.27772,1000,1000,17,42,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,27.0,116.0,167.0,814.0,814.0,814.0,chromatin_od,0.27772,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,0.5,True,False,17,49,19873,0.9507,49,2,0.0,1.0,27.0,116.0,167.0,814.0,814.0,814.0,chromatin_od,0.27772,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.58387,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.58387,50,50,11,5,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.58387,100,100,12,12,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.58387,250,250,14,27,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.58387,500,500,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.58387,1000,1000,17,38,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.58387,2000,2000,17,44,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.58387,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,27.0,115.0,164.0,801.0,801.0,801.0,chromatin_od,0.58387,25,25,7,5,0.4117647058823529
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,27.0,115.0,164.0,801.0,801.0,801.0,chromatin_od,0.58387,50,50,10,10,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,27.0,115.0,164.0,801.0,801.0,801.0,chromatin_od,0.58387,100,100,13,21,0.7647058823529411
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,27.0,115.0,164.0,801.0,801.0,801.0,chromatin_od,0.58387,250,250,16,34,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,27.0,115.0,164.0,801.0,801.0,801.0,chromatin_od,0.58387,500,500,16,39,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,27.0,115.0,164.0,801.0,801.0,801.0,chromatin_od,0.58387,1000,1000,17,42,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,27.0,115.0,164.0,801.0,801.0,801.0,chromatin_od,0.58387,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.0,True,False,17,49,16529,0.8957,49,2,0.0,1.0,27.0,115.0,164.0,801.0,801.0,801.0,chromatin_od,0.58387,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.89002,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.89002,50,50,11,5,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.89002,100,100,12,12,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.89002,250,250,14,27,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.89002,500,500,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.89002,1000,1000,17,38,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.89002,2000,2000,17,44,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,0.89002,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,27.0,111.0,158.0,760.0,760.0,760.0,chromatin_od,0.89002,25,25,7,5,0.4117647058823529
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,27.0,111.0,158.0,760.0,760.0,760.0,chromatin_od,0.89002,50,50,10,10,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,27.0,111.0,158.0,760.0,760.0,760.0,chromatin_od,0.89002,100,100,13,21,0.7647058823529411
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,27.0,111.0,158.0,760.0,760.0,760.0,chromatin_od,0.89002,250,250,16,34,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,27.0,111.0,158.0,760.0,760.0,760.0,chromatin_od,0.89002,500,500,16,39,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,27.0,111.0,158.0,760.0,760.0,760.0,chromatin_od,0.89002,1000,1000,17,42,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,27.0,111.0,158.0,760.0,760.0,760.0,chromatin_od,0.89002,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,1.5,True,False,17,49,12590,0.7859,49,2,0.0,1.0,27.0,111.0,158.0,760.0,760.0,760.0,chromatin_od,0.89002,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.19617,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.19617,50,50,11,5,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.19617,100,100,12,12,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.19617,250,250,14,27,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.19617,500,500,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.19617,1000,1000,17,38,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.19617,2000,2000,17,44,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.19617,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,26.0,103.0,148.0,712.0,712.0,712.0,chromatin_od,1.19617,25,25,8,5,0.47058823529411764
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,26.0,103.0,148.0,712.0,712.0,712.0,chromatin_od,1.19617,50,50,10,11,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,26.0,103.0,148.0,712.0,712.0,712.0,chromatin_od,1.19617,100,100,13,23,0.7647058823529411
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,26.0,103.0,148.0,712.0,712.0,712.0,chromatin_od,1.19617,250,250,16,34,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,26.0,103.0,148.0,712.0,712.0,712.0,chromatin_od,1.19617,500,500,16,40,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,26.0,103.0,148.0,712.0,712.0,712.0,chromatin_od,1.19617,1000,1000,17,42,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,26.0,103.0,148.0,712.0,712.0,712.0,chromatin_od,1.19617,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.0,True,False,17,49,8792,0.6205,49,2,0.0,1.0,26.0,103.0,148.0,712.0,712.0,712.0,chromatin_od,1.19617,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.50232,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.50232,50,50,11,5,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.50232,100,100,12,12,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.50232,250,250,14,27,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.50232,500,500,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.50232,1000,1000,17,38,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.50232,2000,2000,17,44,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.50232,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,26.0,100.0,143.0,651.0,651.0,651.0,chromatin_od,1.50232,25,25,8,5,0.47058823529411764
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,26.0,100.0,143.0,651.0,651.0,651.0,chromatin_od,1.50232,50,50,10,11,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,26.0,100.0,143.0,651.0,651.0,651.0,chromatin_od,1.50232,100,100,14,23,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,26.0,100.0,143.0,651.0,651.0,651.0,chromatin_od,1.50232,250,250,16,34,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,26.0,100.0,143.0,651.0,651.0,651.0,chromatin_od,1.50232,500,500,16,41,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,26.0,100.0,143.0,651.0,651.0,651.0,chromatin_od,1.50232,1000,1000,17,43,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,26.0,100.0,143.0,651.0,651.0,651.0,chromatin_od,1.50232,2000,2000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,2.5,True,False,17,49,5622,0.4337,48,2,0.0,1.0,26.0,100.0,143.0,651.0,651.0,651.0,chromatin_od,1.50232,5000,5000,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.80847,25,25,6,2,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.80847,50,50,11,5,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.80847,100,100,12,12,0.7058823529411765
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.80847,250,250,14,27,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.80847,500,500,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.80847,1000,1000,17,38,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.80847,2000,2000,17,44,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,42.0,244.0,275.0,665.0,665.0,665.0,tm_score,1.80847,5000,3202,17,48,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,24.0,94.0,135.0,554.0,554.0,554.0,chromatin_od,1.80847,25,25,9,6,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,24.0,94.0,135.0,554.0,554.0,554.0,chromatin_od,1.80847,50,50,10,12,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,24.0,94.0,135.0,554.0,554.0,554.0,chromatin_od,1.80847,100,100,14,25,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,24.0,94.0,135.0,554.0,554.0,554.0,chromatin_od,1.80847,250,250,16,35,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,24.0,94.0,135.0,554.0,554.0,554.0,chromatin_od,1.80847,500,500,16,40,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,24.0,94.0,135.0,554.0,554.0,554.0,chromatin_od,1.80847,1000,1000,17,45,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,24.0,94.0,135.0,554.0,554.0,554.0,chromatin_od,1.80847,2000,2000,17,47,1.0
201.tiff,201,canine lung cancer,0.2482,4457,-0.02843,0.6123,-0.94688,22631,25,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,3202,0.262,48,2,0.0,1.0,24.0,94.0,135.0,554.0,554.0,554.0,chromatin_od,1.80847,5000,3202,17,48,1.0
