file_name,tumor_type,image_id,seed_ann_id,base_size,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,precision_at_budget
094.tiff,human breast cancer,94,2512,25,-0.00341,0.04558,0.22984761284250915,mask_od_mean,mask_od_mean,True,-1.5,True,False,81,102,18628,0.9748,102,2,0.0,1.0,32.63,88.0,460.0,869.0,1195.0,2410.0,2410.0,20,20,8,5,0.09876543209876543,0.4
094.tiff,human breast cancer,94,2512,25,-0.00341,0.04558,0.22984761284250915,mask_od_mean,mask_od_mean,True,-1.5,True,False,81,102,18628,0.9748,102,2,0.0,1.0,32.63,88.0,460.0,869.0,1195.0,2410.0,2410.0,30,30,14,6,0.1728395061728395,0.4666666666666667
094.tiff,human breast cancer,94,2512,25,-0.00341,0.04558,0.22984761284250915,mask_od_mean,mask_od_mean,True,-1.5,True,False,81,102,18628,0.9748,102,2,0.0,1.0,32.63,88.0,460.0,869.0,1195.0,2410.0,2410.0,50,50,22,13,0.2716049382716049,0.44
094.tiff,human breast cancer,94,2512,25,-0.00341,0.04558,0.22984761284250915,od_contrast,od_contrast,True,-1.5,True,False,81,102,18628,0.9748,102,2,0.0,1.0,32.63,87.0,442.0,755.0,968.0,5859.0,5859.0,10,10,5,5,0.06172839506172839,0.5
094.tiff,human breast cancer,94,2512,25,-0.00341,0.04558,0.22984761284250915,od_contrast,od_contrast,True,-1.5,True,False,81,102,18628,0.9748,102,2,0.0,1.0,32.63,87.0,442.0,755.0,968.0,5859.0,5859.0,20,20,15,5,0.18518518518518517,0.75
094.tiff,human breast cancer,94,2512,25,-0.00341,0.04558,0.22984761284250915,od_contrast,od_contrast,True,-1.5,True,False,81,102,18628,0.9748,102,2,0.0,1.0,32.63,87.0,442.0,755.0,968.0,5859.0,5859.0,30,30,22,8,0.2716049382716049,0.7333333333333333
094.tiff,human breast cancer,94,2512,25,-0.00341,0.04558,0.22984761284250915,od_contrast,od_contrast,True,-1.5,True,False,81,102,18628,0.9748,102,2,0.0,1.0,32.63,87.0,442.0,755.0,968.0,5859.0,5859.0,50,50,32,13,0.3950617283950617,0.64
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,tm_score,score,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,42.0,244.0,273.0,662.0,662.0,662.0,10,10,3,1,0.17647058823529413,0.3
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,tm_score,score,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,42.0,244.0,273.0,662.0,662.0,662.0,20,20,5,1,0.29411764705882354,0.25
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,tm_score,score,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,42.0,244.0,273.0,662.0,662.0,662.0,30,30,6,2,0.35294117647058826,0.2
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,tm_score,score,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,42.0,244.0,273.0,662.0,662.0,662.0,50,50,11,5,0.6470588235294118,0.22
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,27.0,99.0,142.0,644.0,644.0,644.0,10,10,3,1,0.17647058823529413,0.3
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,27.0,99.0,142.0,644.0,644.0,644.0,20,20,6,2,0.35294117647058826,0.3
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,27.0,99.0,142.0,644.0,644.0,644.0,30,30,9,7,0.5294117647058824,0.3
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,27.0,99.0,142.0,644.0,644.0,644.0,50,50,10,11,0.5882352941176471,0.2
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od31,od31,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,50.0,115.0,211.0,1276.0,1276.0,1276.0,10,10,4,1,0.23529411764705882,0.4
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od31,od31,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,50.0,115.0,211.0,1276.0,1276.0,1276.0,20,20,7,1,0.4117647058823529,0.35
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od31,od31,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,50.0,115.0,211.0,1276.0,1276.0,1276.0,30,30,7,5,0.4117647058823529,0.23333333333333334
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od31,od31,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,50.0,115.0,211.0,1276.0,1276.0,1276.0,50,50,9,12,0.5294117647058824,0.18
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od_falloff,od_falloff,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,98.0,608.0,1786.0,2111.0,2111.0,2111.0,10,10,2,2,0.11764705882352941,0.2
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od_falloff,od_falloff,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,98.0,608.0,1786.0,2111.0,2111.0,2111.0,20,20,3,3,0.17647058823529413,0.15
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od_falloff,od_falloff,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,98.0,608.0,1786.0,2111.0,2111.0,2111.0,30,30,4,4,0.23529411764705882,0.13333333333333333
201.tiff,canine lung cancer,201,4457,51,-0.02843,0.6123,0.24816562612969095,od_falloff,od_falloff,True,-1.5,True,False,17,49,15848,0.9379,49,2,0.0,1.0,30.222,98.0,608.0,1786.0,2111.0,2111.0,2111.0,50,50,6,5,0.35294117647058826,0.12
