file_name,tumor_type,image_id,seed_ann_id,base_size,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,z_at_rank,precision_at_budget
403.tiff,human neuroendocrine tumor,403,20334,33,0.29527,0.42626,0.22686065932495555,tm_score_deep_floor,score,True,-1.5,True,False,52,47,17236,0.9535,42,2,0.0,1.0,33.06,99.0,471.0,604.0,1072.0,2147.0,2147.0,30,30,10,3,0.19230769230769232,9.921897560635955,0.3333333333333333
403.tiff,human neuroendocrine tumor,403,20334,33,0.29527,0.42626,0.22686065932495555,tm_score_deep_floor,score,True,-1.5,True,False,52,47,17236,0.9535,42,2,0.0,1.0,33.06,99.0,471.0,604.0,1072.0,2147.0,2147.0,50,50,17,5,0.3269230769230769,9.30578936751074,0.34
459.tiff,canine soft tissue sarcoma,459,22441,33,0.32614,0.4772,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,130,90,17827,0.9624,90,2,0.0,1.0,30.222,340.0,2055.0,5297.0,8356.0,13206.0,15016.0,10,10,7,3,0.05384615384615385,7.844889396787559,0.7
459.tiff,canine soft tissue sarcoma,459,22441,33,0.32614,0.4772,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,130,90,17827,0.9624,90,2,0.0,1.0,30.222,340.0,2055.0,5297.0,8356.0,13206.0,15016.0,20,20,11,4,0.08461538461538462,7.424708885147796,0.55
459.tiff,canine soft tissue sarcoma,459,22441,33,0.32614,0.4772,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,130,90,17827,0.9624,90,2,0.0,1.0,30.222,340.0,2055.0,5297.0,8356.0,13206.0,15016.0,30,30,15,7,0.11538461538461539,7.029088228407595,0.5
459.tiff,canine soft tissue sarcoma,459,22441,33,0.32614,0.4772,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,130,90,17827,0.9624,90,2,0.0,1.0,30.222,340.0,2055.0,5297.0,8356.0,13206.0,15016.0,50,50,25,8,0.19230769230769232,6.682393928254436,0.5
460.tiff,canine soft tissue sarcoma,460,22577,47,0.47606,1.09308,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,35,40,13729,0.8853,40,2,0.0,1.0,30.222,34.0,247.0,3310.0,5675.0,9545.0,9545.0,10,10,9,1,0.2571428571428571,7.196177030309238,0.9
460.tiff,canine soft tissue sarcoma,460,22577,47,0.47606,1.09308,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,35,40,13729,0.8853,40,2,0.0,1.0,30.222,34.0,247.0,3310.0,5675.0,9545.0,9545.0,20,20,12,4,0.34285714285714286,6.783667189209088,0.6
460.tiff,canine soft tissue sarcoma,460,22577,47,0.47606,1.09308,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,35,40,13729,0.8853,40,2,0.0,1.0,30.222,34.0,247.0,3310.0,5675.0,9545.0,9545.0,30,30,16,5,0.45714285714285713,6.4245052188513405,0.5333333333333333
460.tiff,canine soft tissue sarcoma,460,22577,47,0.47606,1.09308,0.24816562612969095,tm_score_deep_floor,score,True,-1.5,True,False,35,40,13729,0.8853,40,2,0.0,1.0,30.222,34.0,247.0,3310.0,5675.0,9545.0,9545.0,50,50,18,6,0.5142857142857142,6.041770497280862,0.36
529.tiff,human melanoma,529,24918,37,0.21834,0.34283,0.2268329263261596,tm_score_deep_floor,score,True,-1.5,True,False,19,25,15872,0.9255,25,2,0.0,1.0,33.064,67.0,547.0,1459.0,1730.0,1730.0,1730.0,10,10,5,2,0.2631578947368421,11.180503516543112,0.5
529.tiff,human melanoma,529,24918,37,0.21834,0.34283,0.2268329263261596,tm_score_deep_floor,score,True,-1.5,True,False,19,25,15872,0.9255,25,2,0.0,1.0,33.064,67.0,547.0,1459.0,1730.0,1730.0,1730.0,20,20,5,3,0.2631578947368421,10.402575492671488,0.25
529.tiff,human melanoma,529,24918,37,0.21834,0.34283,0.2268329263261596,tm_score_deep_floor,score,True,-1.5,True,False,19,25,15872,0.9255,25,2,0.0,1.0,33.064,67.0,547.0,1459.0,1730.0,1730.0,1730.0,30,30,6,5,0.3157894736842105,10.175687903616906,0.2
529.tiff,human melanoma,529,24918,37,0.21834,0.34283,0.2268329263261596,tm_score_deep_floor,score,True,-1.5,True,False,19,25,15872,0.9255,25,2,0.0,1.0,33.064,67.0,547.0,1459.0,1730.0,1730.0,1730.0,50,50,9,6,0.47368421052631576,9.770416000667428,0.18
548.tiff,human melanoma,548,25804,29,0.44505,0.61471,0.22744294261267478,tm_score_deep_floor,score,True,-1.5,True,False,238,118,17268,0.9535,116,2,0.0,0.9957983193277311,32.975,192.0,451.0,843.0,1890.0,5246.0,,10,10,6,2,0.025210084033613446,13.677398755556208,0.6
548.tiff,human melanoma,548,25804,29,0.44505,0.61471,0.22744294261267478,tm_score_deep_floor,score,True,-1.5,True,False,238,118,17268,0.9535,116,2,0.0,0.9957983193277311,32.975,192.0,451.0,843.0,1890.0,5246.0,,20,20,13,3,0.0546218487394958,13.009172275110668,0.65
548.tiff,human melanoma,548,25804,29,0.44505,0.61471,0.22744294261267478,tm_score_deep_floor,score,True,-1.5,True,False,238,118,17268,0.9535,116,2,0.0,0.9957983193277311,32.975,192.0,451.0,843.0,1890.0,5246.0,,30,30,18,7,0.07563025210084033,12.236002540006552,0.6
548.tiff,human melanoma,548,25804,29,0.44505,0.61471,0.22744294261267478,tm_score_deep_floor,score,True,-1.5,True,False,238,118,17268,0.9535,116,2,0.0,0.9957983193277311,32.975,192.0,451.0,843.0,1890.0,5246.0,,50,50,31,10,0.13025210084033614,11.510166877897916,0.62
