subset,domain,file_name,condition,rank_key,n_clicks,tp_at_10,tp_at_20,tp_at_30,precision_at_10,precision_at_20,precision_at_30
original_14,canine cutaneous mast cell tumor,301.tiff,hem_rect_fill_1um,tm_score,6,50,106,163,0.8333333333333334,0.8833333333333333,0.9055555555555556
original_14,canine cutaneous mast cell tumor,301.tiff,hem_mask_fill_1um,chromatin_od,6,42,98,158,0.7,0.8166666666666667,0.8777777777777778
original_14,canine cutaneous mast cell tumor,301.tiff,hem_mask_fill_1um,tm_score,6,49,105,163,0.8166666666666667,0.875,0.9055555555555556
testing_35,canine cutaneous mast cell tumor,322.tiff,default_51,chromatin_od,6,48,82,92,0.8,0.6833333333333333,0.5111111111111111
testing_35,canine cutaneous mast cell tumor,322.tiff,default_51,tm_score,6,42,61,75,0.7,0.5083333333333333,0.4166666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,hem_rect_fill,chromatin_od,6,48,83,94,0.8,0.6916666666666667,0.5222222222222223
testing_35,canine cutaneous mast cell tumor,322.tiff,hem_rect_fill,tm_score,6,41,61,75,0.6833333333333333,0.5083333333333333,0.4166666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,hem_rect_fill_1um,chromatin_od,6,48,83,92,0.8,0.6916666666666667,0.5111111111111111
testing_35,canine cutaneous mast cell tumor,322.tiff,hem_rect_fill_1um,tm_score,6,40,59,75,0.6666666666666666,0.49166666666666664,0.4166666666666667
testing_35,canine cutaneous mast cell tumor,322.tiff,hem_mask_fill_1um,chromatin_od,6,48,83,92,0.8,0.6916666666666667,0.5111111111111111
testing_35,canine cutaneous mast cell tumor,322.tiff,hem_mask_fill_1um,tm_score,6,41,59,76,0.6833333333333333,0.49166666666666664,0.4222222222222222
testing_35,canine cutaneous mast cell tumor,337.tiff,default_51,chromatin_od,6,48,65,74,0.8,0.5416666666666666,0.4111111111111111
testing_35,canine cutaneous mast cell tumor,337.tiff,default_51,tm_score,6,31,56,68,0.5166666666666667,0.4666666666666667,0.37777777777777777
testing_35,canine cutaneous mast cell tumor,337.tiff,hem_rect_fill,chromatin_od,6,48,66,75,0.8,0.55,0.4166666666666667
testing_35,canine cutaneous mast cell tumor,337.tiff,hem_rect_fill,tm_score,6,39,62,70,0.65,0.5166666666666667,0.3888888888888889
testing_35,canine cutaneous mast cell tumor,337.tiff,hem_rect_fill_1um,chromatin_od,6,48,66,76,0.8,0.55,0.4222222222222222
testing_35,canine cutaneous mast cell tumor,337.tiff,hem_rect_fill_1um,tm_score,6,36,62,71,0.6,0.5166666666666667,0.39444444444444443
testing_35,canine cutaneous mast cell tumor,337.tiff,hem_mask_fill_1um,chromatin_od,6,48,66,76,0.8,0.55,0.4222222222222222
testing_35,canine cutaneous mast cell tumor,337.tiff,hem_mask_fill_1um,tm_score,6,35,61,71,0.5833333333333334,0.5083333333333333,0.39444444444444443
testing_35,canine cutaneous mast cell tumor,339.tiff,default_51,chromatin_od,6,25,35,38,0.4166666666666667,0.2916666666666667,0.2111111111111111
testing_35,canine cutaneous mast cell tumor,339.tiff,default_51,tm_score,6,20,33,36,0.3333333333333333,0.275,0.2
testing_35,canine cutaneous mast cell tumor,339.tiff,hem_rect_fill,chromatin_od,6,27,35,38,0.45,0.2916666666666667,0.2111111111111111
testing_35,canine cutaneous mast cell tumor,339.tiff,hem_rect_fill,tm_score,6,19,33,36,0.31666666666666665,0.275,0.2
testing_35,canine cutaneous mast cell tumor,339.tiff,hem_rect_fill_1um,chromatin_od,6,26,35,38,0.43333333333333335,0.2916666666666667,0.2111111111111111
testing_35,canine cutaneous mast cell tumor,339.tiff,hem_rect_fill_1um,tm_score,6,19,31,37,0.31666666666666665,0.25833333333333336,0.20555555555555555
testing_35,canine cutaneous mast cell tumor,339.tiff,hem_mask_fill_1um,chromatin_od,6,27,35,38,0.45,0.2916666666666667,0.2111111111111111
testing_35,canine cutaneous mast cell tumor,339.tiff,hem_mask_fill_1um,tm_score,6,19,34,36,0.31666666666666665,0.2833333333333333,0.2
testing_35,canine cutaneous mast cell tumor,343.tiff,default_51,chromatin_od,6,40,52,61,0.6666666666666666,0.43333333333333335,0.3388888888888889
testing_35,canine cutaneous mast cell tumor,343.tiff,default_51,tm_score,6,24,41,48,0.4,0.3416666666666667,0.26666666666666666
testing_35,canine cutaneous mast cell tumor,343.tiff,hem_rect_fill,chromatin_od,6,41,49,60,0.6833333333333333,0.4083333333333333,0.3333333333333333
testing_35,canine cutaneous mast cell tumor,343.tiff,hem_rect_fill,tm_score,6,23,42,51,0.38333333333333336,0.35,0.2833333333333333
testing_35,canine cutaneous mast cell tumor,343.tiff,hem_rect_fill_1um,chromatin_od,6,41,51,61,0.6833333333333333,0.425,0.3388888888888889
testing_35,canine cutaneous mast cell tumor,343.tiff,hem_rect_fill_1um,tm_score,6,24,41,51,0.4,0.3416666666666667,0.2833333333333333
testing_35,canine cutaneous mast cell tumor,343.tiff,hem_mask_fill_1um,chromatin_od,6,41,50,61,0.6833333333333333,0.4166666666666667,0.3388888888888889
testing_35,canine cutaneous mast cell tumor,343.tiff,hem_mask_fill_1um,tm_score,6,22,41,50,0.36666666666666664,0.3416666666666667,0.2777777777777778
testing_35,canine cutaneous mast cell tumor,344.tiff,default_51,chromatin_od,6,36,81,118,0.6,0.675,0.6555555555555556
testing_35,canine cutaneous mast cell tumor,344.tiff,default_51,tm_score,6,40,84,117,0.6666666666666666,0.7,0.65
testing_35,canine cutaneous mast cell tumor,344.tiff,hem_rect_fill,chromatin_od,6,35,79,116,0.5833333333333334,0.6583333333333333,0.6444444444444445
testing_35,canine cutaneous mast cell tumor,344.tiff,hem_rect_fill,tm_score,6,41,87,113,0.6833333333333333,0.725,0.6277777777777778
testing_35,canine cutaneous mast cell tumor,344.tiff,hem_rect_fill_1um,chromatin_od,6,35,80,116,0.5833333333333334,0.6666666666666666,0.6444444444444445
testing_35,canine cutaneous mast cell tumor,344.tiff,hem_rect_fill_1um,tm_score,6,40,85,114,0.6666666666666666,0.7083333333333334,0.6333333333333333
testing_35,canine cutaneous mast cell tumor,344.tiff,hem_mask_fill_1um,chromatin_od,6,35,80,116,0.5833333333333334,0.6666666666666666,0.6444444444444445
testing_35,canine cutaneous mast cell tumor,344.tiff,hem_mask_fill_1um,tm_score,6,41,85,114,0.6833333333333333,0.7083333333333334,0.6333333333333333
original_14,canine lung cancer,201.tiff,default_51,chromatin_od,6,21,41,49,0.35,0.3416666666666667,0.2722222222222222
original_14,canine lung cancer,201.tiff,default_51,tm_score,6,17,27,32,0.2833333333333333,0.225,0.17777777777777778
original_14,canine lung cancer,201.tiff,hem_rect_fill,chromatin_od,6,20,41,50,0.3333333333333333,0.3416666666666667,0.2777777777777778
original_14,canine lung cancer,201.tiff,hem_rect_fill,tm_score,6,21,30,36,0.35,0.25,0.2
original_14,canine lung cancer,201.tiff,hem_rect_fill_1um,chromatin_od,6,21,41,50,0.35,0.3416666666666667,0.2777777777777778
original_14,canine lung cancer,201.tiff,hem_rect_fill_1um,tm_score,6,20,30,35,0.3333333333333333,0.25,0.19444444444444445
original_14,canine lung cancer,201.tiff,hem_mask_fill_1um,chromatin_od,6,20,41,50,0.3333333333333333,0.3416666666666667,0.2777777777777778
original_14,canine lung cancer,201.tiff,hem_mask_fill_1um,tm_score,6,22,31,35,0.36666666666666664,0.25833333333333336,0.19444444444444445
original_14,canine lung cancer,233.tiff,default_51,chromatin_od,6,40,54,63,0.6666666666666666,0.45,0.35
original_14,canine lung cancer,233.tiff,default_51,tm_score,6,38,49,56,0.6333333333333333,0.4083333333333333,0.3111111111111111
original_14,canine lung cancer,233.tiff,hem_rect_fill,chromatin_od,6,39,54,66,0.65,0.45,0.36666666666666664
original_14,canine lung cancer,233.tiff,hem_rect_fill,tm_score,6,43,54,60,0.7166666666666667,0.45,0.3333333333333333
original_14,canine lung cancer,233.tiff,hem_rect_fill_1um,chromatin_od,6,39,55,64,0.65,0.4583333333333333,0.35555555555555557
original_14,canine lung cancer,233.tiff,hem_rect_fill_1um,tm_score,6,43,53,56,0.7166666666666667,0.44166666666666665,0.3111111111111111
original_14,canine lung cancer,233.tiff,hem_mask_fill_1um,chromatin_od,6,38,55,65,0.6333333333333333,0.4583333333333333,0.3611111111111111
original_14,canine lung cancer,233.tiff,hem_mask_fill_1um,tm_score,6,42,54,58,0.7,0.45,0.32222222222222224
testing_35,canine lung cancer,211.tiff,default_51,chromatin_od,6,0,0,0,0.0,0.0,0.0
testing_35,canine lung cancer,211.tiff,default_51,tm_score,6,0,0,1,0.0,0.0,0.005555555555555556
testing_35,canine lung cancer,211.tiff,hem_rect_fill,chromatin_od,6,0,0,0,0.0,0.0,0.0
testing_35,canine lung cancer,211.tiff,hem_rect_fill,tm_score,6,0,0,3,0.0,0.0,0.016666666666666666
testing_35,canine lung cancer,211.tiff,hem_rect_fill_1um,chromatin_od,6,0,0,1,0.0,0.0,0.005555555555555556
testing_35,canine lung cancer,211.tiff,hem_rect_fill_1um,tm_score,6,0,1,4,0.0,0.008333333333333333,0.022222222222222223
testing_35,canine lung cancer,211.tiff,hem_mask_fill_1um,chromatin_od,6,0,0,0,0.0,0.0,0.0
testing_35,canine lung cancer,211.tiff,hem_mask_fill_1um,tm_score,6,0,0,4,0.0,0.0,0.022222222222222223
testing_35,canine lung cancer,220.tiff,default_51,chromatin_od,6,30,54,73,0.5,0.45,0.40555555555555556
testing_35,canine lung cancer,220.tiff,default_51,tm_score,6,26,36,47,0.43333333333333335,0.3,0.2611111111111111
testing_35,canine lung cancer,220.tiff,hem_rect_fill,chromatin_od,6,31,56,83,0.5166666666666667,0.4666666666666667,0.46111111111111114
testing_35,canine lung cancer,220.tiff,hem_rect_fill,tm_score,6,32,46,61,0.5333333333333333,0.38333333333333336,0.3388888888888889
testing_35,canine lung cancer,220.tiff,hem_rect_fill_1um,chromatin_od,6,32,57,84,0.5333333333333333,0.475,0.4666666666666667
testing_35,canine lung cancer,220.tiff,hem_rect_fill_1um,tm_score,6,31,41,54,0.5166666666666667,0.3416666666666667,0.3
testing_35,canine lung cancer,220.tiff,hem_mask_fill_1um,chromatin_od,6,30,55,82,0.5,0.4583333333333333,0.45555555555555555
testing_35,canine lung cancer,220.tiff,hem_mask_fill_1um,tm_score,6,31,42,58,0.5166666666666667,0.35,0.32222222222222224
testing_35,canine lung cancer,230.tiff,default_51,chromatin_od,6,34,67,73,0.5666666666666667,0.5583333333333333,0.40555555555555556
testing_35,canine lung cancer,230.tiff,default_51,tm_score,6,30,48,57,0.5,0.4,0.31666666666666665
testing_35,canine lung cancer,230.tiff,hem_rect_fill,chromatin_od,6,34,69,75,0.5666666666666667,0.575,0.4166666666666667
testing_35,canine lung cancer,230.tiff,hem_rect_fill,tm_score,6,30,51,58,0.5,0.425,0.32222222222222224
testing_35,canine lung cancer,230.tiff,hem_rect_fill_1um,chromatin_od,6,34,70,76,0.5666666666666667,0.5833333333333334,0.4222222222222222
testing_35,canine lung cancer,230.tiff,hem_rect_fill_1um,tm_score,6,32,51,63,0.5333333333333333,0.425,0.35
testing_35,canine lung cancer,230.tiff,hem_mask_fill_1um,chromatin_od,6,34,70,76,0.5666666666666667,0.5833333333333334,0.4222222222222222
testing_35,canine lung cancer,230.tiff,hem_mask_fill_1um,tm_score,6,31,52,60,0.5166666666666667,0.43333333333333335,0.3333333333333333
testing_35,canine lung cancer,235.tiff,default_51,chromatin_od,6,21,27,36,0.35,0.225,0.2
testing_35,canine lung cancer,235.tiff,default_51,tm_score,6,23,30,36,0.38333333333333336,0.25,0.2
testing_35,canine lung cancer,235.tiff,hem_rect_fill,chromatin_od,6,22,26,40,0.36666666666666664,0.21666666666666667,0.2222222222222222
testing_35,canine lung cancer,235.tiff,hem_rect_fill,tm_score,6,25,37,40,0.4166666666666667,0.30833333333333335,0.2222222222222222
testing_35,canine lung cancer,235.tiff,hem_rect_fill_1um,chromatin_od,6,21,28,41,0.35,0.23333333333333334,0.22777777777777777
testing_35,canine lung cancer,235.tiff,hem_rect_fill_1um,tm_score,6,24,38,42,0.4,0.31666666666666665,0.23333333333333334
testing_35,canine lung cancer,235.tiff,hem_mask_fill_1um,chromatin_od,6,22,27,41,0.36666666666666664,0.225,0.22777777777777777
testing_35,canine lung cancer,235.tiff,hem_mask_fill_1um,tm_score,6,24,37,40,0.4,0.30833333333333335,0.2222222222222222
testing_35,canine lung cancer,242.tiff,default_51,chromatin_od,6,5,10,10,0.08333333333333333,0.08333333333333333,0.05555555555555555
testing_35,canine lung cancer,242.tiff,default_51,tm_score,6,1,6,8,0.016666666666666666,0.05,0.044444444444444446
testing_35,canine lung cancer,242.tiff,hem_rect_fill,chromatin_od,6,4,9,9,0.06666666666666667,0.075,0.05
testing_35,canine lung cancer,242.tiff,hem_rect_fill,tm_score,6,4,7,8,0.06666666666666667,0.058333333333333334,0.044444444444444446
testing_35,canine lung cancer,242.tiff,hem_rect_fill_1um,chromatin_od,6,4,8,8,0.06666666666666667,0.06666666666666667,0.044444444444444446
testing_35,canine lung cancer,242.tiff,hem_rect_fill_1um,tm_score,6,1,7,8,0.016666666666666666,0.058333333333333334,0.044444444444444446
testing_35,canine lung cancer,242.tiff,hem_mask_fill_1um,chromatin_od,6,4,8,8,0.06666666666666667,0.06666666666666667,0.044444444444444446
testing_35,canine lung cancer,242.tiff,hem_mask_fill_1um,tm_score,6,3,8,8,0.05,0.06666666666666667,0.044444444444444446
original_14,canine lymphosarcoma,245.tiff,default_51,chromatin_od,6,6,17,26,0.1,0.14166666666666666,0.14444444444444443
original_14,canine lymphosarcoma,245.tiff,default_51,tm_score,6,3,8,12,0.05,0.06666666666666667,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,hem_rect_fill,chromatin_od,6,8,16,28,0.13333333333333333,0.13333333333333333,0.15555555555555556
original_14,canine lymphosarcoma,245.tiff,hem_rect_fill,tm_score,6,11,32,46,0.18333333333333332,0.26666666666666666,0.25555555555555554
original_14,canine lymphosarcoma,245.tiff,hem_rect_fill_1um,chromatin_od,6,10,20,34,0.16666666666666666,0.16666666666666666,0.18888888888888888
original_14,canine lymphosarcoma,245.tiff,hem_rect_fill_1um,tm_score,6,12,26,35,0.2,0.21666666666666667,0.19444444444444445
original_14,canine lymphosarcoma,245.tiff,hem_mask_fill_1um,chromatin_od,6,11,20,31,0.18333333333333332,0.16666666666666666,0.17222222222222222
original_14,canine lymphosarcoma,245.tiff,hem_mask_fill_1um,tm_score,6,16,32,44,0.26666666666666666,0.26666666666666666,0.24444444444444444
original_14,canine lymphosarcoma,246.tiff,default_51,chromatin_od,6,60,110,148,1.0,0.9166666666666666,0.8222222222222222
original_14,canine lymphosarcoma,246.tiff,default_51,tm_score,6,55,108,147,0.9166666666666666,0.9,0.8166666666666667
original_14,canine lymphosarcoma,246.tiff,hem_rect_fill,chromatin_od,6,60,110,143,1.0,0.9166666666666666,0.7944444444444444
original_14,canine lymphosarcoma,246.tiff,hem_rect_fill,tm_score,6,57,110,152,0.95,0.9166666666666666,0.8444444444444444
original_14,canine lymphosarcoma,246.tiff,hem_rect_fill_1um,chromatin_od,6,60,109,143,1.0,0.9083333333333333,0.7944444444444444
original_14,canine lymphosarcoma,246.tiff,hem_rect_fill_1um,tm_score,6,57,109,152,0.95,0.9083333333333333,0.8444444444444444
original_14,canine lymphosarcoma,246.tiff,hem_mask_fill_1um,chromatin_od,6,60,111,143,1.0,0.925,0.7944444444444444
original_14,canine lymphosarcoma,246.tiff,hem_mask_fill_1um,tm_score,6,57,110,156,0.95,0.9166666666666666,0.8666666666666667
testing_35,canine lymphosarcoma,249.tiff,default_51,chromatin_od,6,42,95,142,0.7,0.7916666666666666,0.7888888888888889
testing_35,canine lymphosarcoma,249.tiff,default_51,tm_score,6,47,98,144,0.7833333333333333,0.8166666666666667,0.8
testing_35,canine lymphosarcoma,249.tiff,hem_rect_fill,chromatin_od,6,42,92,143,0.7,0.7666666666666667,0.7944444444444444
testing_35,canine lymphosarcoma,249.tiff,hem_rect_fill,tm_score,6,50,103,146,0.8333333333333334,0.8583333333333333,0.8111111111111111
testing_35,canine lymphosarcoma,249.tiff,hem_rect_fill_1um,chromatin_od,6,42,92,143,0.7,0.7666666666666667,0.7944444444444444
testing_35,canine lymphosarcoma,249.tiff,hem_rect_fill_1um,tm_score,6,51,101,147,0.85,0.8416666666666667,0.8166666666666667
testing_35,canine lymphosarcoma,249.tiff,hem_mask_fill_1um,chromatin_od,6,42,92,142,0.7,0.7666666666666667,0.7888888888888889
testing_35,canine lymphosarcoma,249.tiff,hem_mask_fill_1um,tm_score,6,52,103,146,0.8666666666666667,0.8583333333333333,0.8111111111111111
testing_35,canine lymphosarcoma,284.tiff,default_51,chromatin_od,6,46,91,110,0.7666666666666667,0.7583333333333333,0.6111111111111112
testing_35,canine lymphosarcoma,284.tiff,default_51,tm_score,6,39,60,82,0.65,0.5,0.45555555555555555
testing_35,canine lymphosarcoma,284.tiff,hem_rect_fill,chromatin_od,6,45,94,118,0.75,0.7833333333333333,0.6555555555555556
testing_35,canine lymphosarcoma,284.tiff,hem_rect_fill,tm_score,6,45,79,111,0.75,0.6583333333333333,0.6166666666666667
testing_35,canine lymphosarcoma,284.tiff,hem_rect_fill_1um,chromatin_od,6,45,93,118,0.75,0.775,0.6555555555555556
testing_35,canine lymphosarcoma,284.tiff,hem_rect_fill_1um,tm_score,6,45,79,108,0.75,0.6583333333333333,0.6
testing_35,canine lymphosarcoma,284.tiff,hem_mask_fill_1um,chromatin_od,6,46,94,121,0.7666666666666667,0.7833333333333333,0.6722222222222223
testing_35,canine lymphosarcoma,284.tiff,hem_mask_fill_1um,tm_score,6,44,76,110,0.7333333333333333,0.6333333333333333,0.6111111111111112
testing_35,canine lymphosarcoma,289.tiff,default_51,chromatin_od,6,24,31,35,0.4,0.25833333333333336,0.19444444444444445
testing_35,canine lymphosarcoma,289.tiff,default_51,tm_score,6,17,22,25,0.2833333333333333,0.18333333333333332,0.1388888888888889
testing_35,canine lymphosarcoma,289.tiff,hem_rect_fill,chromatin_od,6,20,30,35,0.3333333333333333,0.25,0.19444444444444445
testing_35,canine lymphosarcoma,289.tiff,hem_rect_fill,tm_score,6,15,19,23,0.25,0.15833333333333333,0.12777777777777777
testing_35,canine lymphosarcoma,289.tiff,hem_rect_fill_1um,chromatin_od,6,19,30,36,0.31666666666666665,0.25,0.2
testing_35,canine lymphosarcoma,289.tiff,hem_rect_fill_1um,tm_score,6,17,24,28,0.2833333333333333,0.2,0.15555555555555556
testing_35,canine lymphosarcoma,289.tiff,hem_mask_fill_1um,chromatin_od,6,21,32,37,0.35,0.26666666666666666,0.20555555555555555
testing_35,canine lymphosarcoma,289.tiff,hem_mask_fill_1um,tm_score,6,15,20,24,0.25,0.16666666666666666,0.13333333333333333
testing_35,canine lymphosarcoma,291.tiff,default_51,chromatin_od,6,22,48,81,0.36666666666666664,0.4,0.45
testing_35,canine lymphosarcoma,291.tiff,default_51,tm_score,6,18,37,56,0.3,0.30833333333333335,0.3111111111111111
testing_35,canine lymphosarcoma,291.tiff,hem_rect_fill,chromatin_od,6,29,63,101,0.48333333333333334,0.525,0.5611111111111111
testing_35,canine lymphosarcoma,291.tiff,hem_rect_fill,tm_score,6,28,57,76,0.4666666666666667,0.475,0.4222222222222222
testing_35,canine lymphosarcoma,291.tiff,hem_rect_fill_1um,chromatin_od,6,28,60,97,0.4666666666666667,0.5,0.5388888888888889
testing_35,canine lymphosarcoma,291.tiff,hem_rect_fill_1um,tm_score,6,27,55,75,0.45,0.4583333333333333,0.4166666666666667
testing_35,canine lymphosarcoma,291.tiff,hem_mask_fill_1um,chromatin_od,6,28,63,98,0.4666666666666667,0.525,0.5444444444444444
testing_35,canine lymphosarcoma,291.tiff,hem_mask_fill_1um,tm_score,6,29,54,76,0.48333333333333334,0.45,0.4222222222222222
testing_35,canine lymphosarcoma,293.tiff,default_51,chromatin_od,6,32,85,131,0.5333333333333333,0.7083333333333334,0.7277777777777777
testing_35,canine lymphosarcoma,293.tiff,default_51,tm_score,6,50,96,140,0.8333333333333334,0.8,0.7777777777777778
testing_35,canine lymphosarcoma,293.tiff,hem_rect_fill,chromatin_od,6,30,87,133,0.5,0.725,0.7388888888888889
testing_35,canine lymphosarcoma,293.tiff,hem_rect_fill,tm_score,6,50,99,148,0.8333333333333334,0.825,0.8222222222222222
testing_35,canine lymphosarcoma,293.tiff,hem_rect_fill_1um,chromatin_od,6,35,92,137,0.5833333333333334,0.7666666666666667,0.7611111111111111
testing_35,canine lymphosarcoma,293.tiff,hem_rect_fill_1um,tm_score,6,50,97,148,0.8333333333333334,0.8083333333333333,0.8222222222222222
testing_35,canine lymphosarcoma,293.tiff,hem_mask_fill_1um,chromatin_od,6,31,89,135,0.5166666666666667,0.7416666666666667,0.75
testing_35,canine lymphosarcoma,293.tiff,hem_mask_fill_1um,tm_score,6,49,97,147,0.8166666666666667,0.8083333333333333,0.8166666666666667
original_14,canine soft tissue sarcoma,459.tiff,default_51,chromatin_od,6,56,105,159,0.9333333333333333,0.875,0.8833333333333333
original_14,canine soft tissue sarcoma,459.tiff,default_51,tm_score,6,58,114,166,0.9666666666666667,0.95,0.9222222222222223
original_14,canine soft tissue sarcoma,459.tiff,hem_rect_fill,chromatin_od,6,55,105,160,0.9166666666666666,0.875,0.8888888888888888
original_14,canine soft tissue sarcoma,459.tiff,hem_rect_fill,tm_score,6,59,115,164,0.9833333333333333,0.9583333333333334,0.9111111111111111
original_14,canine soft tissue sarcoma,459.tiff,hem_rect_fill_1um,chromatin_od,6,55,106,161,0.9166666666666666,0.8833333333333333,0.8944444444444445
original_14,canine soft tissue sarcoma,459.tiff,hem_rect_fill_1um,tm_score,6,59,116,168,0.9833333333333333,0.9666666666666667,0.9333333333333333
original_14,canine soft tissue sarcoma,459.tiff,hem_mask_fill_1um,chromatin_od,6,55,105,160,0.9166666666666666,0.875,0.8888888888888888
original_14,canine soft tissue sarcoma,459.tiff,hem_mask_fill_1um,tm_score,6,58,116,165,0.9666666666666667,0.9666666666666667,0.9166666666666666
original_14,canine soft tissue sarcoma,460.tiff,default_51,chromatin_od,6,48,98,107,0.8,0.8166666666666667,0.5944444444444444
original_14,canine soft tissue sarcoma,460.tiff,default_51,tm_score,6,43,73,92,0.7166666666666667,0.6083333333333333,0.5111111111111111
original_14,canine soft tissue sarcoma,460.tiff,hem_rect_fill,chromatin_od,6,50,96,106,0.8333333333333334,0.8,0.5888888888888889
original_14,canine soft tissue sarcoma,460.tiff,hem_rect_fill,tm_score,6,42,74,88,0.7,0.6166666666666667,0.4888888888888889
original_14,canine soft tissue sarcoma,460.tiff,hem_rect_fill_1um,chromatin_od,6,50,97,107,0.8333333333333334,0.8083333333333333,0.5944444444444444
original_14,canine soft tissue sarcoma,460.tiff,hem_rect_fill_1um,tm_score,6,43,77,91,0.7166666666666667,0.6416666666666667,0.5055555555555555
original_14,canine soft tissue sarcoma,460.tiff,hem_mask_fill_1um,chromatin_od,6,50,98,108,0.8333333333333334,0.8166666666666667,0.6
original_14,canine soft tissue sarcoma,460.tiff,hem_mask_fill_1um,tm_score,6,43,77,89,0.7166666666666667,0.6416666666666667,0.49444444444444446
testing_35,canine soft tissue sarcoma,410.tiff,default_51,chromatin_od,6,18,26,26,0.3,0.21666666666666667,0.14444444444444443
testing_35,canine soft tissue sarcoma,410.tiff,default_51,tm_score,6,12,17,22,0.2,0.14166666666666666,0.12222222222222222
testing_35,canine soft tissue sarcoma,410.tiff,hem_rect_fill,chromatin_od,6,17,27,27,0.2833333333333333,0.225,0.15
testing_35,canine soft tissue sarcoma,410.tiff,hem_rect_fill,tm_score,6,13,15,19,0.21666666666666667,0.125,0.10555555555555556
testing_35,canine soft tissue sarcoma,410.tiff,hem_rect_fill_1um,chromatin_od,6,18,26,26,0.3,0.21666666666666667,0.14444444444444443
testing_35,canine soft tissue sarcoma,410.tiff,hem_rect_fill_1um,tm_score,6,13,15,19,0.21666666666666667,0.125,0.10555555555555556
testing_35,canine soft tissue sarcoma,410.tiff,hem_mask_fill_1um,chromatin_od,6,18,27,27,0.3,0.225,0.15
testing_35,canine soft tissue sarcoma,410.tiff,hem_mask_fill_1um,tm_score,6,13,16,19,0.21666666666666667,0.13333333333333333,0.10555555555555556
testing_35,canine soft tissue sarcoma,425.tiff,default_51,chromatin_od,6,54,80,81,0.9,0.6666666666666666,0.45
testing_35,canine soft tissue sarcoma,425.tiff,default_51,tm_score,6,40,53,59,0.6666666666666666,0.44166666666666665,0.3277777777777778
testing_35,canine soft tissue sarcoma,425.tiff,hem_rect_fill,chromatin_od,6,54,80,81,0.9,0.6666666666666666,0.45
testing_35,canine soft tissue sarcoma,425.tiff,hem_rect_fill,tm_score,6,41,54,62,0.6833333333333333,0.45,0.34444444444444444
testing_35,canine soft tissue sarcoma,425.tiff,hem_rect_fill_1um,chromatin_od,6,54,80,81,0.9,0.6666666666666666,0.45
testing_35,canine soft tissue sarcoma,425.tiff,hem_rect_fill_1um,tm_score,6,41,54,59,0.6833333333333333,0.45,0.3277777777777778
testing_35,canine soft tissue sarcoma,425.tiff,hem_mask_fill_1um,chromatin_od,6,54,79,80,0.9,0.6583333333333333,0.4444444444444444
testing_35,canine soft tissue sarcoma,425.tiff,hem_mask_fill_1um,tm_score,6,41,54,58,0.6833333333333333,0.45,0.32222222222222224
testing_35,canine soft tissue sarcoma,435.tiff,default_51,chromatin_od,6,34,51,61,0.5666666666666667,0.425,0.3388888888888889
testing_35,canine soft tissue sarcoma,435.tiff,default_51,tm_score,6,23,35,49,0.38333333333333336,0.2916666666666667,0.2722222222222222
testing_35,canine soft tissue sarcoma,435.tiff,hem_rect_fill,chromatin_od,6,35,55,66,0.5833333333333334,0.4583333333333333,0.36666666666666664
