file_name,tumor_type,seed_index,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,axis,cutoff_rule,z_used,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,12807,0.8284,49,2,0.0,1.0,30.222,27.0,100.0,447.0,706.0,706.0,706.0,chromatin_od,current,1.0,100,100,14,22,0.8235294117647058
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,12807,0.8284,49,2,0.0,1.0,30.222,27.0,100.0,447.0,706.0,706.0,706.0,chromatin_od,current,1.0,250,250,15,34,0.8823529411764706
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,12807,0.8284,49,2,0.0,1.0,30.222,27.0,100.0,447.0,706.0,706.0,706.0,chromatin_od,current,1.0,500,500,16,40,0.9411764705882353
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,12807,0.8284,49,2,0.0,1.0,30.222,27.0,100.0,447.0,706.0,706.0,706.0,chromatin_od,current,1.0,1000,1000,17,43,1.0
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,12807,0.8284,49,2,0.0,1.0,30.222,27.0,100.0,447.0,706.0,706.0,706.0,chromatin_od,current,1.0,2000,2000,17,46,1.0
201.tiff,canine lung cancer,4,chromatin_od@current,od,True,1.0,True,False,17,49,12807,0.8284,49,2,0.0,1.0,30.222,27.0,100.0,447.0,706.0,706.0,706.0,chromatin_od,current,1.0,5000,5000,17,48,1.0
201.tiff,canine lung cancer,4,tm_score@global,score,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,global,1.30788,25,25,3,5,0.17647058823529413
201.tiff,canine lung cancer,4,tm_score@global,score,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,global,1.30788,50,50,5,11,0.29411764705882354
201.tiff,canine lung cancer,4,tm_score@global,score,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,global,1.30788,100,100,6,15,0.35294117647058826
201.tiff,canine lung cancer,4,tm_score@global,score,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,global,1.30788,250,250,9,20,0.5294117647058824
201.tiff,canine lung cancer,4,tm_score@global,score,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,global,1.30788,500,500,11,24,0.6470588235294118
201.tiff,canine lung cancer,4,tm_score@global,score,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,global,1.30788,1000,1000,14,31,0.8235294117647058
201.tiff,canine lung cancer,4,tm_score@global,score,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,global,1.30788,2000,2000,16,37,0.9411764705882353
201.tiff,canine lung cancer,4,tm_score@global,score,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,global,1.30788,5000,5000,17,46,1.0
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,26.0,97.0,443.0,699.0,699.0,699.0,chromatin_od,global,1.30788,25,25,8,5,0.47058823529411764
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,26.0,97.0,443.0,699.0,699.0,699.0,chromatin_od,global,1.30788,50,50,10,11,0.5882352941176471
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,26.0,97.0,443.0,699.0,699.0,699.0,chromatin_od,global,1.30788,100,100,14,23,0.8235294117647058
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,26.0,97.0,443.0,699.0,699.0,699.0,chromatin_od,global,1.30788,250,250,15,34,0.8823529411764706
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,26.0,97.0,443.0,699.0,699.0,699.0,chromatin_od,global,1.30788,500,500,16,40,0.9411764705882353
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,26.0,97.0,443.0,699.0,699.0,699.0,chromatin_od,global,1.30788,1000,1000,17,43,1.0
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,26.0,97.0,443.0,699.0,699.0,699.0,chromatin_od,global,1.30788,2000,2000,17,46,1.0
201.tiff,canine lung cancer,4,chromatin_od@global,od,True,1.30788,True,False,17,49,10944,0.7518,49,2,0.0,1.0,30.222,26.0,97.0,443.0,699.0,699.0,699.0,chromatin_od,global,1.30788,5000,5000,17,48,1.0
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,domain,2.99282,25,25,3,5,0.17647058823529413
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,domain,2.99282,50,50,5,11,0.29411764705882354
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,domain,2.99282,100,100,6,15,0.35294117647058826
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,domain,2.99282,250,250,9,20,0.5294117647058824
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,domain,2.99282,500,500,11,24,0.6470588235294118
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,domain,2.99282,1000,1000,14,31,0.8235294117647058
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,domain,2.99282,2000,2000,16,37,0.9411764705882353
201.tiff,canine lung cancer,4,tm_score@domain,score,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,domain,2.99282,5000,2363,17,40,1.0
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,domain,2.99282,25,25,9,5,0.5294117647058824
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,domain,2.99282,50,50,10,13,0.5882352941176471
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,domain,2.99282,100,100,14,23,0.8235294117647058
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,domain,2.99282,250,250,15,33,0.8823529411764706
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,domain,2.99282,500,500,17,37,1.0
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,domain,2.99282,1000,1000,17,39,1.0
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,domain,2.99282,2000,2000,17,40,1.0
201.tiff,canine lung cancer,4,chromatin_od@domain,od,True,2.99282,True,False,17,49,2363,0.1971,40,1,0.0,1.0,30.222,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,domain,2.99282,5000,2363,17,40,1.0
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,current,1.0,25,25,21,1,0.1826086956521739
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,current,1.0,50,50,32,5,0.2782608695652174
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,current,1.0,100,100,49,11,0.4260869565217391
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,current,1.0,250,250,73,32,0.6347826086956522
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,current,1.0,500,500,82,56,0.7130434782608696
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,current,1.0,1000,1000,98,83,0.8521739130434782
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,current,1.0,2000,2000,110,95,0.9565217391304348
246.tiff,canine lymphosarcoma,0,tm_score@current,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,current,1.0,5000,5000,114,115,0.991304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,current,1.0,25,25,20,0,0.17391304347826086
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,current,1.0,50,50,30,2,0.2608695652173913
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,current,1.0,100,100,45,10,0.391304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,current,1.0,250,250,69,24,0.6
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,current,1.0,500,500,81,38,0.7043478260869566
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,current,1.0,1000,1000,94,52,0.8173913043478261
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,current,1.0,2000,2000,105,76,0.9130434782608695
246.tiff,canine lymphosarcoma,0,chromatin_od@current,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,30.222,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,current,1.0,5000,5000,112,105,0.9739130434782609
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,global,1.30788,25,25,21,1,0.1826086956521739
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,global,1.30788,50,50,32,5,0.2782608695652174
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,global,1.30788,100,100,49,11,0.4260869565217391
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,global,1.30788,250,250,73,32,0.6347826086956522
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,global,1.30788,500,500,82,56,0.7130434782608696
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,global,1.30788,1000,1000,98,83,0.8521739130434782
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,global,1.30788,2000,2000,110,95,0.9565217391304348
246.tiff,canine lymphosarcoma,0,tm_score@global,score,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,global,1.30788,5000,5000,114,115,0.991304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,168.0,861.0,1849.0,2718.0,7561.0,15432.0,chromatin_od,global,1.30788,25,25,20,0,0.17391304347826086
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,168.0,861.0,1849.0,2718.0,7561.0,15432.0,chromatin_od,global,1.30788,50,50,30,2,0.2608695652173913
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,168.0,861.0,1849.0,2718.0,7561.0,15432.0,chromatin_od,global,1.30788,100,100,45,10,0.391304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,168.0,861.0,1849.0,2718.0,7561.0,15432.0,chromatin_od,global,1.30788,250,250,69,24,0.6
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,168.0,861.0,1849.0,2718.0,7561.0,15432.0,chromatin_od,global,1.30788,500,500,81,38,0.7043478260869566
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,168.0,861.0,1849.0,2718.0,7561.0,15432.0,chromatin_od,global,1.30788,1000,1000,95,52,0.8260869565217391
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,168.0,861.0,1849.0,2718.0,7561.0,15432.0,chromatin_od,global,1.30788,2000,2000,106,76,0.9217391304347826
246.tiff,canine lymphosarcoma,0,chromatin_od@global,od,True,1.30788,True,False,115,123,23910,0.9777,123,2,0.0,1.0,30.222,168.0,861.0,1849.0,2718.0,7561.0,15432.0,chromatin_od,global,1.30788,5000,5000,112,104,0.9739130434782609
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,domain,1.89154,25,25,21,1,0.1826086956521739
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,domain,1.89154,50,50,32,5,0.2782608695652174
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,domain,1.89154,100,100,49,11,0.4260869565217391
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,domain,1.89154,250,250,73,32,0.6347826086956522
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,domain,1.89154,500,500,82,56,0.7130434782608696
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,domain,1.89154,1000,1000,98,83,0.8521739130434782
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,domain,1.89154,2000,2000,110,95,0.9565217391304348
246.tiff,canine lymphosarcoma,0,tm_score@domain,score,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,domain,1.89154,5000,5000,114,115,0.991304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,163.0,803.0,1700.0,2926.0,6194.0,11583.0,chromatin_od,domain,1.89154,25,25,20,0,0.17391304347826086
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,163.0,803.0,1700.0,2926.0,6194.0,11583.0,chromatin_od,domain,1.89154,50,50,30,2,0.2608695652173913
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,163.0,803.0,1700.0,2926.0,6194.0,11583.0,chromatin_od,domain,1.89154,100,100,45,10,0.391304347826087
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,163.0,803.0,1700.0,2926.0,6194.0,11583.0,chromatin_od,domain,1.89154,250,250,69,24,0.6
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,163.0,803.0,1700.0,2926.0,6194.0,11583.0,chromatin_od,domain,1.89154,500,500,81,40,0.7043478260869566
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,163.0,803.0,1700.0,2926.0,6194.0,11583.0,chromatin_od,domain,1.89154,1000,1000,95,55,0.8260869565217391
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,163.0,803.0,1700.0,2926.0,6194.0,11583.0,chromatin_od,domain,1.89154,2000,2000,107,79,0.9304347826086956
246.tiff,canine lymphosarcoma,0,chromatin_od@domain,od,True,1.89154,True,False,115,123,16264,0.8523,121,2,0.0,1.0,30.222,163.0,803.0,1700.0,2926.0,6194.0,11583.0,chromatin_od,domain,1.89154,5000,5000,112,109,0.9739130434782609
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,current,1.0,25,25,19,4,0.16521739130434782
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,current,1.0,50,50,31,5,0.26956521739130435
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,current,1.0,100,100,48,9,0.41739130434782606
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,current,1.0,250,250,70,30,0.6086956521739131
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,current,1.0,500,500,87,53,0.7565217391304347
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,current,1.0,1000,1000,97,75,0.8434782608695652
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,current,1.0,2000,2000,103,94,0.8956521739130435
246.tiff,canine lymphosarcoma,1,tm_score@current,score,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,current,1.0,5000,5000,110,108,0.9565217391304348
246.tiff,canine lymphosarcoma,1,chromatin_od@current,od,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,190.0,954.0,2437.0,3508.0,6308.0,9850.0,chromatin_od,current,1.0,25,25,21,1,0.1826086956521739
246.tiff,canine lymphosarcoma,1,chromatin_od@current,od,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,190.0,954.0,2437.0,3508.0,6308.0,9850.0,chromatin_od,current,1.0,50,50,29,4,0.25217391304347825
246.tiff,canine lymphosarcoma,1,chromatin_od@current,od,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,190.0,954.0,2437.0,3508.0,6308.0,9850.0,chromatin_od,current,1.0,100,100,39,10,0.3391304347826087
246.tiff,canine lymphosarcoma,1,chromatin_od@current,od,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,190.0,954.0,2437.0,3508.0,6308.0,9850.0,chromatin_od,current,1.0,250,250,66,23,0.5739130434782609
246.tiff,canine lymphosarcoma,1,chromatin_od@current,od,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,190.0,954.0,2437.0,3508.0,6308.0,9850.0,chromatin_od,current,1.0,500,500,80,40,0.6956521739130435
246.tiff,canine lymphosarcoma,1,chromatin_od@current,od,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,190.0,954.0,2437.0,3508.0,6308.0,9850.0,chromatin_od,current,1.0,1000,1000,92,57,0.8
246.tiff,canine lymphosarcoma,1,chromatin_od@current,od,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,190.0,954.0,2437.0,3508.0,6308.0,9850.0,chromatin_od,current,1.0,2000,2000,103,74,0.8956521739130435
246.tiff,canine lymphosarcoma,1,chromatin_od@current,od,True,1.0,True,False,115,123,27677,0.9909,123,2,0.0,1.0,30.222,190.0,954.0,2437.0,3508.0,6308.0,9850.0,chromatin_od,current,1.0,5000,5000,113,101,0.9826086956521739
246.tiff,canine lymphosarcoma,1,tm_score@global,score,True,1.30788,True,False,115,123,24816,0.9773,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,global,1.30788,25,25,19,4,0.16521739130434782
246.tiff,canine lymphosarcoma,1,tm_score@global,score,True,1.30788,True,False,115,123,24816,0.9773,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,global,1.30788,50,50,31,5,0.26956521739130435
246.tiff,canine lymphosarcoma,1,tm_score@global,score,True,1.30788,True,False,115,123,24816,0.9773,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,global,1.30788,100,100,48,9,0.41739130434782606
246.tiff,canine lymphosarcoma,1,tm_score@global,score,True,1.30788,True,False,115,123,24816,0.9773,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,global,1.30788,250,250,70,30,0.6086956521739131
246.tiff,canine lymphosarcoma,1,tm_score@global,score,True,1.30788,True,False,115,123,24816,0.9773,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,global,1.30788,500,500,87,53,0.7565217391304347
246.tiff,canine lymphosarcoma,1,tm_score@global,score,True,1.30788,True,False,115,123,24816,0.9773,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,global,1.30788,1000,1000,97,75,0.8434782608695652
246.tiff,canine lymphosarcoma,1,tm_score@global,score,True,1.30788,True,False,115,123,24816,0.9773,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,global,1.30788,2000,2000,103,94,0.8956521739130435
246.tiff,canine lymphosarcoma,1,tm_score@global,score,True,1.30788,True,False,115,123,24816,0.9773,123,2,0.0,1.0,30.222,158.0,652.0,2073.0,3985.0,8745.0,16972.0,tm_score,global,1.30788,5000,5000,110,108,0.9565217391304348
246.tiff,canine lymphosarcoma,1,chromatin_od@global,od,True,1.30788,True,False,115,123,24816,0.9773,123,2,0.0,1.0,30.222,186.0,925.0,2350.0,3473.0,6021.0,9311.0,chromatin_od,global,1.30788,25,25,22,1,0.19130434782608696
