file_name,image_id,tumor_type,decision_grade,mpp,channel,base_size,n_angles,n_flips,n_seeds_delivered,seed_agreement_flagged,n_gt_mitotic_total,n_mitotic_crowded,geometric_ceiling,seed_index,seed_ann_id,seed_cx,seed_cy,n_matched_pool,map_median,mad_scale,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,method,pool_scope,generator,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,extract_floor,n_peaks,tie_frac,tail_arbitrary
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff,score,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,11301.0,15459.0,,,,,sqdiff,full,tm_sqdiff,25,25,0,0,0.0,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff,score,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,11301.0,15459.0,,,,,sqdiff,full,tm_sqdiff,50,50,0,0,0.0,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff,score,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,11301.0,15459.0,,,,,sqdiff,full,tm_sqdiff,100,100,1,0,0.005555555555555556,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff,score,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,11301.0,15459.0,,,,,sqdiff,full,tm_sqdiff,250,250,2,0,0.011111111111111112,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff,score,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,11301.0,15459.0,,,,,sqdiff,full,tm_sqdiff,500,500,4,0,0.022222222222222223,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff,score,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,11301.0,15459.0,,,,,sqdiff,full,tm_sqdiff,1000,1000,6,1,0.03333333333333333,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff,score,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,11301.0,15459.0,,,,,sqdiff,full,tm_sqdiff,2000,2000,9,2,0.05,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff,score,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,11301.0,15459.0,,,,,sqdiff,full,tm_sqdiff,5000,5000,31,10,0.17222222222222222,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_od,od,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,194.0,3508.0,,,,,sqdiff,full,tm_sqdiff,25,25,23,2,0.12777777777777777,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_od,od,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,194.0,3508.0,,,,,sqdiff,full,tm_sqdiff,50,50,44,5,0.24444444444444444,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_od,od,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,194.0,3508.0,,,,,sqdiff,full,tm_sqdiff,100,100,71,13,0.39444444444444443,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_od,od,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,194.0,3508.0,,,,,sqdiff,full,tm_sqdiff,250,250,98,23,0.5444444444444444,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_od,od,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,194.0,3508.0,,,,,sqdiff,full,tm_sqdiff,500,500,116,32,0.6444444444444445,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_od,od,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,194.0,3508.0,,,,,sqdiff,full,tm_sqdiff,1000,1000,127,49,0.7055555555555556,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_od,od,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,194.0,3508.0,,,,,sqdiff,full,tm_sqdiff,2000,2000,135,57,0.75,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_od,od,True,,False,False,180,85,16437,0.9415,76,2,0.0,0.8666666666666667,29.609,194.0,3508.0,,,,,sqdiff,full,tm_sqdiff,5000,5000,147,63,0.8166666666666667,-6.319777,26989.0,0.0001,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff@matched,score,True,,False,False,180,85,10524,0.7287,39,2,0.0,0.46111111111111114,29.609,,,,,,,sqdiff,matched,tm_sqdiff,25,25,0,0,0.0,-6.319777,26989.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff@matched,score,True,,False,False,180,85,10524,0.7287,39,2,0.0,0.46111111111111114,29.609,,,,,,,sqdiff,matched,tm_sqdiff,50,50,0,0,0.0,-6.319777,26989.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff@matched,score,True,,False,False,180,85,10524,0.7287,39,2,0.0,0.46111111111111114,29.609,,,,,,,sqdiff,matched,tm_sqdiff,100,100,1,0,0.005555555555555556,-6.319777,26989.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff@matched,score,True,,False,False,180,85,10524,0.7287,39,2,0.0,0.46111111111111114,29.609,,,,,,,sqdiff,matched,tm_sqdiff,250,250,2,0,0.011111111111111112,-6.319777,26989.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff@matched,score,True,,False,False,180,85,10524,0.7287,39,2,0.0,0.46111111111111114,29.609,,,,,,,sqdiff,matched,tm_sqdiff,500,500,4,0,0.022222222222222223,-6.319777,26989.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff@matched,score,True,,False,False,180,85,10524,0.7287,39,2,0.0,0.46111111111111114,29.609,,,,,,,sqdiff,matched,tm_sqdiff,1000,1000,6,1,0.03333333333333333,-6.319777,26989.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff@matched,score,True,,False,False,180,85,10524,0.7287,39,2,0.0,0.46111111111111114,29.609,,,,,,,sqdiff,matched,tm_sqdiff,2000,2000,9,2,0.05,-6.319777,26989.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff@matched,score,True,,False,False,180,85,10524,0.7287,39,2,0.0,0.46111111111111114,29.609,,,,,,,sqdiff,matched,tm_sqdiff,5000,5000,31,10,0.17222222222222222,-6.319777,26989.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed,score,True,,False,False,180,85,12483,0.794,78,287,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,full,tm_sqdiff_normed,25,25,4,0,0.022222222222222223,-1.0,250000.0,0.023,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed,score,True,,False,False,180,85,12483,0.794,78,287,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,full,tm_sqdiff_normed,50,50,7,0,0.03888888888888889,-1.0,250000.0,0.023,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed,score,True,,False,False,180,85,12483,0.794,78,287,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,full,tm_sqdiff_normed,100,100,8,0,0.044444444444444446,-1.0,250000.0,0.023,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed,score,True,,False,False,180,85,12483,0.794,78,287,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,full,tm_sqdiff_normed,250,250,16,1,0.08888888888888889,-1.0,250000.0,0.023,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed,score,True,,False,False,180,85,12483,0.794,78,287,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,full,tm_sqdiff_normed,500,500,29,4,0.16111111111111112,-1.0,250000.0,0.023,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed,score,True,,False,False,180,85,12483,0.794,78,287,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,full,tm_sqdiff_normed,1000,1000,37,9,0.20555555555555555,-1.0,250000.0,0.023,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed,score,True,,False,False,180,85,12483,0.794,78,287,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,full,tm_sqdiff_normed,2000,2000,57,18,0.31666666666666665,-1.0,250000.0,0.023,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed,score,True,,False,False,180,85,12483,0.794,78,287,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,full,tm_sqdiff_normed,5000,5000,106,36,0.5888888888888889,-1.0,250000.0,0.023,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed_od,od,True,,False,False,180,85,12483,0.794,78,2,0.0,0.9555555555555556,29.609,127.0,655.0,2401.0,5330.0,,,sqdiff_normed,full,tm_sqdiff_normed,25,25,23,1,0.12777777777777777,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed_od,od,True,,False,False,180,85,12483,0.794,78,2,0.0,0.9555555555555556,29.609,127.0,655.0,2401.0,5330.0,,,sqdiff_normed,full,tm_sqdiff_normed,50,50,47,2,0.2611111111111111,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed_od,od,True,,False,False,180,85,12483,0.794,78,2,0.0,0.9555555555555556,29.609,127.0,655.0,2401.0,5330.0,,,sqdiff_normed,full,tm_sqdiff_normed,100,100,77,7,0.42777777777777776,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed_od,od,True,,False,False,180,85,12483,0.794,78,2,0.0,0.9555555555555556,29.609,127.0,655.0,2401.0,5330.0,,,sqdiff_normed,full,tm_sqdiff_normed,250,250,111,23,0.6166666666666667,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed_od,od,True,,False,False,180,85,12483,0.794,78,2,0.0,0.9555555555555556,29.609,127.0,655.0,2401.0,5330.0,,,sqdiff_normed,full,tm_sqdiff_normed,500,500,135,32,0.75,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed_od,od,True,,False,False,180,85,12483,0.794,78,2,0.0,0.9555555555555556,29.609,127.0,655.0,2401.0,5330.0,,,sqdiff_normed,full,tm_sqdiff_normed,1000,1000,151,51,0.8388888888888889,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed_od,od,True,,False,False,180,85,12483,0.794,78,2,0.0,0.9555555555555556,29.609,127.0,655.0,2401.0,5330.0,,,sqdiff_normed,full,tm_sqdiff_normed,2000,2000,159,62,0.8833333333333333,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed_od,od,True,,False,False,180,85,12483,0.794,78,2,0.0,0.9555555555555556,29.609,127.0,655.0,2401.0,5330.0,,,sqdiff_normed,full,tm_sqdiff_normed,5000,5000,170,71,0.9444444444444444,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed@matched,score,True,,False,False,180,85,10524,0.7143,72,2,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,matched,tm_sqdiff_normed,25,25,4,0,0.022222222222222223,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed@matched,score,True,,False,False,180,85,10524,0.7143,72,2,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,matched,tm_sqdiff_normed,50,50,7,0,0.03888888888888889,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed@matched,score,True,,False,False,180,85,10524,0.7143,72,2,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,matched,tm_sqdiff_normed,100,100,8,0,0.044444444444444446,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed@matched,score,True,,False,False,180,85,10524,0.7143,72,2,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,matched,tm_sqdiff_normed,250,250,16,1,0.08888888888888889,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed@matched,score,True,,False,False,180,85,10524,0.7143,72,2,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,matched,tm_sqdiff_normed,500,500,29,4,0.16111111111111112,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed@matched,score,True,,False,False,180,85,10524,0.7143,72,2,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,matched,tm_sqdiff_normed,1000,1000,37,9,0.20555555555555555,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed@matched,score,True,,False,False,180,85,10524,0.7143,72,2,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,matched,tm_sqdiff_normed,2000,2000,57,18,0.31666666666666665,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_sqdiff_normed@matched,score,True,,False,False,180,85,10524,0.7143,72,2,0.0,0.9555555555555556,29.609,4275.0,7176.0,8907.0,10214.0,,,sqdiff_normed,matched,tm_sqdiff_normed,5000,5000,106,36,0.5888888888888889,-1.0,250000.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr,score,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,671.0,3321.0,5599.0,8952.0,,,ccorr,full,tm_ccorr,25,25,8,2,0.044444444444444446,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr,score,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,671.0,3321.0,5599.0,8952.0,,,ccorr,full,tm_ccorr,50,50,13,4,0.07222222222222222,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr,score,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,671.0,3321.0,5599.0,8952.0,,,ccorr,full,tm_ccorr,100,100,22,6,0.12222222222222222,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr,score,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,671.0,3321.0,5599.0,8952.0,,,ccorr,full,tm_ccorr,250,250,45,12,0.25,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr,score,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,671.0,3321.0,5599.0,8952.0,,,ccorr,full,tm_ccorr,500,500,72,19,0.4,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr,score,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,671.0,3321.0,5599.0,8952.0,,,ccorr,full,tm_ccorr,1000,1000,103,24,0.5722222222222222,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr,score,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,671.0,3321.0,5599.0,8952.0,,,ccorr,full,tm_ccorr,2000,2000,126,40,0.7,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr,score,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,671.0,3321.0,5599.0,8952.0,,,ccorr,full,tm_ccorr,5000,5000,158,55,0.8777777777777778,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr_od,od,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,139.0,664.0,1771.0,2875.0,,,ccorr,full,tm_ccorr,25,25,23,0,0.12777777777777777,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr_od,od,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,139.0,664.0,1771.0,2875.0,,,ccorr,full,tm_ccorr,50,50,43,4,0.2388888888888889,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr_od,od,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,139.0,664.0,1771.0,2875.0,,,ccorr,full,tm_ccorr,100,100,74,8,0.4111111111111111,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr_od,od,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,139.0,664.0,1771.0,2875.0,,,ccorr,full,tm_ccorr,250,250,112,25,0.6222222222222222,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr_od,od,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,139.0,664.0,1771.0,2875.0,,,ccorr,full,tm_ccorr,500,500,137,32,0.7611111111111111,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr_od,od,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,139.0,664.0,1771.0,2875.0,,,ccorr,full,tm_ccorr,1000,1000,155,48,0.8611111111111112,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr_od,od,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,139.0,664.0,1771.0,2875.0,,,ccorr,full,tm_ccorr,2000,2000,163,57,0.9055555555555556,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr_od,od,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,139.0,664.0,1771.0,2875.0,,,ccorr,full,tm_ccorr,5000,5000,173,68,0.9611111111111111,3.124698,18963.0,0.0002,False
300.tiff,300,canine cutaneous mast cell tumor,True,0.2533,hematoxylin_od,51,1,1,5,False,181,0,1.0,0,14581,4286.0,2527.0,10524,-6.897638,1.155723,tm_ccorr@matched,score,True,,False,False,180,85,10524,0.7161,73,2,0.0,0.9666666666666667,29.609,671.0,3321.0,5599.0,8952.0,,,ccorr,matched,tm_ccorr,25,25,8,2,0.044444444444444446,3.124698,18963.0,0.0002,False
