file_name,image_id,tumor_type,mpp,seed_index,seed_ann_id,n_retries,tightened_size,null_cell,area_ratio,arm_name,base_size,map_median,mad_scale,deep_floor,n_pool,pad_px,n_dup_fp,shortcut_ok,nms_radius_px,match_radius_px,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,2.98778,100,100,6,15,0.35294117647058826
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,2.98778,250,250,9,20,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,2.98778,500,500,11,24,0.6470588235294118
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,2.98778,1000,1000,14,31,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,2.98778,2000,2000,16,37,0.9411764705882353
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,tm_score,score,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,200.0,920.0,1280.0,2250.0,2250.0,2250.0,tm_score,2.98778,5000,2335,17,40,1.0
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,2.98778,25,25,9,5,0.5294117647058824
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,2.98778,50,50,10,13,0.5882352941176471
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,2.98778,100,100,14,23,0.8235294117647058
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,2.98778,250,250,15,33,0.8823529411764706
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,2.98778,500,500,17,37,1.0
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,2.98778,1000,1000,17,39,1.0
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,2.98778,2000,2000,17,40,1.0
201.tiff,201,canine lung cancer,0.2482,4,4479,0,51,True,1.0,largest_cc,51,-0.04357,1.01045,-1.55924,16911,25,5,,20.148,30.222,chromatin_od,od,True,3.0,True,False,17,49,2335,0.1949,40,1,0.0,1.0,25.0,85.0,310.0,475.0,475.0,475.0,chromatin_od,2.98778,5000,2335,17,40,1.0
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.09115,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.09115,50,50,30,6,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.09115,100,100,49,13,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.09115,250,250,71,31,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.09115,500,500,83,55,0.7217391304347827
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.09115,1000,1000,99,75,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.09115,2000,2000,106,92,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.09115,5000,5000,112,112,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,169.0,976.0,2069.0,3208.0,8134.0,11110.0,chromatin_od,0.09115,25,25,21,0,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,169.0,976.0,2069.0,3208.0,8134.0,11110.0,chromatin_od,0.09115,50,50,30,2,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,169.0,976.0,2069.0,3208.0,8134.0,11110.0,chromatin_od,0.09115,100,100,44,10,0.3826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,169.0,976.0,2069.0,3208.0,8134.0,11110.0,chromatin_od,0.09115,250,250,66,25,0.5739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,169.0,976.0,2069.0,3208.0,8134.0,11110.0,chromatin_od,0.09115,500,500,80,38,0.6956521739130435
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,169.0,976.0,2069.0,3208.0,8134.0,11110.0,chromatin_od,0.09115,1000,1000,92,51,0.8
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,169.0,976.0,2069.0,3208.0,8134.0,11110.0,chromatin_od,0.09115,2000,2000,103,75,0.8956521739130435
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,28611,0.9963,123,2,0.0,1.0,169.0,976.0,2069.0,3208.0,8134.0,11110.0,chromatin_od,0.09115,5000,5000,111,104,0.9652173913043478
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.18785,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.18785,50,50,30,6,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.18785,100,100,49,13,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.18785,250,250,71,31,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.18785,500,500,83,55,0.7217391304347827
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.18785,1000,1000,99,75,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.18785,2000,2000,106,92,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.18785,5000,5000,112,112,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,167.0,954.0,2003.0,3091.0,7726.0,10470.0,chromatin_od,0.18785,25,25,21,0,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,167.0,954.0,2003.0,3091.0,7726.0,10470.0,chromatin_od,0.18785,50,50,30,2,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,167.0,954.0,2003.0,3091.0,7726.0,10470.0,chromatin_od,0.18785,100,100,44,10,0.3826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,167.0,954.0,2003.0,3091.0,7726.0,10470.0,chromatin_od,0.18785,250,250,67,25,0.5826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,167.0,954.0,2003.0,3091.0,7726.0,10470.0,chromatin_od,0.18785,500,500,80,39,0.6956521739130435
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,167.0,954.0,2003.0,3091.0,7726.0,10470.0,chromatin_od,0.18785,1000,1000,93,52,0.808695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,167.0,954.0,2003.0,3091.0,7726.0,10470.0,chromatin_od,0.18785,2000,2000,103,77,0.8956521739130435
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,25786,0.9882,123,2,0.0,1.0,167.0,954.0,2003.0,3091.0,7726.0,10470.0,chromatin_od,0.18785,5000,5000,112,105,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.28455,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.28455,50,50,30,6,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.28455,100,100,49,13,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.28455,250,250,71,31,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.28455,500,500,83,55,0.7217391304347827
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.28455,1000,1000,99,75,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.28455,2000,2000,106,92,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.28455,5000,5000,112,112,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,164.0,908.0,1872.0,2843.0,6925.0,13137.0,chromatin_od,0.28455,25,25,21,0,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,164.0,908.0,1872.0,2843.0,6925.0,13137.0,chromatin_od,0.28455,50,50,31,2,0.26956521739130435
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,164.0,908.0,1872.0,2843.0,6925.0,13137.0,chromatin_od,0.28455,100,100,44,10,0.3826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,164.0,908.0,1872.0,2843.0,6925.0,13137.0,chromatin_od,0.28455,250,250,68,24,0.591304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,164.0,908.0,1872.0,2843.0,6925.0,13137.0,chromatin_od,0.28455,500,500,81,38,0.7043478260869566
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,164.0,908.0,1872.0,2843.0,6925.0,13137.0,chromatin_od,0.28455,1000,1000,95,54,0.8260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,164.0,908.0,1872.0,2843.0,6925.0,13137.0,chromatin_od,0.28455,2000,2000,106,77,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,20465,0.9393,122,2,0.0,1.0,164.0,908.0,1872.0,2843.0,6925.0,13137.0,chromatin_od,0.28455,5000,5000,112,106,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.38125,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.38125,50,50,30,6,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.38125,100,100,49,13,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.38125,250,250,71,31,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.38125,500,500,83,55,0.7217391304347827
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.38125,1000,1000,99,75,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.38125,2000,2000,106,92,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,137.0,848.0,1671.0,2629.0,7413.0,9113.0,tm_score,0.38125,5000,5000,112,112,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,160.0,834.0,1752.0,2966.0,5459.0,9609.0,chromatin_od,0.38125,25,25,21,0,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,160.0,834.0,1752.0,2966.0,5459.0,9609.0,chromatin_od,0.38125,50,50,31,2,0.26956521739130435
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,160.0,834.0,1752.0,2966.0,5459.0,9609.0,chromatin_od,0.38125,100,100,45,10,0.391304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,160.0,834.0,1752.0,2966.0,5459.0,9609.0,chromatin_od,0.38125,250,250,71,24,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,160.0,834.0,1752.0,2966.0,5459.0,9609.0,chromatin_od,0.38125,500,500,82,38,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,160.0,834.0,1752.0,2966.0,5459.0,9609.0,chromatin_od,0.38125,1000,1000,96,56,0.8347826086956521
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,0,41,False,0.6463,base51,51,-0.00555,0.1934,-0.29564,29838,25,320,True,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,13581,0.7736,121,2,0.0,1.0,160.0,834.0,1752.0,2966.0,5459.0,9609.0,chromatin_od,0.38125,2000,2000,107,80,0.9304347826086956
