subset,domain,file_name,image_id,seed_index,condition,alpha,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,n_gt_mitotic,tpl_sha1,fill_value,ring_share,mass_to_shape,n_peaks,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,od_descending,t_run_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
testing_35,canine lung cancer,230.tiff,230,1,fill_alpha_0,0.0,5700,3271.0,2404.0,0.24816562612969095,30.221751968503938,17,900491f9d364213fc8ce9a12cdbe8ae1e39d4243,0.11586447060108185,6.132582337170383e-08,0.0,100,99,2601,0,,0,True,1.955,6,12,12,,0.6,0.6,0.4
testing_35,canine lung cancer,230.tiff,230,1,fill_alpha_1,1.0,5700,3271.0,2404.0,0.24816562612969095,30.221751968503938,17,e2534980da7d0cb29e16a818748f2c0535bc0fbe,0.0336880125105381,0.4717576334298808,2.038959312975762,100,100,2601,0,,0,True,1.827,6,12,13,,0.6,0.6,0.43333333333333335
testing_35,canine lung cancer,230.tiff,230,1,fill_alpha_2,2.0,5700,3271.0,2404.0,0.24816562612969095,30.221751968503938,17,fb20ec6939c674297637c49c30ccbca3fac1f5b6,-0.04848844185471535,0.5000000000000001,4.077918625951524,100,100,2601,0,,0,True,1.775,6,11,12,,0.6,0.55,0.4
testing_35,canine lung cancer,230.tiff,230,2,default_51,,5703,2386.0,2895.0,0.24816562612969095,30.221751968503938,17,7269f7a82c4548ad36194934649cb2ce5c5d588b,,,,100,99,2601,0,,0,True,1.71,6,10,11,30.0,0.6,0.5,0.36666666666666664
testing_35,canine lung cancer,230.tiff,230,2,fill_alpha_m1,-1.0,5703,2386.0,2895.0,0.24816562612969095,30.221751968503938,17,c76ea17e65864e772f7e1770615b6579819f5eee,0.15852795541286469,0.443025204816878,-1.2181786918932702,100,98,2601,0,,0,True,1.658,2,2,2,,0.2,0.1,0.06666666666666667
testing_35,canine lung cancer,230.tiff,230,2,fill_alpha_0,0.0,5703,2386.0,2895.0,0.24816562612969095,30.221751968503938,17,6fb0a403b74d930ee59367f15d80daa28809da06,0.10478225350379944,1.674826179313105e-08,0.0,100,100,2601,0,,0,True,1.665,6,12,13,,0.6,0.6,0.43333333333333335
testing_35,canine lung cancer,230.tiff,230,2,fill_alpha_1,1.0,5703,2386.0,2895.0,0.24816562612969095,30.221751968503938,17,5bfdc97a48a765e8500b4689c134789d523fbc4c,0.05103654786944389,0.44196807096524854,1.2181786918932702,100,99,2601,0,,0,True,1.603,6,12,14,,0.6,0.6,0.4666666666666667
testing_35,canine lung cancer,230.tiff,230,2,fill_alpha_2,2.0,5703,2386.0,2895.0,0.24816562612969095,30.221751968503938,17,d668e972f740f8e87519466655d9c4dc94d6669b,-0.0027091566007584333,0.4973460460160169,2.4363573837865404,100,100,2601,0,,0,True,1.589,5,11,12,,0.5,0.55,0.4
testing_35,canine lung cancer,235.tiff,235,0,default_51,,5810,5435.0,775.0,0.24816562612969095,30.221751968503938,21,1627872c5eed084c3efdf6b3d61b023f8dc88568,,,,100,98,2601,0,,0,True,1.623,4,4,7,30.0,0.4,0.2,0.23333333333333334
testing_35,canine lung cancer,235.tiff,235,0,fill_alpha_m1,-1.0,5810,5435.0,775.0,0.24816562612969095,30.221751968503938,21,eb16189bde3b2fed0aac9ade665c23e0aaec9d27,0.08291591703891754,0.4027086837586794,-1.12341296222137,100,90,2601,0,,0,True,1.988,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,canine lung cancer,235.tiff,235,0,fill_alpha_0,0.0,5810,5435.0,775.0,0.24816562612969095,30.221751968503938,21,7b564610e58db47a9a1563f701bd4d7c812d1ba9,0.04989740625023842,4.7841254712666284e-08,0.0,100,96,2601,0,,0,True,1.634,3,3,4,,0.3,0.15,0.13333333333333333
testing_35,canine lung cancer,235.tiff,235,0,fill_alpha_1,1.0,5810,5435.0,775.0,0.24816562612969095,30.221751968503938,21,838cbf3465b70abe3abe458c6b355971840e0f89,0.016878901049494743,0.4443818165427212,1.12341296222137,100,99,2601,0,,0,True,1.639,3,4,6,,0.3,0.2,0.2
testing_35,canine lung cancer,235.tiff,235,0,fill_alpha_2,2.0,5810,5435.0,775.0,0.24816562612969095,30.221751968503938,21,f7f1742839a450d328dc549899c71e25a82e88cc,-0.01613960787653923,0.5000000000000001,2.24682592444274,100,99,2601,0,,0,True,1.988,4,4,6,,0.4,0.2,0.2
testing_35,canine lung cancer,235.tiff,235,1,default_51,,5831,6464.0,3084.0,0.24816562612969095,30.221751968503938,21,b6d457f76719cd1dbf7ae9f11c183cc1912d82b0,,,,100,97,2601,0,,0,True,1.905,3,4,4,30.0,0.3,0.2,0.13333333333333333
testing_35,canine lung cancer,235.tiff,235,1,fill_alpha_m1,-1.0,5831,6464.0,3084.0,0.24816562612969095,30.221751968503938,21,b184bdd6661210bdc2152921b1b0078c2b395761,0.11973091959953308,0.45846928761673544,-1.2434374577499747,100,92,2601,0,,0,True,2.123,0,1,1,,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,235.tiff,235,1,fill_alpha_0,0.0,5831,6464.0,3084.0,0.24816562612969095,30.221751968503938,21,0a430c55243e1edeb5bdbb367025898da5229a20,0.07144954055547714,6.986983313877955e-08,0.0,100,95,2601,0,,0,True,2.208,3,3,4,,0.3,0.15,0.13333333333333333
testing_35,canine lung cancer,235.tiff,235,1,fill_alpha_1,1.0,5831,6464.0,3084.0,0.24816562612969095,30.221751968503938,21,114f705aad3ec45b250eca7020f0d6b33f84b761,0.023168155923485756,0.4661790965042009,1.2434374577499747,100,99,2601,0,,0,True,2.092,4,4,7,,0.4,0.2,0.23333333333333334
testing_35,canine lung cancer,235.tiff,235,1,fill_alpha_2,2.0,5831,6464.0,3084.0,0.24816562612969095,30.221751968503938,21,1c748e1eb0f6922a7d0efcfcc0b8d0905dee6a6a,-0.02511322684586048,0.5,2.4868749154999494,100,99,2601,0,,0,True,2.142,3,6,7,,0.3,0.3,0.23333333333333334
testing_35,canine lung cancer,235.tiff,235,2,default_51,,5830,4330.0,3417.0,0.24816562612969095,30.221751968503938,21,42fc828cc1d72e4d4ba3558d1e8676f91986c7d1,,,,100,100,2601,0,,0,True,2.072,3,3,6,30.0,0.3,0.15,0.2
testing_35,canine lung cancer,235.tiff,235,2,fill_alpha_m1,-1.0,5830,4330.0,3417.0,0.24816562612969095,30.221751968503938,21,ad6482a41e9f95e652590b65a4ae82fbc6106ef9,0.13164670765399933,0.49835538607227364,-1.8013101190906022,100,94,2601,0,,0,True,2.082,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,235.tiff,235,2,fill_alpha_0,0.0,5830,4330.0,3417.0,0.24816562612969095,30.221751968503938,21,68122a882aad19aa3c4501f9b71eda1656bc7f51,0.0751485526561737,8.593164490503997e-08,0.0,100,95,2601,0,,0,True,2.08,3,3,5,,0.3,0.15,0.16666666666666666
testing_35,canine lung cancer,235.tiff,235,2,fill_alpha_1,1.0,5830,4330.0,3417.0,0.24816562612969095,30.221751968503938,21,c965569fc255a060301ab61bb62774b41d3b67c5,0.018650386482477188,0.48521538040631873,1.8013101190906022,100,100,2601,0,,0,True,2.084,4,4,7,,0.4,0.2,0.23333333333333334
testing_35,canine lung cancer,235.tiff,235,2,fill_alpha_2,2.0,5830,4330.0,3417.0,0.24816562612969095,30.221751968503938,21,eaa658e9145acb17256aee005ad56cf210bad6b4,-0.03784777969121933,0.5,3.6026202381812045,100,100,2601,0,,0,True,2.033,4,5,8,,0.4,0.25,0.26666666666666666
testing_35,canine lung cancer,242.tiff,242,0,default_51,,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,4b8d6b44c7b6feafd975e51a438eac79d96f507f,,,,100,98,2601,0,,0,True,2.017,0,1,1,30.0,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,0,fill_alpha_m1,-1.0,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,2570bfaeabc4f50e07305ae2e479f0886c2cca31,0.1317899078130722,0.43365503025997065,-1.2932824191639474,100,94,2601,0,,0,True,2.044,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,0,fill_alpha_0,0.0,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,cdd1e89f5743028bd8bbbdf42fd0606eed362c89,0.0764169991016388,9.566228481503402e-09,0.0,100,99,2601,0,,0,True,2.166,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,0,fill_alpha_1,1.0,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,b389a58856a69461559b7fc2c0f3c94a81d37baa,0.021044090390205383,0.4643989108667056,1.2932824191639474,100,99,2601,0,,0,True,2.054,0,1,1,,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,0,fill_alpha_2,2.0,6180,2627.0,4231.0,0.24816562612969095,30.221751968503938,26,16259b4596e18ebb92f76698a2646066c1a3523c,-0.03432881832122803,0.5000000000000001,2.5865648383278947,100,100,2601,0,,0,True,2.105,0,1,1,,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,1,default_51,,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,3ca0707257309321ce9441c5398a354cb17434a8,,,,100,100,2601,0,,0,True,2.179,1,1,1,30.0,0.1,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,1,fill_alpha_m1,-1.0,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,bf78a95247202481f99ac9a2f3c7457330fd7ee5,0.14333249628543854,0.4632235413951658,-1.3964687159191735,100,94,2601,0,,0,True,2.102,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,1,fill_alpha_0,0.0,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,b9eeecda45a002c0e2614d7a5985fa16b52c4739,0.08251482993364334,6.03988623384233e-08,0.0,100,100,2601,0,,0,True,2.145,2,2,2,,0.2,0.1,0.06666666666666667
testing_35,canine lung cancer,242.tiff,242,1,fill_alpha_1,1.0,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,0baa9d96688f4c868e8902dd7b70b5aa20ff6989,0.02169717475771904,0.47136590927166766,1.3964687159191735,100,100,2601,0,,0,True,2.13,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,1,fill_alpha_2,2.0,6178,201.0,4168.0,0.24816562612969095,30.221751968503938,26,18bf3ee4baae0f418709e1de5f0f9859976d96d1,-0.03912048414349556,0.49999999999999994,2.792937431838347,100,100,2601,0,,0,True,2.066,1,1,1,,0.1,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,2,default_51,,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,2d5be10c1a4988bd23f452e77deaa9d4a9018528,,,,100,99,2601,0,,0,True,2.065,0,1,1,30.0,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,2,fill_alpha_m1,-1.0,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,7f57a07464997af7b663a6d832fbc7f59c2da04a,0.1078987717628479,0.2987205908019825,-0.837232606334484,100,95,2601,0,,0,True,2.074,0,0,0,,0.0,0.0,0.0
testing_35,canine lung cancer,242.tiff,242,2,fill_alpha_0,0.0,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,17e88efc8fe916c36a5c69e03f7a0357466d0e5a,0.06590734422206879,9.386001218335356e-09,0.0,100,98,2601,0,,0,True,2.002,0,1,1,,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,2,fill_alpha_1,1.0,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,f0fcc844e791924de45cab8040c62c62bf71fea4,0.023915911093354225,0.3527595837926767,0.837232606334484,100,99,2601,0,,0,True,1.913,0,1,1,,0.0,0.05,0.03333333333333333
testing_35,canine lung cancer,242.tiff,242,2,fill_alpha_2,2.0,6161,3464.0,1628.0,0.24816562612969095,30.221751968503938,26,a9701d8a759026861efad32d1b3f8667b1ab5c69,-0.018075520172715187,0.48633544902039216,1.674465212668968,100,99,2601,0,,0,True,1.848,0,1,1,,0.0,0.05,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,0,default_51,,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,4e2a055fabc3683dacc791dfd6abffc31e0f0a14,,,,100,98,2601,0,,0,True,1.732,1,4,7,30.0,0.1,0.2,0.23333333333333334
original_14,canine lymphosarcoma,245.tiff,245,0,fill_alpha_m1,-1.0,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,85e34dc8de127d85999cb6e6808a9205452ca2e3,0.06872230023145676,0.35983446589566886,-0.8256150545155494,100,100,2601,0,,0,True,1.689,1,3,5,,0.1,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,0,fill_alpha_0,0.0,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,3e87283fae517dbdf3c381ef2a7b91397b9bb7a5,0.05111999064683914,9.59233555233347e-09,0.0,100,100,2601,0,,0,True,1.65,1,3,5,,0.1,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,0,fill_alpha_1,1.0,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,40f449c40a93caef67a011b7185d07368b253ea5,0.033517684787511826,0.38276428503571025,0.8256150545155494,100,97,2601,0,,0,True,1.615,2,4,5,,0.2,0.2,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,0,fill_alpha_2,2.0,6317,4774.0,2184.0,0.24816562612969095,30.221751968503938,89,7f13a8ac2fbc2b7967abda0c2bd2e370cc9cb20d,0.01591537706553936,0.4807682481039759,1.6512301090310988,100,97,2601,0,,0,True,1.725,1,3,3,,0.1,0.15,0.1
original_14,canine lymphosarcoma,245.tiff,245,1,default_51,,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,2340dc408bb5b7e9eb2242cc2a945081f8eb548f,,,,100,98,2601,0,,0,True,1.853,0,0,1,30.0,0.0,0.0,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,1,fill_alpha_m1,-1.0,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,008f5a4b3e444f6c75cc2fa5f075a6e52928f0dd,0.05504957586526871,0.25939534657121954,-0.580083754122907,100,97,2601,0,,0,True,1.845,2,3,4,,0.2,0.15,0.13333333333333333
original_14,canine lymphosarcoma,245.tiff,245,1,fill_alpha_0,0.0,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,1ced41864e1b0211081be5ad46bce1cc05a38333,0.04289507865905762,4.381831509600959e-08,0.0,100,96,2601,0,,0,True,1.775,2,4,5,,0.2,0.2,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,1,fill_alpha_1,1.0,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,b441e785ab5abfd0ae5bc8dd5da129190feb4cdb,0.03074057772755623,0.2651663100682951,0.580083754122907,100,96,2601,0,,0,True,1.895,1,1,3,,0.1,0.05,0.1
original_14,canine lymphosarcoma,245.tiff,245,1,fill_alpha_2,2.0,6243,794.0,170.0,0.24816562612969095,30.221751968503938,89,191663a86c4080f734b9b9842e6fd4a3e10ded50,0.01858607865869999,0.39770550960844336,1.160167508245814,100,97,2601,0,,0,True,1.873,2,2,3,,0.2,0.1,0.1
original_14,canine lymphosarcoma,245.tiff,245,2,default_51,,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,1cd413df20ce611acde55661ff31206df322faab,,,,100,99,2601,0,,0,True,1.848,1,1,1,30.0,0.1,0.05,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,2,fill_alpha_m1,-1.0,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,10a37fd9bc577486183c4a902facf83e4134bdd9,0.08845744282007217,0.41153777342650394,-0.9115600656839695,100,98,2601,0,,0,True,1.834,0,1,1,,0.0,0.05,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,2,fill_alpha_0,0.0,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,4eee16fdcd394a77a6369599aff7fd2dcfd4035f,0.060620758682489395,4.589737622760266e-08,0.0,100,98,2601,0,,0,True,1.772,1,2,2,,0.1,0.1,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,245,2,fill_alpha_1,1.0,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,95fc7a17c9f449af28e3619c7d109272f4681eb4,0.03278407081961632,0.3988381439991335,0.9115600656839695,100,99,2601,0,,0,True,1.631,1,3,5,,0.1,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,2,fill_alpha_2,2.0,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,89,5dcb211a1f93b5b51018efe7318ff26ed6e390f0,0.004947383422404528,0.4908266762263697,1.823120131367939,100,100,2601,0,,0,True,1.53,2,5,6,,0.2,0.25,0.2
original_14,canine lymphosarcoma,246.tiff,246,0,default_51,,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,d52705e100bffca19288e176fb8ce51f00fab4b8,,,,100,98,2601,0,,0,True,1.61,10,17,24,30.0,1.0,0.85,0.8
original_14,canine lymphosarcoma,246.tiff,246,0,fill_alpha_m1,-1.0,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,e514668c3907b43bb1d708b015c95183694d8eaa,0.13511055707931519,0.4645493620438015,-1.3981426360481461,100,97,2601,1,rank9:non_human_findings:ann-1:d_click=21.3,0,True,1.569,6,8,9,,0.6,0.4,0.3
original_14,canine lymphosarcoma,246.tiff,246,0,fill_alpha_0,0.0,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,b1424a3c132e3efe50fd017987952f4f432d9d1b,0.08231575042009354,2.808974496282019e-08,0.0,100,94,2601,0,,0,True,1.559,10,18,23,,1.0,0.9,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,0,fill_alpha_1,1.0,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,9d7dc56fbc08c734fa335ad5f1522a536a5bf757,0.02952093444764614,0.4709889776350401,1.3981426360481461,100,97,2601,0,,0,True,1.622,10,18,24,,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,0,fill_alpha_2,2.0,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,115,1890bc0a000863f076f708dd255d384a5740675f,-0.023273879662156105,0.5,2.7962852720962923,100,99,2601,0,,0,True,1.759,10,19,25,,1.0,0.95,0.8333333333333334
original_14,canine lymphosarcoma,246.tiff,246,1,default_51,,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,64f8d1973cb97648d329f4b51c7fc80ec14abc3f,,,,100,98,2601,0,,0,True,1.693,10,19,26,30.0,1.0,0.95,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,1,fill_alpha_m1,-1.0,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,b7ed5a3c798833c303aff989bf75dc3bf8b9abc4,0.1398448497056961,0.43733308076737404,-1.1094013518247752,100,93,2601,0,,0,True,1.64,7,9,13,,0.7,0.45,0.43333333333333335
original_14,canine lymphosarcoma,246.tiff,246,1,fill_alpha_0,0.0,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,3f1c2b084a4825b097f428c75192470d19aad270,0.08428914099931717,1.6826736132933517e-08,0.0,100,96,2601,0,,0,True,1.634,8,12,15,,0.8,0.6,0.5
original_14,canine lymphosarcoma,246.tiff,246,1,fill_alpha_1,1.0,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,1d5359531e83374a014fd121b879c7df60396a43,0.028733430430293083,0.4557615774767894,1.1094013518247752,100,97,2601,0,,0,True,1.629,10,18,24,,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,1,fill_alpha_2,2.0,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,115,dd047b46041335f9fc7bc06f41964a7d6de8f311,-0.026822278276085854,0.5000000000000001,2.2188027036495503,100,100,2601,0,,0,True,1.565,10,18,23,,1.0,0.9,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,2,default_51,,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,efa06d7c662a1ee3cddd234d517265ce47f40c81,,,,100,100,2601,0,,0,True,1.493,10,19,26,30.0,1.0,0.95,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,2,fill_alpha_m1,-1.0,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,cead09f70f68c4e0042c916902db14d5b0e7bd22,0.11563894897699356,0.4432780220388398,-1.437648560193564,100,93,2601,1,rank34:non_human_findings:ann-1:d_click=21.6,0,True,2.001,8,9,11,,0.8,0.45,0.36666666666666664
original_14,canine lymphosarcoma,246.tiff,246,2,fill_alpha_0,0.0,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,a6c1bc66946e0464aef2d6cf9f0cf0cac439a115,0.07256361097097397,6.319277288143916e-08,0.0,100,95,2601,0,,0,True,2.074,10,16,21,,1.0,0.8,0.7
original_14,canine lymphosarcoma,246.tiff,246,2,fill_alpha_1,1.0,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,549aac9968c70543d16b61b42ec002a1c94744e2,0.029488269239664078,0.46855184753192985,1.437648560193564,100,99,2601,0,,0,True,1.997,10,18,24,,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,2,fill_alpha_2,2.0,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,115,0f17117154859a34cbe1682f0a1af6f531ea9ff7,-0.013587070629000664,0.5,2.875297120387128,100,100,2601,0,,0,True,2.025,10,19,26,,1.0,0.95,0.8666666666666667
testing_35,canine lymphosarcoma,249.tiff,249,0,default_51,,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,39fb274a6529587a067d6bd00bc1307f7261c7ce,,,,100,100,2601,0,,0,True,2.61,7,16,24,30.0,0.7,0.8,0.8
testing_35,canine lymphosarcoma,249.tiff,249,0,fill_alpha_m1,-1.0,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,5895f05cb88e18dfe17eba11c97c8acd636933ff,0.20204903185367584,0.4923257437020636,-1.8996939483184356,100,95,2601,0,,0,True,2.348,4,5,5,,0.4,0.25,0.16666666666666666
testing_35,canine lymphosarcoma,249.tiff,249,0,fill_alpha_0,0.0,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,7e3dcf09fecf5d9c197829f6c30d75b3e4ccb7d8,0.11116819083690643,3.97920478220309e-08,0.0,100,100,2601,0,,0,True,2.423,6,15,22,,0.6,0.75,0.7333333333333333
testing_35,canine lymphosarcoma,249.tiff,249,0,fill_alpha_1,1.0,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,98fcbb430245d1d29cd63216af62ce5a67e90dac,0.020287351682782173,0.4886039617421316,1.8996939483184356,100,100,2601,0,,0,True,2.92,7,15,24,,0.7,0.75,0.8
testing_35,canine lymphosarcoma,249.tiff,249,0,fill_alpha_2,2.0,6940,3611.0,621.0,0.24816562612969095,30.221751968503938,111,85b4cadcecf5623387800f8121294a005b566b82,-0.07059349119663239,0.49999999999999994,3.7993878966368713,100,100,2601,0,,0,True,3.316,7,15,24,,0.7,0.75,0.8
testing_35,canine lymphosarcoma,249.tiff,249,1,default_51,,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,5a9666020cb5485469042887dbae0b88c94e232a,,,,100,97,2601,0,,0,True,5.268,7,15,23,30.0,0.7,0.75,0.7666666666666667
testing_35,canine lymphosarcoma,249.tiff,249,1,fill_alpha_m1,-1.0,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,66c3087b44f4c762b83fb3fef4f1e1b8f1d1dfd0,0.13099676370620728,0.4324121579773333,-1.1106382688507483,100,96,2601,0,,0,True,8.155,5,7,9,,0.5,0.35,0.3
testing_35,canine lymphosarcoma,249.tiff,249,1,fill_alpha_0,0.0,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,f2e072440afb57808dee0ddcff3ec18dde6fe239,0.08018556237220764,4.410196540729193e-08,0.0,100,100,2601,0,,0,True,11.054,7,15,24,,0.7,0.75,0.8
testing_35,canine lymphosarcoma,249.tiff,249,1,fill_alpha_1,1.0,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,bb996ebafa53b46d06c597ac84032fcad5c97747,0.029374361038208008,0.431011103354469,1.1106382688507483,100,100,2601,0,,0,True,14.294,7,14,24,,0.7,0.7,0.8
testing_35,canine lymphosarcoma,249.tiff,249,1,fill_alpha_2,2.0,7008,3751.0,2618.0,0.24816562612969095,30.221751968503938,111,629e13c445e9f1ee29efed10e7234c395e94edfa,-0.021436844021081924,0.5000000000000001,2.2212765377014967,100,100,2601,0,,0,True,14.929,6,14,23,,0.6,0.7,0.7666666666666667
testing_35,canine lymphosarcoma,249.tiff,249,2,default_51,,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,37d8837f0bbf153dae4f14f527fba661eed6af86,,,,100,100,2601,0,,0,True,12.108,7,16,24,30.0,0.7,0.8,0.8
testing_35,canine lymphosarcoma,249.tiff,249,2,fill_alpha_m1,-1.0,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,36160bcd5f3262fc9a2fa5a1a43f4b84a2cad46c,0.17222757637500763,0.4848302064069428,-1.7440572642262415,100,99,2601,0,,0,True,8.016,3,4,4,,0.3,0.2,0.13333333333333333
testing_35,canine lymphosarcoma,249.tiff,249,2,fill_alpha_0,0.0,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,8256f42e6fd69091ce1156bf9ade022e579eacdc,0.09736743569374084,6.57303994649337e-08,0.0,100,99,2601,0,,0,True,5.669,6,14,21,,0.6,0.7,0.7
testing_35,canine lymphosarcoma,249.tiff,249,2,fill_alpha_1,1.0,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,c976b3c5cf9caef6f36d848bba35ab4f846004e0,0.022507283836603165,0.4793754477417875,1.7440572642262415,100,100,2601,0,,0,True,4.403,7,16,24,,0.7,0.8,0.8
testing_35,canine lymphosarcoma,249.tiff,249,2,fill_alpha_2,2.0,6992,1801.0,2282.0,0.24816562612969095,30.221751968503938,111,85d9e062b57a67482f5c2aa4562a9a30b13b22d3,-0.052352868020534515,0.5000000000000001,3.488114528452483,100,100,2601,0,,0,True,3.642,7,16,24,,0.7,0.8,0.8
testing_35,canine lymphosarcoma,284.tiff,284,0,default_51,,11810,3734.0,1582.0,0.24816562612969095,30.221751968503938,74,efd0653ea55beaf558f21d0064f6694badb6a405,,,,100,100,2601,0,,0,True,3.185,9,15,17,30.0,0.9,0.75,0.5666666666666667
testing_35,canine lymphosarcoma,284.tiff,284,0,fill_alpha_m1,-1.0,11810,3734.0,1582.0,0.24816562612969095,30.221751968503938,74,e8958984615aeaeb465a53d9af9e4de514f6c22c,0.20971666276454926,0.4999917820790627,-2.0852661665138434,100,98,2601,0,,0,True,2.831,0,0,0,,0.0,0.0,0.0
testing_35,canine lymphosarcoma,284.tiff,284,0,fill_alpha_0,0.0,11810,3734.0,1582.0,0.24816562612969095,30.221751968503938,74,6151b394b496616f122cb4f9423482ccffe0d3b2,0.12012995034456253,4.517130648473276e-08,0.0,100,98,2601,0,,0,True,3.57,7,12,14,,0.7,0.6,0.4666666666666667
testing_35,canine lymphosarcoma,284.tiff,284,0,fill_alpha_1,1.0,11810,3734.0,1582.0,0.24816562612969095,30.221751968503938,74,36480625cfda4fcac1f50ce6da8b941afbba42fc,0.030543239787220955,0.4889521204540806,2.0852661665138434,100,100,2601,0,,0,True,3.259,8,16,20,,0.8,0.8,0.6666666666666666
