file_name,tumor_type,image_id,condition,tighten_channel,base_size,tpl_cx,tpl_cy,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,precision_at_budget
233.tiff,canine lung cancer,233,gray_bbox,gray_inverted,25,4418.0,2139.0,-0.01397,0.1566,0.24816562612969095,tm_score,score,True,-1.5,True,False,17,23,97,0.0084,4,1,0.0,0.6470588235294118,30.222,61.0,,,,,,50,50,8,4,0.47058823529411764,0.16
233.tiff,canine lung cancer,233,gray_bbox,gray_inverted,25,4418.0,2139.0,-0.01397,0.1566,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,23,97,0.0084,4,1,0.0,0.6470588235294118,30.222,23.0,,,,,,10,10,7,0,0.4117647058823529,0.7
233.tiff,canine lung cancer,233,gray_bbox,gray_inverted,25,4418.0,2139.0,-0.01397,0.1566,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,23,97,0.0084,4,1,0.0,0.6470588235294118,30.222,23.0,,,,,,20,20,8,1,0.47058823529411764,0.4
233.tiff,canine lung cancer,233,gray_bbox,gray_inverted,25,4418.0,2139.0,-0.01397,0.1566,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,23,97,0.0084,4,1,0.0,0.6470588235294118,30.222,23.0,,,,,,30,30,10,2,0.5882352941176471,0.3333333333333333
233.tiff,canine lung cancer,233,gray_bbox,gray_inverted,25,4418.0,2139.0,-0.01397,0.1566,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,17,23,97,0.0084,4,1,0.0,0.6470588235294118,30.222,23.0,,,,,,50,50,10,3,0.5882352941176471,0.2
233.tiff,canine lung cancer,233,gray_bbox,gray_inverted,25,4418.0,2139.0,-0.01397,0.1566,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,23,97,0.0084,4,1,0.0,0.6470588235294118,30.222,23.0,,,,,,10,10,8,0,0.47058823529411764,0.8
233.tiff,canine lung cancer,233,gray_bbox,gray_inverted,25,4418.0,2139.0,-0.01397,0.1566,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,23,97,0.0084,4,1,0.0,0.6470588235294118,30.222,23.0,,,,,,20,20,8,1,0.47058823529411764,0.4
233.tiff,canine lung cancer,233,gray_bbox,gray_inverted,25,4418.0,2139.0,-0.01397,0.1566,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,23,97,0.0084,4,1,0.0,0.6470588235294118,30.222,23.0,,,,,,30,30,10,2,0.5882352941176471,0.3333333333333333
233.tiff,canine lung cancer,233,gray_bbox,gray_inverted,25,4418.0,2139.0,-0.01397,0.1566,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,17,23,97,0.0084,4,1,0.0,0.6470588235294118,30.222,23.0,,,,,,50,50,10,3,0.5882352941176471,0.2
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,tm_score,score,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,10,10,3,0,0.033707865168539325,0.3
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,tm_score,score,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,20,20,7,0,0.07865168539325842,0.35
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,tm_score,score,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,30,30,9,2,0.10112359550561797,0.3
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,tm_score,score,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,50,50,12,3,0.1348314606741573,0.24
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,10,10,1,0,0.011235955056179775,0.1
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,20,20,2,1,0.02247191011235955,0.1
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,30,30,5,1,0.056179775280898875,0.16666666666666666
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,50,50,12,3,0.1348314606741573,0.24
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,10,10,1,1,0.011235955056179775,0.1
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,20,20,2,1,0.02247191011235955,0.1
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,30,30,4,1,0.0449438202247191,0.13333333333333333
245.tiff,canine lymphosarcoma,245,hem_bbox,hematoxylin_od,23,4769.0,2186.0,-0.00182,0.07749,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,98,0.0085,4,1,0.0,0.19101123595505617,30.222,,,,,,,50,50,12,1,0.1348314606741573,0.24
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,tm_score,score,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,10,10,1,0,0.011235955056179775,0.1
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,tm_score,score,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,20,20,2,1,0.02247191011235955,0.1
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,tm_score,score,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,30,30,3,1,0.033707865168539325,0.1
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,tm_score,score,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,50,50,6,1,0.06741573033707865,0.12
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,10,10,1,1,0.011235955056179775,0.1
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,20,20,4,1,0.0449438202247191,0.2
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,30,30,7,1,0.07865168539325842,0.23333333333333334
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,50,50,8,3,0.0898876404494382,0.16
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,10,10,1,1,0.011235955056179775,0.1
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,20,20,5,1,0.056179775280898875,0.25
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,30,30,6,2,0.06741573033707865,0.2
245.tiff,canine lymphosarcoma,245,gray_bbox,gray_inverted,51,4774.0,2184.0,-0.00055,0.20199,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,97,0.0083,4,1,0.0,0.10112359550561797,30.222,,,,,,,50,50,8,2,0.0898876404494382,0.16
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,10,10,8,2,0.06956521739130435,0.8
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,20,20,14,2,0.12173913043478261,0.7
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,30,30,16,4,0.1391304347826087,0.5333333333333333
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,50,50,22,5,0.19130434782608696,0.44
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,10,10,10,0,0.08695652173913043,1.0
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,20,20,16,1,0.1391304347826087,0.8
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,30,30,22,1,0.19130434782608696,0.7333333333333333
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,50,50,29,6,0.25217391304347825,0.58
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,10,10,10,0,0.08695652173913043,1.0
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,20,20,17,1,0.14782608695652175,0.85
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,30,30,20,3,0.17391304347826086,0.6666666666666666
246.tiff,canine lymphosarcoma,246,hem_bbox,hematoxylin_od,27,3632.5,3619.0,-0.00224,0.10967,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,115,123,94,0.008,11,1,0.0,0.2956521739130435,30.222,,,,,,,50,50,28,7,0.24347826086956523,0.56
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,10,10,10,0,0.08695652173913043,1.0
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,20,20,18,1,0.1565217391304348,0.9
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,30,30,24,3,0.20869565217391303,0.8
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,50,50,31,6,0.26956521739130435,0.62
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,10,10,10,0,0.08695652173913043,1.0
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,20,20,14,2,0.12173913043478261,0.7
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,30,30,21,5,0.1826086956521739,0.7
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,50,50,33,6,0.28695652173913044,0.66
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,10,10,10,0,0.08695652173913043,1.0
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,20,20,15,3,0.13043478260869565,0.75
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,30,30,21,4,0.1826086956521739,0.7
246.tiff,canine lymphosarcoma,246,gray_bbox,gray_inverted,41,3627.5,3615.5,-0.00539,0.16638,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,115,123,96,0.0084,12,1,0.0,0.391304347826087,30.222,,,,,,,50,50,34,6,0.2956521739130435,0.68
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,tm_score,score,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,10,10,10,0,0.05555555555555555,1.0
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,tm_score,score,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,20,20,16,1,0.08888888888888889,0.8
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,tm_score,score,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,30,30,23,2,0.12777777777777777,0.7666666666666667
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,tm_score,score,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,50,50,34,2,0.18888888888888888,0.68
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,10,10,8,1,0.044444444444444446,0.8
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,20,20,17,2,0.09444444444444444,0.85
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,30,30,27,2,0.15,0.9
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,50,50,40,4,0.2222222222222222,0.8
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,10,10,8,1,0.044444444444444446,0.8
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,20,20,17,1,0.09444444444444444,0.85
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,30,30,26,2,0.14444444444444443,0.8666666666666667
300.tiff,canine cutaneous mast cell tumor,300,hem_bbox,hematoxylin_od,25,1412.0,3555.0,-0.0111,0.23071,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.3,29.609,,,,,,,50,50,39,5,0.21666666666666667,0.78
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,tm_score,score,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,10,10,9,0,0.05,0.9
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,tm_score,score,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,20,20,17,2,0.09444444444444444,0.85
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,tm_score,score,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,30,30,25,3,0.1388888888888889,0.8333333333333334
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,tm_score,score,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,50,50,43,5,0.2388888888888889,0.86
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,10,10,9,0,0.05,0.9
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,20,20,19,0,0.10555555555555556,0.95
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,30,30,27,2,0.15,0.9
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,50,50,46,3,0.25555555555555554,0.92
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,10,10,8,1,0.044444444444444446,0.8
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,20,20,18,1,0.1,0.9
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,30,30,28,1,0.15555555555555556,0.9333333333333333
300.tiff,canine cutaneous mast cell tumor,300,gray_bbox,gray_inverted,49,1413.0,3549.5,-0.08586,0.50495,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,180,85,99,0.0086,11,1,0.0,0.4,29.609,,,,,,,50,50,45,3,0.25,0.9
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,tm_score,score,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,10,10,9,0,0.041474654377880185,0.9
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,tm_score,score,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,20,20,18,0,0.08294930875576037,0.9
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,tm_score,score,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,30,30,26,2,0.11981566820276497,0.8666666666666667
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,tm_score,score,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,50,50,41,6,0.1889400921658986,0.82
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,10,10,8,2,0.03686635944700461,0.8
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,20,20,17,2,0.07834101382488479,0.85
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,30,30,26,2,0.11981566820276497,0.8666666666666667
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,chromatin_od,od51,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,50,50,41,5,0.1889400921658986,0.82
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,10,10,7,2,0.03225806451612903,0.7
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,20,20,16,2,0.07373271889400922,0.8
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,30,30,25,3,0.1152073732718894,0.8333333333333334
301.tiff,canine cutaneous mast cell tumor,301,hem_bbox,hematoxylin_od,33,5911.0,3552.5,-0.01848,0.13048,0.2533008895448562,od_contrast,od_contrast,True,-1.5,True,False,217,109,99,0.0087,9,1,0.0,0.3317972350230415,29.609,,,,,,,50,50,42,6,0.1935483870967742,0.84
301.tiff,canine cutaneous mast cell tumor,301,gray_bbox,gray_inverted,41,5916.5,3548.0,-0.01365,0.20158,0.2533008895448562,tm_score,score,True,-1.5,True,False,217,109,98,0.0085,8,1,0.0,0.28110599078341014,29.609,,,,,,,10,10,9,0,0.041474654377880185,0.9
