file_name,tumor_type,image_id,seed_ann_id,base_size,map_median,mad_scale,mpp,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_90,read_95,read_99,read_100,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,precision_at_budget
245.tiff,canine lymphosarcoma,245,6274,47,-0.00651,0.2141,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,89,70,17552,0.9661,67,2,0.0,0.9775280898876404,30.222,807.0,6810.0,12745.0,13435.0,,,10,10,1,0,0.011235955056179775,0.1
245.tiff,canine lymphosarcoma,245,6274,47,-0.00651,0.2141,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,89,70,17552,0.9661,67,2,0.0,0.9775280898876404,30.222,807.0,6810.0,12745.0,13435.0,,,20,20,3,0,0.033707865168539325,0.15
245.tiff,canine lymphosarcoma,245,6274,47,-0.00651,0.2141,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,89,70,17552,0.9661,67,2,0.0,0.9775280898876404,30.222,807.0,6810.0,12745.0,13435.0,,,30,30,6,0,0.06741573033707865,0.2
245.tiff,canine lymphosarcoma,245,6274,47,-0.00651,0.2141,0.24816562612969095,mask_od_mean,mask_od_mean,True,-1.5,True,False,89,70,17552,0.9661,67,2,0.0,0.9775280898876404,30.222,807.0,6810.0,12745.0,13435.0,,,50,50,10,2,0.11235955056179775,0.2
245.tiff,canine lymphosarcoma,245,6274,47,-0.00651,0.2141,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,17552,0.9661,67,2,0.0,0.9775280898876404,30.222,526.0,2423.0,5044.0,7059.0,,,10,10,1,0,0.011235955056179775,0.1
245.tiff,canine lymphosarcoma,245,6274,47,-0.00651,0.2141,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,17552,0.9661,67,2,0.0,0.9775280898876404,30.222,526.0,2423.0,5044.0,7059.0,,,20,20,2,0,0.02247191011235955,0.1
245.tiff,canine lymphosarcoma,245,6274,47,-0.00651,0.2141,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,17552,0.9661,67,2,0.0,0.9775280898876404,30.222,526.0,2423.0,5044.0,7059.0,,,30,30,2,1,0.02247191011235955,0.06666666666666667
245.tiff,canine lymphosarcoma,245,6274,47,-0.00651,0.2141,0.24816562612969095,od_contrast,od_contrast,True,-1.5,True,False,89,70,17552,0.9661,67,2,0.0,0.9775280898876404,30.222,526.0,2423.0,5044.0,7059.0,,,50,50,4,3,0.0449438202247191,0.08
246.tiff,canine lymphosarcoma,246,6548,41,-0.00613,0.17131,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,17763,0.9616,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,10,10,10,0,0.08695652173913043,1.0
246.tiff,canine lymphosarcoma,246,6548,41,-0.00613,0.17131,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,17763,0.9616,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,20,20,18,1,0.1565217391304348,0.9
246.tiff,canine lymphosarcoma,246,6548,41,-0.00613,0.17131,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,17763,0.9616,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,30,30,24,2,0.20869565217391303,0.8
246.tiff,canine lymphosarcoma,246,6548,41,-0.00613,0.17131,0.24816562612969095,tm_score,score,True,-1.5,True,False,115,123,17763,0.9616,121,2,0.0,1.0,30.222,131.0,644.0,1365.0,1766.0,4037.0,5426.0,50,50,32,5,0.2782608695652174,0.64
246.tiff,canine lymphosarcoma,246,6548,41,-0.00613,0.17131,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,17763,0.9616,121,2,0.0,1.0,30.222,112.0,528.0,1217.0,2048.0,4738.0,10343.0,10,10,10,0,0.08695652173913043,1.0
246.tiff,canine lymphosarcoma,246,6548,41,-0.00613,0.17131,0.24816562612969095,chromatin_od,od51,True,-1.5,True,False,115,123,17763,0.9616,121,2,0.0,1.0,30.222,112.0,528.0,1217.0,2048.0,4738.0,10343.0,20,20,19,0,0.16521739130434782,0.95
